linkid,Average_Daily_SeniorPopulation_Travelling,distance_to_city_center,new_loc,avg_elevation,range_elevation
1166036000,1495.463004,8108.0,"[(41.21247, -8.56184), (41.21273, -8.56205)]",120.5,3.0
1166036001,664.650224,8124.0,"[(41.21273, -8.56205), (41.21301, -8.562259999999998), (41.213359999999994, -8.56252)]",120.66666666666669,4.0
1166036002,1772.4005980000002,8087.0,"[(41.21219, -8.5617), (41.21238, -8.56179)]",123.5,1.0
1166036003,1993.950673,8101.0,"[(41.21238, -8.56179), (41.21247, -8.56184)]",122.5,1.0
1166036161,166.162556,7979.0,"[(41.21078, -8.56111), (41.21089, -8.561119999999999)]",119.0,0.0
1166036162,221.550075,7989.0,"[(41.21089, -8.56112), (41.21119, -8.56126), (41.2115, -8.5614)]",121.66666666666669,5.0
1166036981,664.650224,7245.0,"[(41.20287, -8.56113), (41.2029, -8.561020000000001)]",120.5,1.0
1166036982,553.875187,7253.0,"[(41.2029, -8.56102), (41.20298, -8.560749999999999)]",119.5,1.0
1166037763,330.220372,2285.0,"[(41.12915, -8.61395), (41.129160000000006, -8.61415)]",86.0,2.0
1166037764,330.220372,2286.0,"[(41.12916, -8.61415), (41.12918, -8.61439)]",84.5,1.0
1166038169,233.203075,1527.0,"[(41.13577, -8.61153), (41.13586, -8.61152)]",35.5,1.0
1166040630,165.110186,2519.0,"[(41.12561, -8.61798), (41.12587, -8.61811), (41.12686, -8.61864), (41.12778, -8.61915)]",101.0,10.0
1166040663,868.702915,1481.0,"[(41.13631, -8.60449), (41.13645, -8.604470000000001), (41.13673, -8.60444), (41.137, -8.60441), (41.13718, -8.60439), (41.13724, -8.60438)]",83.83333333333333,2.0
1166040664,664.650224,1437.0,"[(41.13724, -8.60438), (41.13734, -8.604360000000002), (41.1375, -8.604320000000001), (41.13772000000001, -8.604230000000001)]",85.8,2.0
1166040675,3643.443946,8509.0,"[(41.07255, -8.6001), (41.07282, -8.60015), (41.07327, -8.60023), (41.07342, -8.60026)]",112.5,4.0
1166040676,2732.58296,8482.0,"[(41.07342, -8.60026), (41.0736, -8.60036), (41.07365, -8.60042)]",111.0,0.0
1166041275,1120.0807169999998,8329.0,"[(41.21154, -8.555), (41.21202, -8.55481), (41.21275, -8.55452), (41.21291, -8.554450000000001)]",101.75,2.0
1166041885,272.070254,2235.0,"[(41.12914, -8.61185), (41.12949, -8.61194)]",98.0,0.0
1166042830,664.650224,1410.0,"[(41.13766, -8.60486), (41.137739999999994, -8.60472), (41.13790999999999, -8.60445)]",84.66666666666667,1.0
1166397972,996.975336,2929.0,"[(41.12593, -8.62672), (41.126009999999994, -8.626590000000002)]",80.66666666666667,1.0
1166398033,204.05269099999998,3969.0,"[(41.1186, -8.63469), (41.11871, -8.63476)]",90.0,0.0
1166398628,332.325112,3067.0,"[(41.12498, -8.62775), (41.12504, -8.627690000000001)]",88.0,0.0
1166398629,1201.0280269999998,2950.0,"[(41.12504, -8.62769), (41.12543, -8.627279999999999), (41.125620000000005, -8.62708), (41.12579, -8.62689), (41.12588, -8.62678)]",84.66666666666667,6.0
1166403792,204.05269099999998,1455.0,"[(41.13671, -8.60717), (41.13692, -8.60664)]",76.5,3.0
1166405173,233.203075,1489.0,"[(41.13586, -8.61152), (41.1362, -8.61149)]",37.0,2.0
1166405174,233.203075,1464.0,"[(41.1362, -8.61149), (41.136430000000004, -8.61147)]",36.0,4.0
1166412340,1218.5254109999998,8868.0,"[(41.22915, -8.62036), (41.22925, -8.620429999999999), (41.22938, -8.620499999999998)]",95.33333333333331,1.0
1166412341,221.550075,8894.0,"[(41.22938, -8.6205), (41.22954, -8.62058)]",96.0,0.0
1166412343,332.325112,8621.0,"[(41.22677, -8.62227), (41.22688, -8.62221), (41.22705, -8.622160000000001), (41.22719, -8.622150000000001), (41.22726, -8.622150000000001)]",100.8,1.0
1166412345,1329.300448,8610.0,"[(41.22668, -8.6222), (41.226780000000005, -8.621189999999999)]",97.0,4.0
1166412538,165.110186,2716.0,"[(41.127, -8.62377), (41.127190000000006, -8.62393)]",78.0,4.0
1166412541,331.272742,2665.0,"[(41.1274, -8.6239), (41.12757, -8.62357)]",75.5,1.0
1166412775,892.3654710000001,9604.0,"[(41.06785, -8.57362), (41.06793, -8.57336), (41.06798, -8.573239999999998)]",181.0,0.0
1166412993,331.272742,2608.0,"[(41.12757, -8.62357), (41.127919999999996, -8.622910000000001)]",78.0,4.0
1166611924,370.215247,2918.0,"[(41.12412, -8.6199), (41.12426, -8.62017)]",92.5,1.0
1166743077,332.325112,2775.0,"[(41.12451, -8.61658), (41.12513, -8.617650000000001)]",107.5,3.0
1166743078,332.325112,2772.0,"[(41.12513, -8.61765), (41.12517, -8.617719999999998)]",106.0,0.0
1166743081,165.110186,2610.0,"[(41.12609, -8.60849), (41.12611, -8.60868), (41.12616, -8.60887)]",115.5,1.0
1166743082,165.110186,2590.0,"[(41.12616, -8.60887), (41.12623, -8.60911), (41.12632, -8.60935)]",114.0,2.0
1166743083,787.755605,3276.0,"[(41.12404, -8.63084), (41.12409, -8.630909999999998), (41.124210000000005, -8.631019999999998), (41.12435000000001, -8.631159999999998)]",98.25,1.0
1166743084,769.580878,3265.0,"[(41.12435, -8.63116), (41.1245, -8.631319999999999), (41.12457, -8.631369999999999)]",99.0,0.0
1166829859,1243.186099,3241.0,"[(41.12401, -8.63051), (41.12404, -8.630189999999999), (41.12407, -8.62994), (41.124100000000006, -8.62976)]",94.75,2.0
1166829860,910.8609869999999,3234.0,"[(41.1241, -8.62976), (41.12413, -8.62965)]",95.0,0.0
1166829861,332.325112,3181.0,"[(41.12413, -8.62965), (41.12418, -8.62951), (41.12431, -8.62909), (41.12437, -8.62891)]",95.0,0.0
1166835714,82.555093,3093.0,"[(41.12159, -8.61407), (41.12182, -8.6135)]",129.0,2.0
1166836973,165.110186,2620.0,"[(41.12605, -8.60838), (41.12609, -8.60849)]",116.0,0.0
1166840831,910.8609869999999,2186.0,"[(41.12923, -8.61342), (41.1293, -8.613439999999999), (41.12967, -8.613549999999998), (41.12972, -8.613539999999999), (41.12994, -8.612039999999999)]",87.83333333333331,7.0
1166841394,165.110186,2240.0,"[(41.12987, -8.61692), (41.129979999999996, -8.61722), (41.13003, -8.61742), (41.13004, -8.617609999999999), (41.129999999999995, -8.61787), (41.129979999999996, -8.617939999999999)]",81.7,3.0
1166841395,165.110186,2256.0,"[(41.12994, -8.61808), (41.129979999999996, -8.61794)]",80.5,1.0
1166841396,165.110186,2322.0,"[(41.12944, -8.6196), (41.12961, -8.61907)]",77.5,3.0
1166841397,165.110186,2317.0,"[(41.12961, -8.61907), (41.12964, -8.61899)]",79.0,0.0
1166841398,165.110186,2381.0,"[(41.12893, -8.61977), (41.129259999999995, -8.619950000000001)]",77.0,6.0
1166842232,1821.721973,3759.0,"[(41.11863, -8.62993), (41.11921, -8.63069)]",99.0,0.0
1166842233,1821.721973,3749.0,"[(41.11921, -8.63069), (41.119420000000005, -8.63097)]",99.0,0.0
1166842697,1821.721973,3820.0,"[(41.11781, -8.62835), (41.11784, -8.628449999999999)]",98.0,0.0
1166844088,414.880205,3027.0,"[(41.12222, -8.61499), (41.12235, -8.61485), (41.12242, -8.61471), (41.122479999999996, -8.61454)]",122.6,7.0
1166847156,1821.721973,3790.0,"[(41.11836, -8.62957), (41.11863, -8.62993)]",99.0,0.0
1166847157,1821.721973,3809.0,"[(41.11784, -8.62845), (41.11795, -8.6288), (41.11806, -8.62908), (41.11828, -8.62945)]",99.25,2.0
1166847158,910.8609869999999,3807.0,"[(41.11828, -8.62945), (41.11832, -8.62951)]",99.0,0.0
1166855672,272.070254,2733.0,"[(41.12494, -8.61197), (41.12501, -8.611939999999999)]",119.0,0.0
1166855682,332.325112,2826.0,"[(41.12423, -8.61606), (41.124509999999994, -8.616579999999999)]",113.0,8.0
1166855683,332.325112,2863.0,"[(41.12385, -8.61529), (41.12408, -8.61577)]",121.0,4.0
1166900069,221.550075,3565.0,"[(41.11767, -8.61887), (41.11781, -8.61867), (41.118019999999994, -8.618590000000001)]",98.25,2.0
1166902101,82.555093,3223.0,"[(41.12088, -8.61699), (41.12095, -8.61722), (41.12098, -8.61732)]",119.0,2.0
1166902102,82.555093,3218.0,"[(41.12098, -8.61732), (41.12104, -8.617429999999999)]",117.5,1.0
1166913090,3378.6386399999997,6399.0,"[(41.20591, -8.62726), (41.20611, -8.627139999999999)]",66.0,0.0
1166937187,738.476404,1606.0,"[(41.13678, -8.62393), (41.13687, -8.62384), (41.137060000000005, -8.623669999999999), (41.137510000000006, -8.62337), (41.137600000000006, -8.623339999999999), (41.137980000000006, -8.62337), (41.13806, -8.6234), (41.13819, -8.62351), (41.13833, -8.623759999999999), (41.138400000000004, -8.623829999999998), (41.13857, -8.623879999999998), (41.138690000000004, -8.623779999999998), (41.13871, -8.623569999999999)]",47.5,9.0
1166941702,165.110186,2499.0,"[(41.12778, -8.61915), (41.127990000000004, -8.61927)]",93.0,4.0
1166994891,536.377803,2706.0,"[(41.12708, -8.62453), (41.12721, -8.62429), (41.12725, -8.624220000000001), (41.12732999999999, -8.62404)]",74.6,1.0
1167425018,233.203075,2058.0,"[(41.13124, -8.6179), (41.1313, -8.617690000000001), (41.131330000000005, -8.617600000000001), (41.13143000000001, -8.617390000000002), (41.13150000000001, -8.617240000000002), (41.13163000000001, -8.616950000000003)]",71.85714285714286,2.0
1167464164,221.550075,14867.0,"[(41.27357, -8.67794), (41.27387, -8.677489999999999), (41.273970000000006, -8.67733)]",50.66666666666666,1.0
1167464246,221.550075,14219.0,"[(41.26288, -8.69004), (41.26301, -8.69013), (41.263220000000004, -8.69021), (41.263310000000004, -8.69023), (41.26359, -8.69027), (41.264, -8.69033)]",41.142857142857146,8.0
1167884222,332.325112,9818.0,"[(41.23736, -8.62525), (41.237410000000004, -8.6252)]",106.5,1.0
1167884223,6535.727205,9823.0,"[(41.23741, -8.6252), (41.23755, -8.62509), (41.23794, -8.62483)]",108.0,2.0
1167884238,4652.5515700000005,10041.0,"[(41.23858, -8.63233), (41.23862, -8.63243)]",78.0,0.0
1167884241,886.200299,9539.0,"[(41.23476, -8.62591), (41.23483, -8.62612), (41.234860000000005, -8.62643)]",93.4,2.0
1167884244,1661.6255609999998,10741.0,"[(41.24607, -8.62041), (41.24615, -8.62056), (41.24624, -8.620709999999999), (41.24628, -8.620769999999998), (41.24655, -8.621049999999999), (41.24666, -8.62117)]",91.66666666666669,6.0
1167884662,1661.6255609999998,9771.0,"[(41.23635, -8.63049), (41.23699, -8.62937), (41.23706, -8.62926)]",91.0,6.0
1167885345,332.325112,9493.0,"[(41.23392, -8.6297), (41.23412, -8.6296), (41.234320000000004, -8.629629999999999), (41.234750000000005, -8.629819999999999)]",99.66666666666669,1.0
1167885346,332.325112,9586.0,"[(41.23475, -8.62982), (41.23635, -8.63049)]",97.0,4.0
1167895416,221.550075,14723.0,"[(41.27031, -8.6836), (41.27039, -8.68368)]",36.5,1.0
1167897265,221.550075,14716.0,"[(41.2716, -8.67952), (41.27172, -8.67944)]",52.0,0.0
1167898541,221.550075,10368.0,"[(41.23731, -8.65345), (41.23734, -8.65326), (41.23742000000001, -8.65306), (41.23754000000001, -8.6529)]",53.2,1.0
1168008583,996.975336,9763.0,"[(41.23626, -8.63063), (41.23635, -8.63049)]",95.0,0.0
1168008723,2326.2757850000003,9816.0,"[(41.2373, -8.6257), (41.23732, -8.62547)]",103.5,1.0
1168008724,2326.2757850000003,9816.0,"[(41.23732, -8.62547), (41.23734, -8.62531), (41.23736, -8.625250000000001)]",105.0,2.0
1168010728,25.24545,12244.0,"[(41.25986, -8.61002), (41.25986, -8.60974)]",100.0,0.0
1168011742,664.650224,10622.0,"[(41.24435, -8.62843), (41.244369999999996, -8.62835), (41.244569999999996, -8.627369999999999), (41.24471, -8.626669999999999)]",103.75,1.0
1168011743,1993.950673,10620.0,"[(41.24431, -8.62857), (41.24441, -8.628639999999999)]",103.0,0.0
1168011744,2658.600897,10631.0,"[(41.24441, -8.62864), (41.24457, -8.62877), (41.244690000000006, -8.62886), (41.24483000000001, -8.628929999999999)]",104.0,2.0
1168012785,886.200299,10986.0,"[(41.24828, -8.62042), (41.24835, -8.62059)]",86.0,0.0
1168013774,4652.5515700000005,10147.0,"[(41.23917, -8.63493), (41.23930000000001, -8.63475), (41.239340000000006, -8.63469)]",68.2,2.0
1168013775,1661.6255609999998,10161.0,"[(41.23934, -8.63469), (41.23942, -8.634520000000002)]",69.33333333333333,1.0
1168013814,2437.0508219999997,10167.0,"[(41.23942, -8.63466), (41.23942, -8.63452)]",70.0,0.0
1168015694,1022.220786,10944.0,"[(41.24802, -8.6178), (41.248219999999996, -8.6178), (41.24838, -8.61782), (41.24857, -8.61786), (41.24873, -8.61792)]",84.2,1.0
1168018263,2990.926009,9723.0,"[(41.23579, -8.63141), (41.23626, -8.63063)]",94.0,2.0
1168019723,382.816011,10065.0,"[(41.2399, -8.62139), (41.24008, -8.62135)]",97.0,0.0
1168020064,2326.2757850000003,9878.0,"[(41.23794, -8.62483), (41.238040000000005, -8.62477)]",107.5,1.0
1168020065,6812.664798000001,9888.0,"[(41.23804, -8.62477), (41.23835, -8.62457), (41.23853, -8.62441), (41.23858, -8.624319999999999)]",105.0,3.0
1168022657,7366.539984999999,9528.0,"[(41.23421, -8.62987), (41.234959999999994, -8.63073)]",97.5,3.0
1168022658,6480.339686,9622.0,"[(41.23496, -8.63073), (41.23533, -8.63119)]",96.5,1.0
1168022698,25.24545,10916.0,"[(41.24773, -8.61879), (41.2478, -8.61856), (41.24793, -8.61842), (41.248129999999996, -8.618440000000001), (41.24827, -8.61865), (41.24827, -8.61886), (41.248219999999996, -8.61898), (41.248, -8.61927)]",81.66666666666667,2.0
1168022853,332.325112,10243.0,"[(41.24153, -8.62112), (41.241609999999994, -8.62111)]",102.0,0.0
1168023728,6424.952167,9933.0,"[(41.23782, -8.63056), (41.23788, -8.63069)]",83.5,1.0
1168023729,2160.113229,9941.0,"[(41.23788, -8.63069), (41.23791, -8.630759999999999)]",83.0,0.0
1168124311,886.200299,9484.0,"[(41.23426, -8.62595), (41.23442, -8.62595), (41.234579999999994, -8.62591), (41.234609999999996, -8.62589)]",94.0,0.0
1168125657,166.162556,10134.0,"[(41.23906, -8.63487), (41.239140000000006, -8.63497)]",65.66666666666667,1.0
1168127532,664.650224,9617.0,"[(41.2356, -8.62453), (41.235659999999996, -8.62444)]",94.5,1.0
1168127936,22260.19595,11076.0,"[(41.24025, -8.66609), (41.240680000000005, -8.66581), (41.240730000000006, -8.66578)]",84.33333333333333,1.0
1168127937,17741.68218,11114.0,"[(41.24073, -8.66578), (41.24083, -8.66572)]",84.0,0.0
1168127938,1329.300448,12266.0,"[(41.24908, -8.67456), (41.24926, -8.67419), (41.24959, -8.67352), (41.249719999999996, -8.6732)]",66.0,6.0
1168128296,16628.39305,9955.0,"[(41.23798, -8.63092), (41.23804, -8.63107), (41.23817, -8.631359999999999), (41.23824, -8.63154), (41.23843, -8.631969999999999), (41.2385, -8.632129999999998)]",81.66666666666667,4.0
1168128297,5981.852018,10029.0,"[(41.2385, -8.63213), (41.23858, -8.63233)]",78.5,1.0
1168128604,19525.16028,10802.0,"[(41.23839, -8.66361), (41.238490000000006, -8.66366)]",80.0,0.0
1168138029,166.162556,10633.0,"[(41.19115, -8.49683), (41.19121, -8.49672), (41.19159, -8.4961), (41.191669999999995, -8.49598)]",144.75,7.0
1168141914,664.650224,10279.0,"[(41.24054, -8.6339), (41.24073, -8.63399)]",83.0,2.0
1168142334,221.550075,9669.0,"[(41.23612, -8.62399), (41.23622, -8.62416)]",102.5,1.0
1168142335,5649.526906,9681.0,"[(41.23622, -8.62416), (41.23631, -8.62433), (41.23666, -8.62496), (41.23687, -8.62535), (41.23702, -8.62562)]",101.2,1.0
1168142678,1329.300448,12263.0,"[(41.24878, -8.67533), (41.248799999999996, -8.67525), (41.248889999999996, -8.67502)]",63.66666666666666,1.0
1168142679,664.650224,12264.0,"[(41.24889, -8.67502), (41.249080000000006, -8.67456)]",63.0,0.0
1168143541,7754.252616,12038.0,"[(41.25391, -8.65008), (41.253989999999995, -8.65023)]",98.0,0.0
1168143542,16800.09436,12050.0,"[(41.25399, -8.65023), (41.25428, -8.650770000000001)]",97.5,1.0
1168146180,664.650224,11623.0,"[(41.25294, -8.63301), (41.25318, -8.63213)]",118.5,3.0
1168146268,17846.91846,11938.0,"[(41.25084, -8.65887), (41.250989999999994, -8.65882)]",88.5,1.0
1168146269,16789.01685,11952.0,"[(41.25099, -8.65882), (41.25108, -8.65879)]",87.5,1.0
1168146270,664.650224,10748.0,"[(41.23911, -8.65976), (41.239189999999994, -8.65978)]",82.5,1.0
1168146271,6779.4322870000005,10757.0,"[(41.23919, -8.65978), (41.239580000000004, -8.65987)]",82.5,1.0
1168148080,21674.196,11186.0,"[(41.24139, -8.66594), (41.241550000000004, -8.66599)]",84.5,1.0
1168148081,24248.60787,11204.0,"[(41.24155, -8.66599), (41.24185, -8.66609)]",85.0,0.0
1168148812,6646.5022420000005,10864.0,"[(41.24519, -8.63861), (41.24532, -8.63864), (41.24546, -8.63868), (41.24554, -8.638710000000001)]",85.5,1.0
1168148813,7975.802691,10904.0,"[(41.24554, -8.63871), (41.245799999999996, -8.63884)]",87.5,3.0
1168148814,1329.300448,10942.0,"[(41.24586, -8.63887), (41.24592, -8.63892)]",89.0,0.0
1168149695,221.550075,9320.0,"[(41.23334, -8.61856), (41.23335, -8.618450000000001)]",93.5,1.0
1168149696,221.550075,9320.0,"[(41.23335, -8.61845), (41.23341, -8.61754)]",90.5,5.0
1168149698,25.24545,9310.0,"[(41.23326, -8.61843), (41.23332, -8.61752)]",90.0,6.0
1168149699,246.795525,9334.0,"[(41.23345, -8.61885), (41.23359, -8.61891), (41.23381, -8.61905), (41.23397, -8.6192)]",97.5,3.0
1168150664,830.81278,11117.0,"[(41.24863, -8.63043), (41.248799999999996, -8.63049)]",103.66666666666669,1.0
1168218022,166.162556,10860.0,"[(41.19261, -8.49476), (41.19269, -8.49466)]",138.5,1.0
1168218607,166.162556,10819.0,"[(41.19232, -8.49511), (41.1925, -8.49489)]",140.0,2.0
1168226646,7643.477578,12234.0,"[(41.25524, -8.65239), (41.255340000000004, -8.65249)]",98.0,0.0
1168226650,3157.088565,12212.0,"[(41.25507, -8.65225), (41.25524, -8.65239)]",98.0,0.0
1168230035,20186.48725,11596.0,"[(41.24773, -8.65827), (41.24887, -8.65888), (41.24943, -8.65918), (41.249759999999995, -8.65937), (41.249829999999996, -8.65941)]",86.4,5.0
1168230036,1993.950673,11848.0,"[(41.24983, -8.65941), (41.24991, -8.65946)]",87.0,0.0
1168230037,16849.94312,11848.0,"[(41.24976, -8.65968), (41.24982, -8.6596)]",87.0,0.0
1168230038,17353.969540000002,11852.0,"[(41.24982, -8.6596), (41.24991, -8.65946)]",87.0,0.0
1168234828,16633.9318,11190.0,"[(41.24703, -8.64505), (41.24721, -8.64467), (41.24727, -8.644549999999999)]",80.66666666666667,3.0
1168234829,5427.976831,11205.0,"[(41.24727, -8.64455), (41.24733, -8.644440000000001)]",82.0,0.0
1168234831,3932.513827,11225.0,"[(41.24779, -8.6428), (41.24781, -8.642679999999999)]",78.0,0.0
1168315932,110.77503700000001,9971.0,"[(41.23865, -8.6263), (41.23869, -8.62618), (41.238839999999996, -8.62603), (41.239, -8.626), (41.23932, -8.626009999999999)]",92.83333333333331,3.0
1168352180,166.162556,9955.0,"[(41.19019, -8.50521), (41.19026, -8.50502)]",157.0,2.0
1168446807,412.958081,9373.0,"[(41.23369, -8.62074), (41.23382, -8.62094), (41.233990000000006, -8.621099999999998), (41.234190000000005, -8.621149999999998)]",104.0,0.0
1168485136,664.650224,3530.0,"[(41.17728, -8.59029), (41.177290000000006, -8.59013)]",130.0,0.0
1168485137,1133.010463,3537.0,"[(41.17729, -8.59013), (41.1775, -8.58807)]",128.5,3.0
1168526830,332.325112,5434.0,"[(41.19854, -8.60995), (41.19853, -8.609679999999999), (41.19855, -8.609429999999998)]",91.25,1.0
1168526831,332.325112,5436.0,"[(41.19855, -8.60943), (41.19858, -8.6093)]",90.5,1.0
1168576486,377.50118,10721.0,"[(41.24598, -8.61853), (41.24625, -8.61842)]",80.0,2.0
1168576487,382.816011,10750.0,"[(41.24625, -8.61842), (41.2464, -8.618360000000001), (41.24666, -8.618260000000001)]",78.0,2.0
1168576917,8031.190209,9882.0,"[(41.23746, -8.62972), (41.23765, -8.63016)]",86.5,3.0
1168576918,8308.127803,9908.0,"[(41.23765, -8.63016), (41.23782, -8.630560000000001)]",84.5,1.0
1168580298,520.6426759999999,6643.0,"[(41.1803, -8.54304), (41.180350000000004, -8.543), (41.18081, -8.54267), (41.18098, -8.54257), (41.18115, -8.542489999999999), (41.181340000000006, -8.54244), (41.181490000000004, -8.542409999999999), (41.181630000000006, -8.54239), (41.18166000000001, -8.54238)]",112.84615384615385,6.0
1168650227,455.43049299999996,6623.0,"[(41.09294, -8.58417), (41.09306, -8.58402), (41.09322, -8.583900000000002), (41.093410000000006, -8.583890000000002), (41.09357, -8.583990000000002)]",132.0,7.0
1168651639,10080.5284,10144.0,"[(41.23934, -8.63361), (41.23941, -8.63386), (41.23943, -8.63404)]",70.0,0.0
1168651640,16567.466780000002,10160.0,"[(41.23942, -8.63452), (41.23944, -8.63427), (41.23943, -8.63404)]",70.0,0.0
1168655536,5313.3557550000005,3434.0,"[(41.14008, -8.57191), (41.14023999999999, -8.57194), (41.14038999999999, -8.57193), (41.14055999999999, -8.57187)]",21.428571428571427,8.0
1168656103,1329.300448,5504.0,"[(41.17461, -8.55436), (41.17463, -8.554170000000001), (41.17478, -8.55409)]",104.2,1.0
1168656104,642.780672,5504.0,"[(41.17441, -8.55384), (41.17461, -8.554359999999999)]",103.0,2.0
1168656105,2415.18127,5439.0,"[(41.17461, -8.55436), (41.17465, -8.55446), (41.17498, -8.55555)]",102.66666666666669,6.0
1168657289,910.8609869999999,11095.0,"[(41.19325, -8.49184), (41.19345, -8.49218)]",132.5,3.0
1168669704,221.550075,13024.0,"[(41.24456, -8.51985), (41.2446, -8.51966)]",100.5,1.0
1168738195,166.162556,10039.0,"[(41.19375, -8.50657), (41.19381, -8.50663)]",164.5,1.0
1168738198,469.782885,10049.0,"[(41.1923, -8.50529), (41.19261, -8.505550000000001), (41.19294, -8.505840000000001), (41.19306, -8.50595)]",155.25,9.0
1168738199,166.162556,10046.0,"[(41.19306, -8.50595), (41.193200000000004, -8.50608)]",159.5,1.0
1168738202,332.325112,9933.0,"[(41.19584, -8.50965), (41.19603, -8.509580000000001)]",180.5,1.0
1168738204,1329.300448,9642.0,"[(41.18911, -8.50867), (41.18931, -8.50869)]",202.0,0.0
1168738502,332.325112,9762.0,"[(41.19348, -8.51018), (41.19364, -8.51003)]",188.66666666666663,1.0
1168738656,221.550075,10060.0,"[(41.19204, -8.50507), (41.19215, -8.50493)]",148.5,1.0
1168738657,221.550075,10076.0,"[(41.19215, -8.50493), (41.192319999999995, -8.50479), (41.192409999999995, -8.50473)]",148.0,0.0
1168738988,664.650224,9649.0,"[(41.18953, -8.50882), (41.18974, -8.509)]",203.0,0.0
1168738991,1329.300448,9590.0,"[(41.18792, -8.50857), (41.18802, -8.50862)]",207.5,1.0
1168738992,1329.300448,9591.0,"[(41.18802, -8.50862), (41.188120000000005, -8.508650000000001), (41.18826000000001, -8.50866)]",206.33333333333331,1.0
1168922777,303.620329,9930.0,"[(41.19289, -8.50678), (41.19299, -8.5069), (41.19372, -8.508), (41.19387, -8.50817), (41.194019999999995, -8.50825), (41.19419, -8.50823), (41.19439, -8.50809), (41.194559999999996, -8.507959999999999)]",168.8,9.0
1169058244,96.314275,6609.0,"[(41.20062, -8.65157), (41.20082, -8.651159999999999)]",84.5,3.0
1169063501,498.487668,9949.0,"[(41.19603, -8.50958), (41.19641, -8.50944), (41.19656, -8.50938)]",180.0,3.0
1169063502,332.325112,9994.0,"[(41.19656, -8.50938), (41.196799999999996, -8.50928)]",175.0,6.0
1169063506,664.650224,10376.0,"[(41.19386, -8.50165), (41.19436, -8.50244)]",152.0,4.0
1169189713,332.325112,13080.0,"[(41.24467, -8.51892), (41.24468, -8.518799999999999)]",101.0,0.0
1169194457,775.425262,8755.0,"[(41.22799, -8.62225), (41.228, -8.622129999999999)]",101.0,0.0
1169194458,498.487668,8753.0,"[(41.228, -8.62213), (41.228030000000004, -8.62151)]",101.5,1.0
1169202545,498.487668,10740.0,"[(41.18823, -8.49304), (41.18832, -8.49334), (41.18844, -8.49378)]",135.66666666666666,3.0
1169202546,469.782885,10733.0,"[(41.18844, -8.49378), (41.18846, -8.49387)]",137.0,0.0
1169294599,664.650224,11598.0,"[(41.23564, -8.5326), (41.23578, -8.53267), (41.23599, -8.53279), (41.23615, -8.53284), (41.23643, -8.53288)]",102.0,4.0
1169302005,664.650224,10528.0,"[(41.22806, -8.54054), (41.22818, -8.540470000000001)]",96.5,3.0
1169302851,664.650224,11437.0,"[(41.23614, -8.53705), (41.23626, -8.537170000000001), (41.23637, -8.53728), (41.236580000000004, -8.537540000000002)]",102.5,2.0
1169306425,332.325112,13055.0,"[(41.24463, -8.51935), (41.24465, -8.519129999999999), (41.24466, -8.519029999999999)]",101.0,0.0
1169309925,664.650224,13653.0,"[(41.2371, -8.49665), (41.237379999999995, -8.49671), (41.23765999999999, -8.49678)]",187.0,4.0
1169313344,166.162556,10744.0,"[(41.19181, -8.49578), (41.19184, -8.49573), (41.19202, -8.4955)]",143.66666666666666,1.0
1169313345,166.162556,10775.0,"[(41.19202, -8.4955), (41.19213, -8.49535), (41.19232, -8.49511)]",142.33333333333334,2.0
1169314209,166.162556,10076.0,"[(41.19103, -8.50416), (41.19153, -8.5036)]",146.5,3.0
1169317193,1329.300448,10306.0,"[(41.19946, -8.50739), (41.19961, -8.507399999999999), (41.19985, -8.507369999999998), (41.200070000000004, -8.507259999999999), (41.200250000000004, -8.507099999999998), (41.20033, -8.506999999999998), (41.20042, -8.506859999999998), (41.2005, -8.506709999999998), (41.20059, -8.506509999999999), (41.20075, -8.506099999999998), (41.20078, -8.506019999999998)]",154.85714285714286,8.0
1169317194,664.650224,10482.0,"[(41.20078, -8.50602), (41.200900000000004, -8.5057)]",155.5,1.0
1169320037,303.620329,10198.0,"[(41.18905, -8.50119), (41.18907, -8.501249999999999)]",146.0,0.0
1169320038,332.325112,10156.0,"[(41.18907, -8.50125), (41.18923, -8.50191)]",144.5,3.0
1169384136,163.242152,11220.0,"[(41.1913, -8.48901), (41.19169, -8.48943)]",132.0,2.0
1169398102,166.162556,10871.0,"[(41.19269, -8.49466), (41.19279, -8.49469), (41.192840000000004, -8.494670000000001)]",137.5,1.0
1169404876,664.650224,9576.0,"[(41.22076, -8.5465), (41.22128, -8.54676)]",83.0,2.0
1170473905,332.325112,3498.0,"[(41.11815, -8.61472), (41.118249999999996, -8.61494)]",123.0,2.0
1170525894,166.162556,596.0,"[(41.14388, -8.61093), (41.1441, -8.61098), (41.14419, -8.610899999999999), (41.14424, -8.61069)]",67.33333333333333,1.0
1170533836,332.325112,3252.0,"[(41.16163, -8.64643), (41.16167000000001, -8.64635), (41.161660000000005, -8.64631)]",68.0,2.0
1170533837,233.203075,3245.0,"[(41.16153, -8.64635), (41.161570000000005, -8.64627), (41.16160000000001, -8.64626)]",67.75,2.0
1170739140,5313.355755,1296.0,"[(41.15378, -8.59657), (41.15385, -8.59616)]",122.0,2.0
1170739141,455.43049299999996,1330.0,"[(41.15385, -8.59616), (41.15387, -8.59606)]",123.0,0.0
1170739146,5015.702541,747.0,"[(41.15329, -8.60353), (41.153439999999996, -8.60347)]",131.5,1.0
