IDRoute,linkid
151,1159041891
151,1159043120
151,1159043122
151,1159043995
151,1159043997
151,1159043998
151,1159125668
151,1159125669
151,1159127313
151,1159127314
151,1159128728
151,1159128729
151,1159131675
151,1159131677
151,1159131678
151,1159136661
151,1159219108
151,1159219109
151,1159219425
151,1159219427
151,1159219428
151,1159224732
151,1159224733
151,1159229725
151,1159240918
151,1159241855
151,1159241856
151,1159241857
151,1159241858
151,1159325475
151,1159325476
151,1159689706
151,1159689707
151,1159692955
151,1159692956
151,1159694424
151,1159694425
151,1160228495
151,1160229033
151,1160229035
151,1162025894
151,1162025895
151,1162027328
151,1162027329
151,1162122332
151,1162143199
151,1162143200
151,1171256702
151,1171265633
151,1211872240
151,1211874458
151,1211874632
151,1211876115
151,1212103182
151,1212103183
151,1212105622
151,1212105623
151,1212105920
151,1212112562
151,1212183700
151,1212183701
151,1212183847
151,1212183848
151,1212225967
151,1212225968
151,1212227119
151,1212227386
151,1212227387
151,1212285916
151,1212285917
151,1212338353
151,1212338354
151,1212338364
151,1212338365
151,1212340629
151,1212340631
151,1212340670
151,1212340671
151,1218662824
151,1218662825
151,1218662840
151,1218662841
151,1218663159
151,1218663345
151,1218663346
151,1218663384
151,1218663385
151,1218663390
151,1218663391
151,1218663524
151,1218663525
151,1218758516
151,1218758517
151,1218979336
151,1218979337
151,1219270277
151,1219342185
151,1219342186
151,1226555800
152,542381848
152,542383721
152,542383723
152,542383724
152,542383725
152,542384086
152,542384088
152,543097131
152,543097137
152,543098233
152,543098609
152,543098667
152,543098725
152,543098932
152,543098957
152,543099091
152,543099401
152,543099735
152,543099762
152,543099829
152,543101631
152,543101675
152,543101771
152,543101832
152,543101895
152,543101921
152,543101944
152,543101981
152,543102014
152,543102110
152,543102113
152,543102138
152,543103434
152,543103443
152,543103729
152,543103731
152,543105582
152,543105849
152,543105850
152,543105955
152,543105957
152,543106162
152,545342310
152,545342311
152,545342351
152,545342370
152,545925688
152,545925692
152,545928548
152,545928743
152,545929228
152,545929965
152,545929966
152,545930702
152,545930703
152,545930705
152,545931066
152,545931067
152,545932045
152,545932046
152,545933549
152,545933550
152,545935413
152,545935664
152,549822842
152,575169864
152,575171327
152,575171333
152,575171341
152,575171342
152,575171372
152,575171373
152,575171375
152,575171696
152,575174751
152,593887771
152,709573010
152,709752752
152,711547276
152,711547278
152,711547432
152,736509330
152,736509335
152,744069437
152,744069438
152,747391498
152,747391499
152,766148518
152,783420837
152,807509443
152,807509444
152,807509445
152,807509446
152,810680120
152,811484206
152,811484207
152,811552614
152,811552615
152,811552617
152,811552618
152,811552968
152,811882178
152,812038275
152,812131439
152,812146098
152,812146100
152,822824638
152,822824639
152,822824640
152,822824641
152,833428298
152,835591489
152,835591490
152,835597604
152,835597605
152,859290512
152,859290514
152,859290515
152,859290525
152,859290528
152,859290529
152,859290539
152,859290540
152,859290541
152,859290543
152,859350560
152,859350561
152,859350562
152,859350564
152,859350565
152,867371958
152,867373137
152,867373572
152,867385166
152,867385167
152,867385176
152,867403880
152,867747646
152,867747647
152,877622739
152,880485070
152,880496889
152,906930077
152,906948773
152,906948774
152,906948776
152,906948777
152,906949612
152,906951994
152,906951997
152,906951998
152,906956544
152,906957427
152,906957428
152,906957429
152,906957854
152,907024718
152,907030035
152,907030036
152,907030039
152,907030040
152,907031890
152,907031891
152,907031894
152,907031896
152,907031897
152,907032660
152,907032662
152,907032663
152,907032666
152,907032669
152,907032670
152,907032672
152,907161319
152,907161322
152,907171919
152,907171920
152,907171925
152,907171948
152,907591769
152,907591770
152,907591780
152,913329228
152,913329229
152,913329232
152,932514366
152,932514367
152,999704941
152,999704942
152,1001963391
152,1002011229
152,1002011230
152,1002011231
152,1002011232
152,1037765554
152,1037765555
152,1037765556
152,1037765557
152,1037768305
152,1038445768
152,1045273772
152,1080025417
152,1080025419
152,1086403250
152,1159129485
152,1159129486
152,1159129487
152,1159129488
152,1159145434
152,1160026457
152,1160026458
152,1160026464
152,1160033894
152,1160033895
152,1160188076
152,1160188088
152,1160188091
152,1160229033
152,1160229034
152,1160229035
152,1160288619
152,1160612175
152,1162027324
152,1162034505
152,1162034506
152,1162034516
152,1162034517
152,1162142500
152,1162142501
152,1162211763
152,1162211764
152,1162215132
152,1162215133
152,1162221015
152,1162221016
152,1162290513
152,1162290515
152,1162313613
152,1163074400
152,1163074401
152,1163347854
152,1170739148
152,1170739149
152,1170739216
152,1171178358
152,1171178359
152,1171279855
152,1171279857
152,1202336220
152,1202336225
152,1211848547
152,1211848617
152,1211848630
152,1211848631
152,1211872240
152,1211939988
152,1211940498
152,1212017151
152,1212017311
152,1212026012
152,1212026013
152,1212101501
152,1212112562
152,1212187274
152,1212187275
152,1212187611
152,1212187612
152,1212237988
152,1212237989
152,1212239470
152,1212239471
152,1212332093
152,1212376772
152,1212377739
152,1212380393
152,1212893401
152,1213166889
152,1213282979
152,1213282980
152,1217520203
152,1217520204
152,1217590689
152,1217590690
152,1217727156
152,1217727157
152,1218965187
152,1218965294
152,1218965310
152,1218965331
152,1218965332
152,1219068269
152,1219068270
152,1219071514
152,1219257992
152,1219258086
152,1219258529
152,1219264225
152,1219264287
152,1219264288
152,1219338116
152,1219338117
152,1219338118
152,1219338126
152,1219338127
152,1219344270
152,1219542781
152,1219591369
152,1219591370
152,1219891025
152,1219891026
152,1221722211
152,1221722212
152,1221722218
152,1221722219
152,1223015099
152,1223015106
152,1223015107
152,1223015155
152,1223015177
152,1223015178
152,1223015186
152,1223015187
152,1223015199
152,1223015200
152,1223015207
152,1223015217
152,1223015218
152,1223015226
152,1223015227
152,1223015229
152,1223015234
152,1223015235
152,1223015246
152,1223015247
152,1223016469
152,1223019383
152,1223019392
152,1223019393
152,1226388787
152,1226389041
152,1226389042
152,1226389101
152,1226389102
152,1226389130
152,1226584222
152,1226584254
152,1226584255
152,1226586203
152,1226586204
152,1226626856
152,1226626857
152,1226692093
152,1226692094
152,1226692095
152,1226692096
152,1226692097
152,1226692099
152,1226692100
152,1226695441
152,1226695442
152,1226898221
152,1232073261
152,1232073262
152,1232371439
152,1232371440
152,1250110040
152,1250112077
152,1251394235
152,1251394236
153,542384554
153,542384578
153,542384594
153,543101238
153,543101578
153,543101594
153,543102113
153,543102238
153,543102250
153,543102289
153,543102671
153,543102692
153,543102710
153,543104118
153,543106182
153,545940962
153,545940965
153,545940966
153,545941169
153,545941173
153,545941180
153,545941183
153,545941205
153,545941206
153,545941209
153,545941213
153,545941214
153,545941218
153,545951614
153,545953728
153,545953773
153,545953987
153,545953991
153,545953993
153,545953996
153,549807989
153,549822497
153,587663835
153,587666640
153,588928855
153,591382427
153,593887896
153,593887898
153,593887902
153,709289716
153,709289717
153,711506203
153,711506210
153,711506211
153,733432799
153,736509335
153,750247787
153,767299644
153,771922767
153,771922769
153,771953800
153,772028089
153,772028105
153,778768230
153,810308544
153,810308545
153,810308546
153,810308547
153,811309307
153,811752523
153,811752525
153,811874125
153,811874126
153,811949169
153,811949170
153,811949171
153,811949688
153,812026568
153,812037422
153,812037888
153,812137698
153,812249084
153,812249085
153,835588457
153,835602887
153,835642381
153,835765630
153,838246079
153,838246080
153,839086415
153,847964714
153,847964718
153,850869109
153,850869110
153,850869114
153,850869121
153,850869124
153,850869127
153,854802619
153,854802622
153,866624577
153,877809067
153,877809071
153,907161517
153,907161518
153,907161519
153,907177565
153,907177566
153,907177567
153,907946148
153,907946149
153,907955401
153,907955405
153,913722661
153,913722663
153,918504215
153,929863829
153,929863830
153,943032667
153,958111367
153,1002011231
153,1002011232
153,1020378902
153,1020532068
153,1020532070
153,1027558780
153,1037768304
153,1047363995
153,1047363996
153,1047369796
153,1062222795
153,1062223057
153,1062223058
153,1070029583
153,1086679989
153,1086679990
153,1087920273
153,1087920274
153,1130447091
153,1130447092
153,1130447093
153,1143804883
153,1143804884
153,1159632550
153,1159632551
153,1159633514
153,1159633515
153,1159633574
153,1159633575
153,1159635099
153,1162315446
153,1162367051
153,1162455628
153,1162667805
153,1162667806
153,1162670201
153,1165251101
153,1165251102
153,1166030223
153,1166030224
153,1166030849
153,1166030850
153,1166031676
153,1166031677
153,1166032549
153,1166032550
153,1166038167
153,1166038169
153,1166405173
153,1166405174
153,1166406445
153,1166743081
153,1166743082
153,1166835713
153,1166835714
153,1166843056
153,1166844088
153,1166852529
153,1166855344
153,1166855607
153,1166855673
153,1166855681
153,1166855682
153,1166855683
153,1166855684
153,1170739723
153,1170739724
153,1171355011
153,1171355012
153,1184640333
153,1184640334
153,1196606813
153,1212185088
153,1212185089
153,1212732734
153,1212732735
153,1212937226
153,1212937227
153,1212937228
153,1213166517
153,1213167079
153,1213167080
153,1213343961
153,1218333644
153,1218333645
153,1218333729
153,1218333730
153,1218333777
153,1218333778
153,1218333781
153,1218333782
153,1218333900
153,1218333901
153,1218889524
153,1218889596
153,1218889597
153,1218902566
153,1218902581
153,1218902582
153,1219258532
153,1226896429
153,1226896430
154,542383859
154,543101238
154,543101578
154,543101594
154,543102113
154,543102238
154,543102250
154,543102289
154,543102671
154,543102692
154,543102710
154,543104118
154,543106182
154,545941206
154,545941218
154,545941222
154,545941224
154,545941256
154,545941275
154,545941277
154,545941278
154,545941281
154,545941282
154,545941283
154,545941284
154,545941285
154,545941290
154,545941291
154,545941292
154,545941296
154,545941297
154,545941308
154,545941312
154,545941314
154,545941315
154,545941316
154,545941349
154,545941351
154,545941368
154,545941369
154,545941370
154,545941375
154,545941376
154,545941377
154,545941378
154,545941380
154,545942371
154,545942372
154,545942373
154,545942375
154,545942413
154,545942416
154,545942420
154,545942421
154,545942422
154,545942423
154,545942424
154,545942588
154,545942592
154,545942594
154,545942632
154,545942633
154,545942634
154,545942635
154,545942636
154,545942642
154,545954117
154,545954129
154,545954170
154,545957372
154,545957373
154,545958098
154,545958107
154,545958109
154,545958122
154,545958125
154,545958135
154,545958136
154,545958139
154,545958140
154,545958142
154,545958144
154,545958145
154,545958784
154,545958846
154,545958849
154,545958862
154,545958902
154,545958975
154,545959271
154,545972095
154,545972150
154,549807989
154,576774444
154,587088581
154,587097433
154,587097434
154,587101798
154,587101799
154,587101909
154,587102213
154,587102216
154,587123298
154,587574001
154,587724437
154,587724439
154,587724441
154,587730812
154,709289716
154,709289717
154,733432799
154,736509335
154,750247787
154,768767069
154,768767072
154,768767074
154,768767075
154,769216309
154,769216310
154,769249255
154,769250971
154,769250974
154,769270922
154,810308544
154,810308545
154,810308546
154,810308547
154,811309307
154,811752523
154,811752525
154,811874125
154,811874126
154,811949169
154,811949170
154,811949171
154,811949688
154,812026568
154,812037422
154,812037888
154,812137698
154,812137699
154,812249084
154,812249085
154,835588457
154,835602887
154,835642381
154,835765630
154,838246079
154,838246080
154,839086415
154,850528181
154,850884968
154,850884969
154,850884971
154,866624580
154,866624581
154,866624619
154,866624620
154,866632991
154,866632992
154,866638539
154,866638540
154,866638544
154,866638545
154,867727993
154,867747952
154,867747953
154,867747969
154,907161509
154,907161510
154,907161512
154,907161513
154,907161514
154,907161515
154,907161517
154,907161518
154,907161519
154,907161522
154,907161523
154,907770587
154,907770588
154,907794286
154,907794287
154,907794288
154,907794290
154,907794291
154,907794295
154,907794296
154,907794297
154,907794298
154,907794299
154,907794300
154,907794301
154,907794302
154,907932899
154,907932900
154,907932901
154,907932907
154,907935376
154,908138538
154,908138539
154,908138540
154,914035785
154,918504215
154,929863829
154,929863830
154,958111367
154,982205781
154,983708025
154,983708026
154,1002011231
154,1002011232
154,1020378902
154,1020378903
154,1027558780
154,1037768304
154,1047369796
154,1070029583
154,1086679989
154,1086679990
154,1087920273
154,1087920274
154,1143804883
154,1143804884
154,1159632318
154,1159689677
154,1159689678
154,1159689830
154,1159689831
154,1159869254
154,1162353873
154,1162353874
154,1162672516
154,1162673192
154,1162673945
154,1162673946
154,1162674313
154,1166030849
154,1166030850
154,1166038167
154,1166397787
154,1166397788
154,1166398032
154,1166398033
154,1166398244
154,1166398245
154,1166398364
154,1166398365
154,1166398366
154,1166398367
154,1166398372
154,1166398373
154,1166400648
154,1166400650
154,1166743080
154,1166749682
154,1166830251
154,1166851112
154,1166937186
154,1166937187
154,1166939712
154,1166939828
154,1166940684
154,1167331698
154,1170739723
154,1171355012
154,1185161426
154,1185161427
154,1196606813
154,1198150228
154,1198150229
154,1198150234
154,1198150235
154,1198235726
154,1198235727
154,1210290146
154,1210290147
154,1212185088
154,1212185089
154,1212732734
154,1212732735
154,1212937226
154,1212937227
154,1213166517
154,1213167079
154,1213167080
154,1213343961
154,1218333664
154,1218333935
154,1218333936
154,1218871702
154,1218871703
154,1218889702
154,1218889703
154,1219258532
154,1226257978
154,1226257979
154,1226896429
154,1226896430
154,1227663474
154,1227663475
154,1232162960
154,1232162961
155,542383837
155,543101074
155,543101087
155,543101095
155,543101130
155,543101135
155,543101153
155,543101189
155,543101349
155,543101388
155,543101403
155,543103231
155,543103828
155,543104720
155,543105233
155,543105244
155,543105259
155,543105394
155,543105730
155,543105732
155,543106193
155,545941292
155,545941296
155,545941297
155,545941308
155,545941312
155,545941314
155,545941315
155,545941316
155,545941319
155,545941320
155,545941321
155,545941328
155,545941329
155,545941337
155,545941894
155,545941895
155,545941896
155,545941897
155,545941898
155,545941899
155,545941907
155,545941909
155,545941911
155,545941922
155,545941924
155,545941925
155,545941984
155,545941987
155,545941988
155,545941989
155,545941996
155,545941997
155,545942002
155,545942003
155,545954226
155,545954235
155,545954238
155,549820344
155,549820353
155,587730812
155,587744628
155,587744631
155,587744632
155,587744633
155,587745392
155,587745396
155,587754154
155,591184682
155,709297296
155,724306370
155,724315117
155,724315121
155,724315122
155,724627582
155,724627583
155,724627584
155,724627588
155,724627589
155,724627590
155,724627591
155,732981870
155,732981873
155,732981874
155,732981883
155,732981892
155,732981903
155,744296368
155,744296369
155,768767003
155,768767110
155,769317340
155,771547316
155,771547317
155,772888674
155,778680673
155,802400837
155,802402639
155,802402640
155,809332254
155,811233019
155,811383443
155,811899411
155,811899667
155,835596838
155,835596839
155,835596850
155,835600716
155,835604093
155,836110932
155,836110934
155,850600868
155,850600869
155,850600870
155,867401601
155,867401664
155,867528261
155,868740190
155,868740191
155,907042873
155,907042874
155,907042875
155,907042876
155,907165548
155,907170296
155,907170297
155,907170298
155,907171154
155,907171155
155,907171156
155,907171157
155,907171158
155,907171159
155,907276823
155,907276825
155,907276827
155,907276828
155,907276830
155,907308637
155,907308638
155,907942654
155,907942655
155,907942656
155,907942660
155,907942661
155,913708118
155,913708119
155,913715567
155,914712260
155,915522209
155,1020532159
155,1020623361
155,1038612571
155,1038612572
155,1044834297
155,1044834303
155,1044834304
155,1044834309
155,1047478354
155,1047479446
155,1047479447
155,1075159271
155,1075169248
155,1158591906
155,1159632575
155,1159632576
155,1159635051
155,1159689677
155,1159689678
155,1159696387
155,1159696389
155,1159713192
155,1159713193
155,1159878059
155,1160279004
155,1162315602
155,1162315603
155,1162469754
155,1162670875
155,1162672516
155,1162674313
155,1166410424
155,1166410425
155,1166743080
155,1166749682
155,1166939712
155,1166939828
155,1166940684
155,1171782552
155,1171782553
155,1171782597
155,1172432839
155,1172432840
155,1172439245
155,1172439246
155,1184640240
155,1184640241
155,1185365660
155,1195671155
155,1195671156
155,1195735152
155,1195735153
155,1198150228
155,1198150229
155,1198150230
155,1198150234
155,1198150235
155,1199546063
155,1199548091
155,1211839303
155,1211839427
155,1211839428
155,1211850431
155,1211850432
155,1212025180
155,1212025182
155,1212101876
155,1212101877
155,1212606186
155,1212606340
155,1212606341
155,1218899966
155,1218899967
155,1218899975
155,1218899976
155,1218911226
155,1218911227
155,1218911228
155,1218911407
155,1218911408
155,1218911774
155,1218911848
155,1218911849
155,1218911930
155,1218911931
155,1218912161
155,1218912162
155,1218912163
155,1218912182
155,1218912183
155,1218984502
155,1219017939
155,1219017940
155,1219248043
155,1219255461
155,1219255462
155,1219255960
155,1219265835
155,1219495127
155,1219495128
155,1219612986
155,1219613003
155,1219613004
155,1226963731
155,1226963732
155,1226966605
155,1226966606
155,1226966637
155,1226966638
155,1226966644
155,1226966664
155,1226966718
155,1226966719
155,1226966827
155,1227226963
155,1227226964
155,1227269232
155,1227285260
155,1227864030
155,1232126456
155,1232561987
155,1234922717
155,1234922718
155,1243542999
156,542384554
156,542384596
156,542384598
156,542384618
156,542384623
156,542384629
156,542384630
156,543101074
156,543101087
156,543101095
156,543101130
156,543101135
156,543101153
156,543101189
156,543101349
156,543101388
156,543101403
156,543103231
156,543103828
156,543104720
156,543105233
156,543105244
156,543105259
156,543105394
156,543105730
156,543105732
156,543106193
156,545940962
156,545940965
156,545940966
156,545941022
156,545941166
156,545941169
156,545941173
156,545941180
156,545941183
156,545941245
156,545941247
156,545941252
156,545941254
156,545941256
156,545941290
156,545941291
156,545941292
156,545941296
156,545941297
156,545941308
156,545941312
156,545941314
156,545941315
156,545941316
156,545941328
156,545941329
156,545941337
156,545951614
156,545952942
156,545952943
156,545952991
156,545952992
156,545952996
156,545953000
156,545953004
156,545953007
156,545953012
156,545953013
156,545953016
156,545953020
156,545953021
156,545953022
156,545953024
156,545953025
156,545953029
156,545953034
156,545953052
156,545953060
156,545953061
156,545953636
156,545953728
156,545953773
156,545954226
156,545954235
156,545954238
156,545954380
156,545955051
156,545959694
156,545959704
156,545959705
156,545959721
156,545959727
156,545959739
156,545959743
156,545959747
156,545959754
156,545959759
156,545959760
156,545959765
156,545959766
156,545959772
156,545959774
156,545959860
156,545959872
156,545959873
156,545959877
156,545959878
156,545967421
156,545967422
156,549822411
156,549822412
156,549822413
156,587124609
156,587124610
156,587536318
156,587574163
156,587579020
156,587579021
156,587579026
156,587663835
156,587666640
156,587730812
156,587744628
156,587744631
156,587744632
156,587744633
156,588928855
156,591184682
156,593887896
156,593887898
156,593887902
156,709297296
156,711506203
156,711506210
156,711506211
156,724306370
156,724315117
156,724315121
156,724315122
156,724627582
156,724627583
156,724627584
156,724627588
156,724627589
156,724627590
156,724627591
156,732981870
156,732981872
156,732981873
156,732981874
156,732981880
156,732981882
156,732981883
156,732981884
156,732981885
156,732981892
156,732981894
156,732981903
156,744296368
156,744296369
156,759390647
156,767299644
156,768767072
156,768767074
156,768767075
156,768767076
156,769174424
156,769304022
156,769304023
156,771547316
156,771547317
156,771630861
156,771630863
156,771914689
156,771922767
156,771953798
156,771953800
156,771953803
156,771953804
156,778680673
156,802402639
156,802402640
156,806638200
156,809332254
156,809332255
156,811233019
156,811383443
156,811899411
156,811899667
156,835596838
156,835596839
156,835596850
156,835600716
156,835604093
156,836110932
156,836110934
156,850519012
156,850525219
156,850528181
156,850869109
156,850869110
156,850869114
156,850869121
156,850869124
156,850869127
156,851716354
156,854802619
156,854802622
156,866624577
156,866632922
156,867528261
156,867731104
156,867731105
156,877809067
156,877809071
156,907042873
156,907042874
156,907042875
156,907042876
156,907165548
156,907165551
156,907177565
156,907177566
156,907177567
156,907276823
156,907276825
156,907276827
156,907276828
156,907276830
156,907299948
156,907308637
156,907308638
156,907313769
156,907942654
156,907942655
156,907942656
156,907942660
156,907946144
156,907946145
156,907946147
156,907946148
156,907946149
156,907947409
156,907947412
156,907955397
156,907955399
156,907955400
156,907955401
156,907955405
156,908023107
156,908023108
156,913715567
156,913722663
156,914712260
156,982205781
156,1020532068
156,1020532070
156,1020532159
156,1038612571
156,1038612572
156,1047478354
156,1047479446
156,1047479447
156,1062828195
156,1062828196
156,1075159271
156,1075169248
156,1158591906
156,1159632318
156,1159632506
156,1159632507
156,1159632550
156,1159632551
156,1159632575
156,1159632576
156,1159633514
156,1159633515
156,1159633574
156,1159633575
156,1159635051
156,1159635099
156,1159689677
156,1159689678
156,1159696387
156,1159696389
156,1159713192
156,1159713193
156,1159878059
156,1160279003
156,1160279004
156,1162315602
156,1162315603
156,1162316229
156,1162316230
156,1162353873
156,1162353874
156,1162368835
156,1162455628
156,1162469754
156,1162667805
156,1162667806
156,1162670875
156,1162672516
156,1162674313
156,1165257310
156,1165257311
156,1166030727
156,1166031134
156,1166032431
156,1166032432
156,1166040335
156,1166397971
156,1166397972
156,1166397973
156,1166398628
156,1166398629
156,1166405008
156,1166405009
156,1166406445
156,1166410424
156,1166410425
156,1166411827
156,1166411828
156,1166411829
156,1166411830
156,1166412125
156,1166412995
156,1166413550
156,1166413576
156,1166608488
156,1166608489
156,1166743080
156,1166743081
156,1166743082
156,1166743083
156,1166743084
156,1166749682
156,1166829858
156,1166829859
156,1166829860
156,1166829861
156,1166835713
156,1166835714
156,1166843056
156,1166844088
156,1166852529
156,1166852530
156,1166855344
156,1166855607
156,1166855673
156,1166855681
156,1166855682
156,1166855683
156,1166939712
156,1166939828
156,1166940684
156,1170473907
156,1170473908
156,1170473910
156,1171782553
156,1171782597
156,1172432839
156,1172432840
156,1172439245
156,1172439246
156,1178374578
156,1179896238
156,1184640247
156,1184640248
156,1185365660
156,1196887093
156,1196887094
156,1198150228
156,1198150229
156,1198150234
156,1198150235
156,1199546063
156,1199591200
156,1199591201
156,1209626886
156,1209626888
156,1210294392
156,1210294393
156,1211839303
156,1211839427
156,1211839428
156,1211850431
156,1211850432
156,1212025180
156,1212025182
156,1212101876
156,1212101877
156,1212606340
156,1212606341
156,1212607569
156,1218333561
156,1218333633
156,1218333634
156,1218333644
156,1218333645
156,1218333677
156,1218333678
156,1218333729
156,1218333730
156,1218333777
156,1218333778
156,1218333900
156,1218333901
156,1218871702
156,1218871703
156,1218889524
156,1218889596
156,1218889597
156,1218889702
156,1218889703
156,1218899966
156,1218899967
156,1218899975
156,1218899976
156,1218900004
156,1218900333
156,1218900512
156,1218900513
156,1218900525
156,1218900526
156,1218902565
156,1218902566
156,1218902582
156,1218902631
156,1218911226
156,1218911227
156,1218911228
156,1218911848
156,1218911849
156,1218911930
156,1218911931
156,1218912161
156,1218912162
156,1218912163
156,1218912182
156,1218912183
156,1218984502
156,1219047947
156,1219047948
156,1219248043
156,1219255461
156,1219255462
156,1219255960
156,1219265835
156,1219495128
156,1219612986
156,1219613003
156,1219613004
156,1226966827
156,1227226963
156,1227226964
156,1227269232
156,1227285260
156,1227864030
156,1232173300
156,1232173301
156,1232373176
156,1232373177
156,1232373243
156,1232373244
156,1243542999
157,542384528
157,542384536
157,542384549
157,542384551
157,542384582
157,542385030
157,543102113
157,543102122
157,543102147
157,543102289
157,543102587
157,543104134
157,543104135
157,543104137
157,543104140
157,543104210
157,543105114
157,543105400
157,543130937
157,543130938
157,545940951
157,545940954
157,545941189
157,545941196
157,545941199
157,545941203
157,545941238
157,545941252
157,545941254
157,545941256
157,545941275
157,545941277
157,545941278
157,545941281
157,545941282
157,545941283
157,545941284
157,545941285
157,545951052
157,545957372
157,545957373
157,549822496
157,549822629
157,587574001
157,587574163
157,587579020
157,587579021
157,587579026
157,593887671
157,709289716
157,709289717
157,716763198
157,736509231
157,736509232
157,736509242
157,736509243
157,736509256
157,736509335
157,744410111
157,744410112
157,750247787
157,768767072
157,768767074
157,768767075
157,768767076
157,771615959
157,771615960
157,771615965
157,772028091
157,772028093
157,772028094
157,811243069
157,811485378
157,811485379
157,811628414
157,811629203
157,811829452
157,811829453
157,812037888
157,812038275
157,812131439
157,812138635
157,812141842
157,812141843
157,812141844
157,812141845
157,812143681
157,812146100
157,812146101
157,835588457
157,835588461
157,835588462
157,835595991
157,835719894
157,835730416
157,835765630
157,835894788
157,837916349
157,837916350
157,847964716
157,847964718
157,850519012
157,850528181
157,866620827
157,866620828
157,866624583
157,866624584
157,867401642
157,880364038
157,907156576
157,907173282
157,907173284
157,907177557
157,907299947
157,907299948
157,907313769
157,913722656
157,913722657
157,913722658
157,913722659
157,913722660
157,913722661
157,918504215
157,924320138
157,924320141
157,924320142
157,982205781
157,1002011231
157,1002011232
157,1037603095
157,1037768304
157,1037768305
157,1047369796
157,1062223059
157,1062223060
157,1062534088
157,1062534089
157,1062812695
157,1062812696
157,1073501810
157,1073501811
157,1159632506
157,1159632507
157,1159632582
157,1159632583
157,1159632598
157,1159632599
157,1159633621
157,1159633622
157,1159689697
157,1161553704
157,1162123893
157,1162123894
157,1162123896
157,1162123897
157,1162315088
157,1162315089
157,1162315446
157,1162315447
157,1162353873
157,1162353874
157,1162360147
157,1162360148
157,1162367051
157,1162368835
157,1162456739
157,1162470704
157,1162471932
157,1162471933
157,1162672513
157,1162672514
157,1162672515
157,1162676158
157,1165451669
157,1166037763
157,1166037764
157,1166040629
157,1166040630
157,1166042830
157,1166042831
157,1166397971
157,1166397972
157,1166397973
157,1166398244
157,1166398245
157,1166398628
157,1166398629
157,1166403791
157,1166403792
157,1166412126
157,1166412540
157,1166412541
157,1166412993
157,1166412994
157,1166743083
157,1166743084
157,1166829858
157,1166829859
157,1166829861
157,1166830251
157,1166841394
157,1166841395
157,1166841396
157,1166841397
157,1166851112
157,1166941702
157,1166994890
157,1166994891
157,1167331698
157,1170525891
157,1170739144
157,1170739145
157,1171268117
157,1184640333
157,1184640334
157,1198253164
157,1209626886
157,1209626888
157,1212185088
157,1212185089
157,1212290867
157,1212620402
157,1212620403
157,1212620448
157,1213167079
157,1213167080
157,1219257950
157,1219257951
157,1226257978
157,1226257979
157,1226896464
157,1227276423
157,1227663474
157,1227663475
157,1236856074
157,1236856075
158,542384554
158,542384578
158,542384582
158,542384594
158,542385026
158,543102113
158,543102122
158,543102147
158,543102289
158,543102587
158,543104135
158,543104137
158,543104140
158,543104210
158,543105114
158,543105400
158,543130937
158,543130938
158,545940951
158,545940954
158,545940968
158,545940969
158,545940970
158,545940971
158,545940972
158,545941022
158,545941024
158,545941169
158,545941173
158,545941189
158,545941196
158,545951052
158,545953061
158,545953062
158,545953773
158,545967475
158,546992975
158,546992978
158,546992979
158,546992982
158,549795632
158,549820630
158,549822629
158,587108025
158,587550168
158,587550169
158,587663835
158,591356295
158,591356296
158,593887671
158,709289716
158,709289717
158,716763198
158,736509231
158,736509232
158,736509242
158,736509243
158,736509256
158,736509335
158,744410111
158,744410112
158,750247787
158,771615959
158,771615960
158,771615965
158,771922769
158,771953798
158,771953801
158,771953804
158,772028091
158,811243069
158,811485378
158,811485379
158,811628414
158,811629203
158,811829452
158,812037888
158,812038275
158,812131439
158,812138635
158,812141842
158,812141843
158,812141844
158,812141845
158,812143681
158,812146100
158,835588457
158,835588461
158,835588462
158,835595991
158,835719894
158,835730416
158,835765630
158,835894788
158,837916349
158,837916350
158,847964716
158,847964718
158,854802619
158,854802621
158,854802622
158,867401642
158,880364038
158,907155308
158,907155309
158,907155316
158,907155317
158,907156576
158,907165434
158,907165435
158,907165449
158,907173282
158,907173284
158,907177555
158,907177557
158,907946148
158,907946149
158,907947407
158,907947408
158,907947409
158,907947410
158,907947412
158,913722661
158,913722663
158,918504215
158,924320138
158,924320141
158,924320142
158,1002011231
158,1002011232
158,1020532068
158,1020532070
158,1020532072
158,1037603095
158,1037768304
158,1037768305
158,1047369796
158,1062223059
158,1062223060
158,1062534088
158,1062534089
158,1062827220
158,1062827221
158,1062827381
158,1062827382
158,1159632550
158,1159632551
158,1159632582
158,1159632583
158,1159633514
158,1159633515
158,1159633574
158,1159633575
158,1159633621
158,1159633622
158,1161553704
158,1162123893
158,1162123894
158,1162123897
158,1162315088
158,1162315089
158,1162315446
158,1162315447
158,1162360147
158,1162360148
158,1162455628
158,1162456739
158,1162470704
158,1162471932
158,1162471933
158,1166042830
158,1166042831
158,1166403791
158,1166403792
158,1166835713
158,1166835714
158,1166843056
158,1166844088
158,1166852529
158,1166852530
158,1166855339
158,1166855340
158,1166855341
158,1166855344
158,1166855607
158,1166855672
158,1166855673
158,1166855681
158,1166855682
158,1166855683
158,1166855748
158,1170525891
158,1170739144
158,1170739145
158,1171268117
158,1184640333
158,1184640334
158,1196887093
158,1196887094
158,1198253164
158,1212185088
158,1212185089
158,1212290867
158,1212620402
