Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Decoro e degrado urbano;5;BONGIOVANNI/EMILIO (VIA)                                              ;;10/12/2019;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA)                                                            ;;10/12/2019;11.24
Qualità Urbana;Decoro e degrado urbano;4;CARRERA/VALENTINO (VIA)                                               ;;11/12/2019;
Qualità Urbana;Decoro e degrado urbano;7;PISA/(VIA)                                                            ;;11/12/2019;10.51
Qualità Urbana;Decoro e degrado urbano;2;ORBASSANO/(LARGO)                                                     ;Area Verde;12/12/2019;14.22
Qualità Urbana;Decoro e degrado urbano;6;OZEGNA/(VIA)                                                          ;;17/12/2019;11.20
Qualità Urbana;Decoro e degrado urbano;1;CAIROLI/(CORSO)                                                       ;;19/12/2019;
Qualità Urbana;Decoro e degrado urbano;6;REGIO PARCO/(CORSO)                                                   ;;19/12/2019;10.52
Qualità Urbana;Decoro e degrado urbano;3;RACCONIGI/(CORSO)                                                     ;;19/12/2019;11.01
Qualità Urbana;Decoro e degrado urbano;4;AQUILA/(VIA)                                                          ;;26/12/2019;09.34
Qualità Urbana;Decoro e degrado urbano;5;VILLARI/PASQUALE (PIAZZA)                                             ;;29/12/2019;09.08
Qualità Urbana;Decoro e degrado urbano;9;GALIMBERTI/TANCREDI (PIAZZA)                                          ;;30/12/2019;12.57
Qualità Urbana;Decoro e degrado urbano;5;VERONESE/PAOLO (VIA)                                                  ;;31/12/2019;09.40
Qualità Urbana;Veicoli abbandonati;6;GHIRLANDAIO/(PIAZZA)                                                  ;;31/10/2019;11.53
