"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Qualit� Urbana","Altro",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"28/12/2016",
"Qualit� Urbana","Altro",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"28/12/2016",
"Qualit� Urbana","Altro",10,"RICCIO/CAMILLO (VIA)                                                  ",,"28/12/2016",
"Qualit� Urbana","Altro",8,"PRINCIPE TOMMASO/(VIA)                                                ",,"28/12/2016","09.38"
"Qualit� Urbana","Altro",1,"S. FRANCESCO D'ASSISI/(VIA)                                           ",,"29/12/2016","13.20"
"Qualit� Urbana","Altro",5,"MONTALENGHE/(VIA)                                                     ",,"30/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"TRIPOLI/(VIA)                                                         ",,"01/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"01/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"GORRESIO/GASPARE (VIA)                                                ",,"01/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"VIGLIANI/ONORATO (VIA)                                                ",,"01/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","04/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ADRIANO/(PIAZZA)                                                      ",,"04/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"MASSARI/GIUSEPPE (VIA)                                                ",,"04/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"BADINI CONFALONIERI/ALFONSO (VIA)                                     ",,"05/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"THOVEZ/ENRICO (VIALE)                                                 ",,"06/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"PALERMO/(CORSO)                                                       ",,"07/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MICCA/PIETRO (VIA)                                                    ",,"08/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"LANZO/(VIA)                                                           ",,"08/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"10/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"MONGRENO/(STRADA)                                                     ",,"10/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BOCCHERINI/LUIGI (VIA)                                                ",,"11/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"PARMA/(VIA)                                                           ",,"11/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"FRANCIA/(CORSO)                                                       ",,"12/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CUNIBERTI/VITTORIO (VIA)                                              ","Area Verde","12/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"SOSPELLO/(VIA)                                                        ","Area Verde","12/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"REGIO PARCO/(CORSO)                                                   ","Area Verde","12/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"ASTI/(VIA)                                                            ",,"12/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"PELLICO/SILVIO (VIA)                                                  ",,"12/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"EINAUDI/LUIGI (CORSO)                                                 ",,"13/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"PRIMULE/(VIA DELLE)                                                   ",,"13/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CARLO ALBERTO/(PIAZZA)                                                ",,"14/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CARLO FELICE/(PIAZZA)                                                 ","Area Verde","14/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"TAZZOLI/ENRICO (CORSO)                                                ",,"14/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"BADINI CONFALONIERI/ALFONSO (VIA)                                     ","Area Verde","14/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"GROSSETO/(CORSO)                                                      ",,"14/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,,"15/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"MANNO/GIUSEPPE (PIAZZA)                                               ",,"17/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"PRINCIPE ODDONE/(CORSO)                                               ",,"18/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"AEROPORTO/(STRADA DELL')                                              ",,"18/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","20/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"MEDITERRANEO/(CORSO)                                                  ",,"20/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"VOLANTE/GUIDO (STRADA)                                                ",,"20/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"CADORE/(CORSO)                                                        ",,"21/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"CASALE/(CORSO)                                                        ",,"21/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"S. ANSELMO/(VIA)                                                      ",,"21/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"MONTEBELLO/(LARGO)                                                    ",,"22/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"CEVA/(VIA)                                                            ",,"24/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"PARENZO/(VIA)                                                         ",,"24/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MATTEOTTI/GIACOMO (CORSO)                                             ",,"25/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"PASSALACQUA/GIUSEPPE LUIGI (VIA)                                      ",,"25/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"POSTUMIA/(VIA)                                                        ",,"25/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"COSTAGUTA/ANDREA (VIA)                                                ",,"25/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"CARDUCCI/GIOSUE' (PIAZZA)                                             ",,"25/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"C.L.N. (COMITATO LIBERAZIONE NAZIONALE)/(PIAZZA)                      ",,"26/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BERTOLLA/(STRADA)                                                     ",,"26/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MONCALIERI/(CORSO)                                                    ",,"26/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"FORMIGGINI/ANGELO FORTUNATO (VIA)                                     ",,"26/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,,"28/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"EMANUELE FILIBERTO/(PIAZZA)                                           ",,"28/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"ANGLESIO/MARTINO (VIA)                                                ","Area Verde","28/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"PIO VII/(VIA)                                                         ",,"28/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"AGRIGENTO/(LUNGO DORA)                                                ",,"30/07/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"TENIVELLI/CARLO (VIA)                                                 ",,"01/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"MASSARI/GIUSEPPE (VIA)                                                ",,"01/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"GIULIO CESARE/(CORSO)                                                 ",,"01/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ADRIANO/(PIAZZA)                                                      ",,"02/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"GALLIARI/BERNARDINO (VIA)                                             ",,"02/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MAINERO/(STRADA DEL)                                                  ",,"03/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"VIGLIANI/ONORATO (VIA)                                                ",,"03/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"FARINI/CARLO LUIGI (CORSO)                                            ",,"04/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"LA LOGGIA/(VIA)                                                       ",,"05/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CAMPIGLIA/(VIA)                                                       ",,"08/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MADAMA CRISTINA/(VIA)                                                 ",,"08/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"GAIDANO/PAOLO (VIA)                                                   ",,"08/08/2016","10.30"
"Qualit� Urbana","Decoro e degrado urbano",1,"REGINA MARGHERITA/(CORSO)                                             ",,"09/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BOTTESINI/GIOVANNI (PIAZZA)                                           ",,"09/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"FORNI/(STRADA DEI)                                                    ",,"10/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"FORNI E GOFFI/(STRADA DEI)                                            ",,"17/08/2016","12.46"
"Qualit� Urbana","Decoro e degrado urbano",6,"ABETI/(VIA DEGLI)                                                     ",,"19/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"POIRINO/(VIA)                                                         ",,"22/08/2016","13.03"
"Qualit� Urbana","Decoro e degrado urbano",7,"PISANO/ANDREA (VIA)                                                   ",,"22/08/2016","14.27"
"Qualit� Urbana","Decoro e degrado urbano",6,"BOTTESINI/GIOVANNI (PIAZZA)                                           ",,"23/08/2016","10.27"
"Qualit� Urbana","Decoro e degrado urbano",9,"PANNUNZIO/MARIO (VIA)                                                 ",,"23/08/2016","12.10"
"Qualit� Urbana","Decoro e degrado urbano",5,"GROSSETO/(CORSO)                                                      ",,"29/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"COMO/(VIA)                                                            ",,"29/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"SALUZZO/(VIA)                                                         ",,"29/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CASTELLO/(PIAZZA)                                                     ",,"30/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"NOVARA/(CORSO)                                                        ",,"30/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BANFO/ANTONIO (VIA)                                                   ",,"30/08/2016","13.02"
"Qualit� Urbana","Decoro e degrado urbano",1,"VERDI/GIUSEPPE (VIA)                                                  ",,"30/08/2016","13.20"
"Qualit� Urbana","Decoro e degrado urbano",3,"MONTE CUCCO/(CORSO)                                                   ",,"31/08/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MASSENA/ANDREA (VIA)                                                  ",,"01/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"LESNA/(VIA)                                                           ",,"01/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"REGINA MARGHERITA/(CORSO)                                             ",,"01/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"ZARA/(PIAZZA)                                                         ",,"01/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"VIGLIANI/ONORATO (VIA)                                                ",,"01/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CAMERANA/GIOVANNI (VIA)                                               ",,"02/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MENABREA/FEDERICO (VIA)                                               ",,"02/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"BERTANI/AGOSTINO (VIA)                                                ","Area Verde","02/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"CESANA/(VIA)                                                          ",,"02/09/2016","10.15"
"Qualit� Urbana","Decoro e degrado urbano",5,"NOLE/(VIA)                                                            ","Area Verde","04/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"LEINI'/(VIA)                                                          ",,"04/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"BOLZANO/(CORSO)                                                       ",,"05/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"DI NANNI/DANTE (VIA)                                                  ",,"05/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CINCINNATO/L. QUINZIO (CORSO)                                         ",,"05/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"BALBO/CESARE (VIA)                                                    ",,"05/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"TABACCHI/ODOARDO (VIA)                                                ",,"05/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"AREZZO/(VIA)                                                          ",,"06/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"LIGURIA/(LUNGO DORA)                                                  ","Area Verde","07/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"POTENZA/(CORSO)                                                       ",,"07/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"GABETTI/GIUSEPPE (CORSO)                                              ",,"07/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"ORMEA/(VIA)                                                           ",,"07/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"ALASONATTI/OSVALDO (VIA)                                              ",,"08/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"GORRESIO/GASPARE (VIA)                                                ",,"08/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"VARESE/(VIA)                                                          ",,"08/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"FRANCIA/(CORSO)                                                       ",,"10/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ADRIANO/(PIAZZA)                                                      ",,"11/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"MARCHE/(CORSO)                                                        ",,"12/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"GROSSETO/(CORSO)                                                      ",,"12/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MARCONI/GUGLIELMO (CORSO)                                             ",,"12/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"GIULIO CESARE/(CORSO)                                                 ",,"12/09/2016","11.09"
"Qualit� Urbana","Decoro e degrado urbano",1,"PRINCIPE ODDONE/(CORSO)                                               ",,"13/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"GAMBA/ENRICO (CORSO)                                                  ",,"13/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"NEGARVILLE/CELESTE (VIA)                                              ",,"13/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"FERRARIS/GALILEO (CORSO)                                              ",,"14/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"RICASOLI/BETTINO (VIA)                                                ",,"15/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"VALEGGIO/(VIA)                                                        ",,"16/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"16/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"SIRACUSA/(CORSO)                                                      ",,"17/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","19/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"FERRARIS/GALILEO (CORSO)                                              ",,"19/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"SPANZOTTI/MARTINO (VIA)                                               ",,"19/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MARIA VITTORIA/(VIA)                                                  ",,"20/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"FILADELFIA/(VIA)                                                      ",,"20/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"FOSSATA/(VIA)                                                         ",,"20/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"CAPRIE/(VIA)                                                          ",,"21/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"ISONZO/(VIA)                                                          ",,"21/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"SCLOPIS/FEDERICO (CORSO)                                              ",,"21/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MASSENA/ANDREA (VIA)                                                  ",,"22/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"ROVERETO/(VIA)                                                        ",,"22/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"FATTORI/GIOVANNI (VIA)                                                ",,"22/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"PILO/ROSOLINO (VIA)                                                   ",,"22/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VILLAR/(VIA)                                                          ",,"22/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"CROCE/BENEDETTO (CORSO)                                               ",,"22/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"STATUTO/(PIAZZA)                                                      ",,"23/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"BARLETTA/(VIA)                                                        ",,"23/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"CIBRARIO/LUIGI (VIA)                                                  ",,"23/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"MACHERIONE/GIUSEPPE (VIA)                                             ",,"24/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"LANZO/(STRADA)                                                        ",,"25/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"VOLTURNO/(VIA)                                                        ",,"25/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CASTELDELFINO/(VIA)                                                   ",,"26/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"DI NANNI/DANTE (VIA)                                                  ",,"27/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"MAESTRI DEL LAVORO/(VIALE)                                            ",,"27/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,,"28/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MICCA/PIETRO (VIA)                                                    ",,"28/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"ROMA/(VIA)                                                            ",,"28/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"SAVOIA/(PIAZZA)                                                       ",,"28/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"VALENTINO/FRANCESCO (VIA)                                             ",,"28/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"PORPORA/NICOLA (VIA)                                                  ",,"28/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"MONTE ROSA/(VIA)                                                      ",,"28/09/2016","13.16"
"Qualit� Urbana","Decoro e degrado urbano",3,"DI NANNI/DANTE (VIA)                                                  ",,"30/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"CAVAGNOLO/(VIA)                                                       ",,"30/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"CAVAGNOLO/(VIA)                                                       ","Area Verde","30/09/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"PAPACINO/ALESSANDRO VITTORIO (VIA)                                    ",,"03/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"VIOTTI/GIAMBATTISTA (VIA)                                             ",,"03/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"FRANCIA/(CORSO)                                                       ","Area Verde","03/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"FAA' DI BRUNO EMILIO E FRANCESCO FRATELLI (VIA)                       ",,"04/10/2016","12.38"
"Qualit� Urbana","Decoro e degrado urbano",,,,"05/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CAIROLI/(CORSO)                                                       ",,"05/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"MOMBASIGLIO/(VIA)                                                     ",,"05/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"GIULIO CESARE/(CORSO)                                                 ",,"05/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"NIZZA/(PIAZZA)                                                        ",,"05/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","06/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"FALCONE/GIOVANNI/(VIA)/                                               ","Area Verde","07/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"DERNA/(PIAZZA)                                                        ",,"07/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"THOVEZ/ENRICO (VIALE)                                                 ",,"07/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,,"08/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"LANZA/GIOVANNI (CORSO)                                                ",,"08/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ",,"10/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"SAVONA/(LUNGO DORA)                                                   ",,"10/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"SAVONA/(LUNGO DORA)                                                   ",,"10/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"GIOTTO/(VIA)                                                          ","Area Verde","10/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","11/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"POTENZA/(CORSO)                                                       ",,"11/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"REGINA MARGHERITA/(CORSO)                                             ",,"11/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CUNIBERTI/VITTORIO (VIA)                                              ",,"12/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BARBANIA/(VIA)                                                        ",,"12/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"FERRARI/GAUDENZIO (VIA)                                               ",,"13/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"ORBASSANO/(CORSO)                                                     ","Area Verde","13/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"BORGARO/(VIA)                                                         ",,"13/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VENEZIA/(CORSO)                                                       ",,"13/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"DOMODOSSOLA/(VIA)                                                     ",,"14/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"VENTI SETTEMBRE/(VIA)                                                 ",,"15/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"BISTAGNO/(VIA)                                                        ",,"16/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"S. CHIARA/(VIA)                                                       ",,"17/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"FOLIGNO/(VIA)                                                         ",,"17/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"PUCCINI/GIACOMO (VIA)                                                 ",,"17/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"SOMALIA/(VIA)                                                         ","Area Verde","17/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"DE GASPERI/ALCIDE (CORSO)                                             ",,"18/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"SERVAIS/GIOVANNI (VIA)                                                ","Area Verde","18/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"ASSAROTTI/OTTAVIO (VIA)                                               ",,"19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"TORRICELLI EVANGELISTA/(VIA)                                          ",,"19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"TOFANE/(VIA)                                                          ",,"19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VERBENE/(VIA DELLE)                                                   ",,"19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MADAMA CRISTINA/(VIA)                                                 ",,"19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"STELLONE/(VIA)                                                        ",,"19/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"SALUZZO/(VIA)                                                         ",,"20/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"OMERO/(PIAZZA)                                                        ",,"24/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VALLETTE/(STRADA DELLE)                                               ",,"24/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VALLETTE/(STRADA DELLE)                                               ",,"24/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BERTOLLA/(STRADA)                                                     ",,"24/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"PIAZZI/GIUSEPPE (VIA)                                                 ",,"25/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"PINELLI/PIERDIONIGI (VIA)                                             ",,"25/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"AGRIGENTO/(LUNGO DORA)                                                ",,"25/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"ANDREIS/VITTORIO (VIA)                                                ",,"26/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,,"27/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"SANSOVINO/ANDREA (VIA)                                                ",,"27/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CASELETTE/(VIA)                                                       ",,"28/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"REGIO PARCO/(CORSO)                                                   ",,"28/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"S. MAURIZIO/(CORSO)                                                   ","Area Verde","28/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"BODONI/GIAMBATTISTA (PIAZZA)                                          ",,"31/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"RIBORDONE/(VIA)                                                       ",,"31/10/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"TASSONI/ALESSANDRO (CORSO)                                            ",,"02/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"VALGIOIE/(LARGO)                                                      ",,"02/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"CAMPANA/FEDERICO (VIA)                                                ",,"02/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"MORANDI/RODOLFO (VIA)                                                 ",,"02/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"VIGLIANI/ONORATO (VIA)                                                ",,"02/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"S. MARINO/(VIA)                                                       ","Area Verde","03/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"CIBRARIO/LUIGI (VIA)                                                  ",,"03/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"LISA/GINO (VIA)                                                       ",,"03/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"CECCHI/ANTONIO (VIA)                                                  ",,"03/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"TASSO/TORQUATO (VIA)                                                  ",,"04/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"VESPUCCI/AMERIGO (VIA)                                                ",,"04/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VERONESE/PAOLO (VIA)                                                  ",,"04/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"ANTONELLI/ALESSANDRO (LUNGO PO)                                       ",,"04/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"BREGLIO/(VIA)                                                         ",,"05/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CARIGNANO/(PIAZZA)                                                    ",,"06/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"PEROTTI/GIUSEPPE (PIAZZA)                                             ",,"07/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"UMBRIA/(CORSO)                                                        ",,"07/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"BEINASCO/(VIA)                                                        ",,"07/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"CERNAIA/(VIA)                                                         ",,"08/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"VERZUOLO/(VIA)                                                        ",,"08/11/2016",
