Date;Hour;C1;C2
25-03-2020;11:30;0,00;5,1
25-03-2020;12:00;0,00;5,8
25-03-2020;12:30;-0,01;6,3
25-03-2020;13:00;0,01;6,0
25-03-2020;13:30;0,00;6,3
25-03-2020;14:00;-0,01;6,6
25-03-2020;14:30;0,00;7,1
25-03-2020;15:00;-0,02;7,2
25-03-2020;15:30;-0,01;7,6
25-03-2020;16:00;0,00;7,6
25-03-2020;16:30;0,02;7,7
25-03-2020;17:00;0,02;7,1
25-03-2020;17:30;0,02;6,9
25-03-2020;18:00;0,01;6,6
25-03-2020;18:30;-0,04;6,3
25-03-2020;19:00;0,00;5,9
25-03-2020;19:30;0,01;5,6
25-03-2020;20:00;0,01;5,7
25-03-2020;20:30;0,01;5,4
25-03-2020;21:00;0,02;5,5
25-03-2020;21:30;0,03;5,0
25-03-2020;22:00;0,02;5,1
25-03-2020;22:30;0,02;4,9
25-03-2020;23:00;0,03;4,7
25-03-2020;23:30;0,02;3,7
26-03-2020;00:00;;
26-03-2020;00:30;0,02;3,1
26-03-2020;01:00;0,02;3,0
26-03-2020;01:30;0,02;3,1
26-03-2020;02:00;0,02;2,8
26-03-2020;02:30;0,02;2,6
26-03-2020;03:00;0,02;2,2
26-03-2020;03:30;0,02;2,5
26-03-2020;04:00;0,02;2,3
26-03-2020;04:30;0,02;2,2
26-03-2020;05:00;0,02;1,4
26-03-2020;05:30;0,03;0,9
26-03-2020;06:00;0,03;0,4
26-03-2020;06:30;0,03;0,3
26-03-2020;07:00;0,03;0,0
26-03-2020;07:30;-0,01;1,8
26-03-2020;08:00;0,03;4,2
26-03-2020;08:30;0,03;4,5
26-03-2020;09:00;0,02;4,6
26-03-2020;09:30;0,04;5,1
26-03-2020;10:00;0,02;5,8
26-03-2020;10:30;0,02;6,4
26-03-2020;11:00;0,04;5,9
26-03-2020;11:30;0,04;6,0
26-03-2020;12:00;0,04;6,3
26-03-2020;12:30;0,04;6,0
26-03-2020;13:00;0,04;6,4
26-03-2020;13:30;0,03;6,0
26-03-2020;14:00;0,03;4,2
26-03-2020;14:30;0,03;4,5
26-03-2020;15:00;0,01;5,1
26-03-2020;15:30;0,02;5,5
26-03-2020;16:00;0,02;4,9
26-03-2020;16:30;0,02;4,9
26-03-2020;17:00;0,03;4,9
26-03-2020;17:30;0,05;5,4
26-03-2020;18:00;0,03;5,3
26-03-2020;18:30;0,03;5,3
26-03-2020;19:00;0,03;5,3
26-03-2020;19:30;0,03;5,3
26-03-2020;20:00;;5,1
26-03-2020;20:30;0,02;5,1
26-03-2020;21:00;0,02;4,8
26-03-2020;21:30;0,04;4,8
26-03-2020;22:00;0,00;4,6
26-03-2020;22:30;-0,01;4,3
26-03-2020;23:00;-0,02;4,1
26-03-2020;23:30;-0,02;4,0
27-03-2020;00:00;;
27-03-2020;00:30;-0,04;4,1
27-03-2020;01:00;-0,03;4,2
27-03-2020;01:30;-0,02;4,1
27-03-2020;02:00;0,00;3,9
27-03-2020;02:30;0,03;3,9
27-03-2020;03:00;0,04;4,0
27-03-2020;03:30;0,05;3,8
27-03-2020;04:00;0,06;3,9
27-03-2020;04:30;0,06;4,2
27-03-2020;05:00;0,05;4,7
27-03-2020;05:30;0,04;5,1
27-03-2020;06:00;0,04;5,3
27-03-2020;06:30;0,06;5,4
27-03-2020;07:00;0,04;5,4
27-03-2020;07:30;0,01;5,8
27-03-2020;08:00;-0,03;5,9
27-03-2020;08:30;0,01;6,4
27-03-2020;09:00;0,03;6,7
27-03-2020;09:30;0,04;6,6
27-03-2020;10:00;0,01;6,8
27-03-2020;10:30;0,04;7,2
27-03-2020;11:00;0,02;7,8
27-03-2020;11:30;0,00;8,1
27-03-2020;12:00;0,00;8,4
27-03-2020;12:30;0,01;8,7
27-03-2020;13:00;0,02;8,7
27-03-2020;13:30;0,02;8,6
27-03-2020;14:00;0,02;8,4
27-03-2020;14:30;0,00;9,1
27-03-2020;15:00;-0,01;9,7
27-03-2020;15:30;-0,04;9,6
27-03-2020;16:00;-0,02;9,9
27-03-2020;16:30;-0,02;9,9
27-03-2020;17:00;0,00;9,4
27-03-2020;17:30;0,00;9,1
27-03-2020;18:00;-0,01;8,8
27-03-2020;18:30;0,00;8,6
27-03-2020;19:00;0,01;8,5
27-03-2020;19:30;0,02;8,7
27-03-2020;20:00;0,01;8,8
27-03-2020;20:30;0,01;8,8
27-03-2020;21:00;-0,05;9,0
27-03-2020;21:30;-0,07;9,0
27-03-2020;22:00;-0,05;8,7
27-03-2020;22:30;-0,05;8,3
27-03-2020;23:00;-0,04;8,2
27-03-2020;23:30;-0,02;8,0
28-03-2020;00:00;;
28-03-2020;00:30;-0,01;7,7
28-03-2020;01:00;0,01;7,5
28-03-2020;01:30;0,00;7,5
28-03-2020;02:00;0,00;7,5
28-03-2020;02:30;-0,02;7,8
28-03-2020;03:00;-0,01;7,5
28-03-2020;03:30;0,00;7,5
28-03-2020;04:00;0,00;8,3
28-03-2020;04:30;0,01;8,7
28-03-2020;05:00;0,00;9,0
28-03-2020;05:30;0,01;8,5
28-03-2020;06:00;0,02;8,2
28-03-2020;06:30;0,02;8,0
28-03-2020;07:00;0,02;8,3
28-03-2020;07:30;-0,02;8,4
28-03-2020;08:00;0,00;9,8
28-03-2020;08:30;0,01;10,2
28-03-2020;09:00;0,00;11,8
28-03-2020;09:30;-0,03;12,9
28-03-2020;10:00;-0,01;13,6
28-03-2020;10:30;-0,02;14,0
28-03-2020;11:00;-0,03;15,1
28-03-2020;11:30;-0,02;15,7
28-03-2020;12:00;-0,01;16,4
28-03-2020;12:30;-0,01;17,1
28-03-2020;13:00;0,00;17,4
28-03-2020;13:30;-0,05;17,6
28-03-2020;14:00;0,00;17,8
28-03-2020;14:30;0,00;18,6
28-03-2020;15:00;-0,02;18,8
28-03-2020;15:30;-0,04;18,9
28-03-2020;16:00;-0,07;19,3
28-03-2020;16:30;-0,04;18,7
28-03-2020;17:00;-0,05;18,5
28-03-2020;17:30;-0,07;18,1
28-03-2020;18:00;-0,06;17,9
28-03-2020;18:30;0,03;17,0
28-03-2020;19:00;-0,01;15,0
28-03-2020;19:30;-0,02;13,8
28-03-2020;20:00;-0,04;12,8
28-03-2020;20:30;0,00;11,8
28-03-2020;21:00;0,03;11,5
28-03-2020;21:30;0,00;11,2
28-03-2020;22:00;0,00;10,4
28-03-2020;22:30;-0,01;10,2
28-03-2020;23:00;-0,02;9,9
28-03-2020;23:30;-0,01;10,1
29-03-2020;00:00;;
29-03-2020;00:30;-0,04;10,6
29-03-2020;01:00;-0,01;10,6
29-03-2020;01:30;0,01;10,4
29-03-2020;02:00;;
29-03-2020;02:30;;
29-03-2020;03:00;0,02;10,4
29-03-2020;03:30;0,02;10,5
29-03-2020;04:00;0,00;10,5
29-03-2020;04:30;0,02;11,0
29-03-2020;05:00;0,02;10,9
29-03-2020;05:30;0,00;10,8
29-03-2020;06:00;-0,05;10,5
29-03-2020;06:30;-0,04;10,4
29-03-2020;07:00;-0,03;10,3
29-03-2020;07:30;-0,03;10,0
29-03-2020;08:00;0,02;9,8
29-03-2020;08:30;0,05;10,1
29-03-2020;09:00;0,06;10,9
29-03-2020;09:30;0,03;12,0
29-03-2020;10:00;-0,07;13,3
29-03-2020;10:30;0,00;13,6
29-03-2020;11:00;-0,03;15,4
29-03-2020;11:30;-0,02;14,3
29-03-2020;12:00;0,01;15,1
29-03-2020;12:30;0,01;16,6
29-03-2020;13:00;0,00;16,3
29-03-2020;13:30;-0,01;16,8
29-03-2020;14:00;0,00;16,6
29-03-2020;14:30;-0,03;18,9
29-03-2020;15:00;0,01;17,9
29-03-2020;15:30;0,07;17,8
29-03-2020;16:00;0,06;18,5
29-03-2020;16:30;0,07;18,5
29-03-2020;17:00;0,06;18,2
29-03-2020;17:30;0,06;18,2
29-03-2020;18:00;0,03;17,9
29-03-2020;18:30;0,03;17,0
29-03-2020;19:00;0,02;16,4
29-03-2020;19:30;0,02;16,1
29-03-2020;20:00;-0,01;15,6
29-03-2020;20:30;0,01;14,7
29-03-2020;21:00;0,01;14,4
29-03-2020;21:30;-0,02;14,1
29-03-2020;22:00;0,00;13,4
29-03-2020;22:30;-0,01;12,6
29-03-2020;23:00;0,00;12,3
29-03-2020;23:30;0,04;12,5
30-03-2020;00:00;;
30-03-2020;00:30;0,00;11,6
30-03-2020;01:00;0,02;11,4
30-03-2020;01:30;0,05;11,1
30-03-2020;02:00;0,03;10,8
30-03-2020;02:30;0,02;10,8
30-03-2020;03:00;0,02;10,6
30-03-2020;03:30;-0,05;10,4
30-03-2020;04:00;-0,02;10,0
30-03-2020;04:30;-0,06;9,7
30-03-2020;05:00;-0,03;9,4
30-03-2020;05:30;0,01;9,6
30-03-2020;06:00;-0,01;9,0
30-03-2020;06:30;-0,01;8,6
30-03-2020;07:00;0,01;8,6
30-03-2020;07:30;-0,04;8,5
30-03-2020;08:00;0,01;8,6
30-03-2020;08:30;0,01;8,7
30-03-2020;09:00;0,00;8,7
30-03-2020;09:30;0,01;8,9
30-03-2020;10:00;0,00;9,0
30-03-2020;10:30;0,04;9,3
30-03-2020;11:00;0,05;9,5
30-03-2020;11:30;0,00;10,3
30-03-2020;12:00;-0,01;11,6
30-03-2020;12:30;0,00;11,0
30-03-2020;13:00;-0,01;11,6
30-03-2020;13:30;0,03;11,6
30-03-2020;14:00;0,02;12,0
30-03-2020;14:30;0,04;11,6
30-03-2020;15:00;0,02;12,2
30-03-2020;15:30;0,01;12,6
30-03-2020;16:00;0,02;12,4
30-03-2020;16:30;0,03;12,0
30-03-2020;17:00;0,01;12,0
30-03-2020;17:30;0,00;12,5
30-03-2020;18:00;0,01;12,1
30-03-2020;18:30;0,00;11,6
30-03-2020;19:00;0,02;11,3
30-03-2020;19:30;-0,03;11,1
30-03-2020;20:00;-0,02;11,0
30-03-2020;20:30;-0,03;10,9
30-03-2020;21:00;-0,01;10,6
30-03-2020;21:30;-0,02;10,3
30-03-2020;22:00;-0,02;10,1
30-03-2020;22:30;-0,02;10,2
30-03-2020;23:00;-0,02;9,5
30-03-2020;23:30;0,00;9,5
31-03-2020;00:00;;
31-03-2020;00:30;-0,03;8,9
31-03-2020;01:00;0,02;8,5
31-03-2020;01:30;-0,01;8,0
31-03-2020;02:00;0,00;7,5
31-03-2020;02:30;0,01;6,6
31-03-2020;03:00;0,01;6,3
31-03-2020;03:30;0,00;6,0
31-03-2020;04:00;0,00;5,7
31-03-2020;04:30;0,01;5,5
31-03-2020;05:00;0,01;5,5
31-03-2020;05:30;0,01;5,1
31-03-2020;06:00;0,01;4,8
31-03-2020;06:30;0,03;4,6
31-03-2020;07:00;0,03;4,7
31-03-2020;07:30;0,02;4,7
31-03-2020;08:00;-0,02;4,5
31-03-2020;08:30;-0,02;4,4
31-03-2020;09:00;0,04;4,3
31-03-2020;09:30;0,06;4,4
31-03-2020;10:00;0,05;4,5
31-03-2020;10:30;0,06;4,9
31-03-2020;11:00;0,06;5,2
31-03-2020;11:30;0,06;5,8
31-03-2020;12:00;0,05;6,1
31-03-2020;12:30;0,04;6,3
31-03-2020;13:00;0,05;6,0
31-03-2020;13:30;0,03;6,1
31-03-2020;14:00;0,02;6,5
31-03-2020;14:30;-0,02;7,0
31-03-2020;15:00;-0,01;7,7
31-03-2020;15:30;-0,02;7,6
31-03-2020;16:00;-0,02;7,8
31-03-2020;16:30;-0,01;8,3
31-03-2020;17:00;-0,01;8,2
31-03-2020;17:30;-0,01;7,8
31-03-2020;18:00;-0,03;7,5
31-03-2020;18:30;-0,02;7,5
31-03-2020;19:00;0,00;7,4
31-03-2020;19:30;-0,03;7,2
31-03-2020;20:00;-0,04;7,3
31-03-2020;20:30;-0,01;7,1
31-03-2020;21:00;-0,02;7,1
31-03-2020;21:30;0,01;7,1
31-03-2020;22:00;0,03;6,9
31-03-2020;22:30;-0,07;7,0
31-03-2020;23:00;-0,04;6,8
31-03-2020;23:30;-0,03;6,5
01-04-2020;00:00;;
01-04-2020;00:30;-0,01;6,5
01-04-2020;01:00;-0,01;6,3
01-04-2020;01:30;-0,01;6,2
01-04-2020;02:00;-0,01;6,3
01-04-2020;02:30;-0,03;5,9
01-04-2020;03:00;-0,05;5,4
01-04-2020;03:30;-0,05;5,6
01-04-2020;04:00;-0,03;6,1
01-04-2020;04:30;-0,03;5,9
01-04-2020;05:00;-0,02;6,0
01-04-2020;05:30;-0,03;5,8
01-04-2020;06:00;-0,04;5,7
01-04-2020;06:30;0,00;5,7
01-04-2020;07:00;0,00;5,4
01-04-2020;07:30;0,05;5,3
01-04-2020;08:00;0,02;5,2
01-04-2020;08:30;0,00;5,1
01-04-2020;09:00;0,00;5,2
01-04-2020;09:30;-0,01;5,5
01-04-2020;10:00;-0,02;5,9
01-04-2020;10:30;-0,03;6,4
01-04-2020;11:00;-0,02;6,9
01-04-2020;11:30;-0,03;7,0
01-04-2020;12:00;0,03;7,5
01-04-2020;12:30;-0,03;7,7
01-04-2020;13:00;-0,02;8,4
01-04-2020;13:30;-0,01;8,6
01-04-2020;14:00;-0,02;9,1
01-04-2020;14:30;-0,05;9,4
01-04-2020;15:00;-0,04;9,5
01-04-2020;15:30;-0,03;9,4
01-04-2020;16:00;-0,04;9,3
01-04-2020;16:30;-0,03;9,5
01-04-2020;17:00;-0,06;9,7
01-04-2020;17:30;-0,05;9,9
01-04-2020;18:00;-0,03;9,7
01-04-2020;18:30;-0,04;9,7
01-04-2020;19:00;-0,01;9,3
01-04-2020;19:30;0,01;8,4
01-04-2020;20:00;0,00;7,3
01-04-2020;20:30;-0,01;6,7
01-04-2020;21:00;-0,02;6,1
01-04-2020;21:30;-0,02;5,5
01-04-2020;22:00;-0,03;5,2
01-04-2020;22:30;-0,03;4,9
01-04-2020;23:00;-0,04;4,7
01-04-2020;23:30;-0,04;4,1
02-04-2020;00:00;;
02-04-2020;00:30;-0,01;3,5
02-04-2020;01:00;-0,01;3,1
02-04-2020;01:30;-0,02;2,7
02-04-2020;02:00;-0,02;2,5
02-04-2020;02:30;-0,02;3,1
02-04-2020;03:00;0,04;3,4
02-04-2020;03:30;-0,03;3,3
02-04-2020;04:00;0,01;2,7
02-04-2020;04:30;0,01;2,0
02-04-2020;05:00;-0,01;1,6
02-04-2020;05:30;0,02;1,4
02-04-2020;06:00;0,01;1,1
02-04-2020;06:30;0,02;1,0
02-04-2020;07:00;0,02;0,7
02-04-2020;07:30;0,03;0,7
02-04-2020;08:00;0,06;1,6
02-04-2020;08:30;0,02;3,2
02-04-2020;09:00;0,02;5,1
02-04-2020;09:30;-0,03;5,8
02-04-2020;10:00;-0,01;7,2
02-04-2020;10:30;-0,01;8,7
02-04-2020;11:00;0,01;9,6
02-04-2020;11:30;0,02;9,7
02-04-2020;12:00;0,03;10,7
02-04-2020;12:30;-0,01;11,0
02-04-2020;13:00;-0,02;11,1
02-04-2020;13:30;-0,01;11,8
02-04-2020;14:00;-0,01;11,6
02-04-2020;14:30;-0,01;12,4
02-04-2020;15:00;0,00;12,6
02-04-2020;15:30;-0,01;13,5
02-04-2020;16:00;0,00;13,3
02-04-2020;16:30;0,00;13,5
02-04-2020;17:00;0,00;13,5
02-04-2020;17:30;0,00;13,2
02-04-2020;18:00;-0,01;13,2
02-04-2020;18:30;0,00;12,9
02-04-2020;19:00;0,00;12,8
02-04-2020;19:30;0,02;12,0
02-04-2020;20:00;0,01;11,4
02-04-2020;20:30;0,00;10,2
02-04-2020;21:00;0,01;8,9
02-04-2020;21:30;0,01;8,7
02-04-2020;22:00;0,00;7,5
02-04-2020;22:30;0,00;7,2
02-04-2020;23:00;0,00;6,5
02-04-2020;23:30;0,00;6,0
03-04-2020;00:00;;
03-04-2020;00:30;0,00;5,2
03-04-2020;01:00;-0,01;4,7
03-04-2020;01:30;0,00;4,4
03-04-2020;02:00;0,00;4,2
03-04-2020;02:30;0,00;4,1
03-04-2020;03:00;0,00;3,7
03-04-2020;03:30;0,00;3,3
03-04-2020;04:00;-0,01;3,4
03-04-2020;04:30;-0,01;3,2
03-04-2020;05:00;-0,01;3,0
03-04-2020;05:30;0,03;3,1
03-04-2020;06:00;0,04;2,6
03-04-2020;06:30;0,02;2,6
03-04-2020;07:00;0,02;2,4
03-04-2020;07:30;0,00;2,4
03-04-2020;08:00;0,04;2,8
03-04-2020;08:30;-0,02;4,6
03-04-2020;09:00;-0,05;7,3
03-04-2020;09:30;-0,03;8,5
03-04-2020;10:00;-0,03;9,7
03-04-2020;10:30;-0,01;10,5
03-04-2020;11:00;-0,05;11,6
03-04-2020;11:30;-0,02;12,7
03-04-2020;12:00;0,00;13,5
03-04-2020;12:30;0,00;14,2
03-04-2020;13:00;-0,01;14,8
03-04-2020;13:30;0,00;15,9
03-04-2020;14:00;-0,02;16,1
03-04-2020;14:30;-0,02;16,1
03-04-2020;15:00;-0,02;16,9
03-04-2020;15:30;-0,02;17,8
03-04-2020;16:00;-0,01;17,3
03-04-2020;16:30;-0,02;18,2
03-04-2020;17:00;0,00;18,1
03-04-2020;17:30;-0,02;18,1
03-04-2020;18:00;-0,02;17,4
03-04-2020;18:30;-0,01;16,9
03-04-2020;19:00;0,01;16,4
03-04-2020;19:30;-0,01;15,4
03-04-2020;20:00;0,00;13,9
03-04-2020;20:30;0,01;13,4
03-04-2020;21:00;0,00;11,9
03-04-2020;21:30;0,00;11,1
03-04-2020;22:00;0,01;10,1
03-04-2020;22:30;-0,01;9,7
03-04-2020;23:00;-0,01;9,2
03-04-2020;23:30;0,00;8,5
04-04-2020;00:00;;
04-04-2020;00:30;-0,01;7,6
04-04-2020;01:00;-0,02;7,1
04-04-2020;01:30;-0,01;7,1
04-04-2020;02:00;-0,01;6,6
04-04-2020;02:30;-0,02;6,4
04-04-2020;03:00;-0,01;5,8
04-04-2020;03:30;-0,01;5,6
04-04-2020;04:00;-0,01;5,7
04-04-2020;04:30;-0,01;5,2
04-04-2020;05:00;-0,02;5,1
04-04-2020;05:30;-0,03;4,9
04-04-2020;06:00;-0,03;4,6
04-04-2020;06:30;-0,03;4,3
04-04-2020;07:00;-0,03;4,1
04-04-2020;07:30;0,00;4,2
04-04-2020;08:00;-0,02;4,6
04-04-2020;08:30;-0,01;6,4
04-04-2020;09:00;-0,03;9,9
04-04-2020;09:30;0,04;10,6
04-04-2020;10:00;0,02;11,9
04-04-2020;10:30;-0,01;13,7
04-04-2020;11:00;0,04;14,1
04-04-2020;11:30;0,01;14,7
04-04-2020;12:00;0,03;16,6
04-04-2020;12:30;-0,01;16,7
04-04-2020;13:00;-0,01;17,6
04-04-2020;13:30;0,02;18,0
04-04-2020;14:00;-0,01;18,0
04-04-2020;14:30;-0,01;18,6
04-04-2020;15:00;0,00;18,8
04-04-2020;15:30;0,00;19,8
04-04-2020;16:00;-0,05;19,3
04-04-2020;16:30;-0,01;19,9
04-04-2020;17:00;0,01;19,5
04-04-2020;17:30;0,04;19,0
04-04-2020;18:00;0,04;18,7
04-04-2020;18:30;0,04;18,6
04-04-2020;19:00;0,00;17,8
04-04-2020;19:30;-0,02;17,0
04-04-2020;20:00;0,00;15,3
04-04-2020;20:30;0,01;13,7
04-04-2020;21:00;0,00;13,1
04-04-2020;21:30;0,01;12,3
04-04-2020;22:00;0,00;11,6
04-04-2020;22:30;0,00;10,9
04-04-2020;23:00;0,00;10,4
04-04-2020;23:30;0,00;9,9
05-04-2020;00:00;;
05-04-2020;00:30;0,01;9,1
05-04-2020;01:00;0,00;8,5
05-04-2020;01:30;0,01;8,1
05-04-2020;02:00;0,01;7,8
05-04-2020;02:30;0,03;7,4
05-04-2020;03:00;0,03;7,1
05-04-2020;03:30;0,03;7,0
05-04-2020;04:00;0,03;6,6
05-04-2020;04:30;0,01;6,4
05-04-2020;05:00;-0,02;6,3
05-04-2020;05:30;-0,02;5,9
05-04-2020;06:00;-0,02;5,5
05-04-2020;06:30;-0,01;5,4
05-04-2020;07:00;-0,02;5,3
05-04-2020;07:30;-0,01;5,3
05-04-2020;08:00;-0,02;5,8
05-04-2020;08:30;-0,01;7,9
05-04-2020;09:00;0,02;9,4
05-04-2020;09:30;0,05;10,4
05-04-2020;10:00;0,05;11,5
05-04-2020;10:30;0,01;12,9
05-04-2020;11:00;0,02;14,2
05-04-2020;11:30;0,03;14,5
05-04-2020;12:00;0,00;15,7
05-04-2020;12:30;0,03;16,4
05-04-2020;13:00;0,01;16,6
05-04-2020;13:30;0,02;17,8
05-04-2020;14:00;0,03;17,8
05-04-2020;14:30;0,00;17,8
05-04-2020;15:00;0,03;18,7
05-04-2020;15:30;-0,01;18,8
05-04-2020;16:00;-0,01;18,2
05-04-2020;16:30;-0,03;18,5
05-04-2020;17:00;-0,03;18,2
05-04-2020;17:30;0,01;18,1
05-04-2020;18:00;0,00;17,8
05-04-2020;18:30;-0,02;17,7
05-04-2020;19:00;-0,03;17,0
05-04-2020;19:30;-0,02;16,2
05-04-2020;20:00;0,03;14,5
05-04-2020;20:30;0,05;13,3
05-04-2020;21:00;0,05;12,1
05-04-2020;21:30;0,02;11,5
05-04-2020;22:00;0,03;10,7
05-04-2020;22:30;0,04;10,0
05-04-2020;23:00;0,04;9,8
05-04-2020;23:30;0,01;9,6
06-04-2020;00:00;;
06-04-2020;00:30;0,03;8,7
06-04-2020;01:00;0,03;8,2
06-04-2020;01:30;0,03;8,2
06-04-2020;02:00;0,03;7,5
06-04-2020;02:30;0,01;7,4
06-04-2020;03:00;0,03;7,3
06-04-2020;03:30;0,04;6,9
06-04-2020;04:00;-0,02;6,6
06-04-2020;04:30;0,05;6,3
06-04-2020;05:00;0,06;6,4
06-04-2020;05:30;0,03;6,3
06-04-2020;06:00;0,03;6,0
06-04-2020;06:30;0,03;5,7
06-04-2020;07:00;0,06;5,9
06-04-2020;07:30;0,04;5,8
06-04-2020;08:00;0,05;6,2
06-04-2020;08:30;0,03;8,4
06-04-2020;09:00;0,00;12,4
06-04-2020;09:30;-0,01;13,3
06-04-2020;10:00;-0,01;13,7
06-04-2020;10:30;-0,02;14,2
06-04-2020;11:00;0,03;15,4
06-04-2020;11:30;0,05;16,8
06-04-2020;12:00;0,04;17,4
06-04-2020;12:30;0,06;18,0
06-04-2020;13:00;0,03;18,5
06-04-2020;13:30;0,04;19,9
06-04-2020;14:00;0,02;20,3
06-04-2020;14:30;0,03;20,1
06-04-2020;15:00;0,02;20,0
06-04-2020;15:30;0,05;20,4
06-04-2020;16:00;-0,01;20,2
06-04-2020;16:30;0,02;21,2
06-04-2020;17:00;0,01;21,2
06-04-2020;17:30;0,01;20,2
06-04-2020;18:00;-0,07;19,9
06-04-2020;18:30;;19,8
06-04-2020;19:00;-0,07;19,0
06-04-2020;19:30;0,07;18,3
06-04-2020;20:00;;16,4
06-04-2020;20:30;-0,07;15,4
06-04-2020;21:00;-0,04;14,1
06-04-2020;21:30;0,01;13,5
06-04-2020;22:00;0,04;12,6
06-04-2020;22:30;0,07;12,0
06-04-2020;23:00;0,07;11,4
06-04-2020;23:30;0,05;10,6
07-04-2020;00:00;;
07-04-2020;00:30;0,07;9,8
07-04-2020;01:00;0,04;9,6
07-04-2020;01:30;0,04;9,1
07-04-2020;02:00;-0,01;9,6
07-04-2020;02:30;0,03;10,0
07-04-2020;03:00;0,00;9,0
07-04-2020;03:30;-0,05;8,4
07-04-2020;04:00;-0,04;7,9
07-04-2020;04:30;-0,02;7,8
07-04-2020;05:00;0,01;7,3
07-04-2020;05:30;0,04;7,0
07-04-2020;06:00;0,00;6,6
07-04-2020;06:30;0,00;6,4
07-04-2020;07:00;-0,01;6,4
07-04-2020;07:30;-0,01;6,4
07-04-2020;08:00;0,00;9,0
07-04-2020;08:30;0,02;10,3
07-04-2020;09:00;0,02;12,7
07-04-2020;09:30;0,02;14,3
07-04-2020;10:00;-0,01;15,7
07-04-2020;10:30;-0,03;16,7
07-04-2020;11:00;-0,01;17,5
07-04-2020;11:30;0,00;18,7
07-04-2020;12:00;-0,01;19,6
07-04-2020;12:30;-0,03;20,2
07-04-2020;13:00;-0,02;21,1
07-04-2020;13:30;-0,01;21,7
07-04-2020;14:00;0,00;23,0
07-04-2020;14:30;0,02;22,6
07-04-2020;15:00;-0,06;23,0
07-04-2020;15:30;0,03;22,8
07-04-2020;16:00;-0,05;23,7
07-04-2020;16:30;0,02;22,7
07-04-2020;17:00;-0,02;23,7
07-04-2020;17:30;0,02;23,0
07-04-2020;18:00;-0,02;22,4
07-04-2020;18:30;-0,02;22,5
07-04-2020;19:00;0,00;21,7
07-04-2020;19:30;0,00;20,4
07-04-2020;20:00;0,03;18,6
07-04-2020;20:30;;17,1
07-04-2020;21:00;-0,07;15,7
07-04-2020;21:30;-0,04;14,4
07-04-2020;22:00;-0,04;13,6
07-04-2020;22:30;-0,02;13,1
07-04-2020;23:00;-0,03;12,2
07-04-2020;23:30;-0,02;11,6
08-04-2020;00:00;;
08-04-2020;00:30;-0,02;10,5
08-04-2020;01:00;-0,02;10,1
08-04-2020;01:30;-0,02;9,5
08-04-2020;02:00;-0,02;9,3
08-04-2020;02:30;-0,03;9,5
08-04-2020;03:00;-0,05;9,0
08-04-2020;03:30;-0,03;8,8
08-04-2020;04:00;0,00;8,2
08-04-2020;04:30;0,06;8,0
08-04-2020;05:00;0,06;7,6
08-04-2020;05:30;0,07;7,1
08-04-2020;06:00;0,08;7,0
08-04-2020;06:30;0,05;7,2
08-04-2020;07:00;0,05;6,8
08-04-2020;07:30;0,05;6,8
08-04-2020;08:00;0,06;7,5
08-04-2020;08:30;-0,03;9,5
08-04-2020;09:00;-0,06;13,5
08-04-2020;09:30;0,01;15,0
08-04-2020;10:00;0,02;16,2
08-04-2020;10:30;-0,01;17,5
08-04-2020;11:00;0,00;18,5
08-04-2020;11:30;0,01;19,3
08-04-2020;12:00;0,03;20,1
08-04-2020;12:30;0,06;20,1
08-04-2020;13:00;0,02;20,8
08-04-2020;13:30;0,00;21,4
08-04-2020;14:00;0,03;22,3
08-04-2020;14:30;0,04;21,7
08-04-2020;15:00;0,02;22,4
08-04-2020;15:30;0,06;22,7
08-04-2020;16:00;0,04;22,6
08-04-2020;16:30;0,04;22,7
08-04-2020;17:00;0,09;22,9
08-04-2020;17:30;0,07;22,1
08-04-2020;18:00;0,05;21,8
08-04-2020;18:30;0,05;22,1
08-04-2020;19:00;0,02;20,7
08-04-2020;19:30;0,04;19,8
08-04-2020;20:00;0,05;17,7
08-04-2020;20:30;0,09;16,5
08-04-2020;21:00;0,07;15,4
08-04-2020;21:30;0,05;14,3
08-04-2020;22:00;0,05;13,6
08-04-2020;22:30;0,04;13,1
08-04-2020;23:00;0,03;12,5
08-04-2020;23:30;0,02;12,0
09-04-2020;00:00;;
09-04-2020;00:30;-0,02;10,7
09-04-2020;01:00;-0,02;10,5
09-04-2020;01:30;0,02;9,8
09-04-2020;02:00;0,05;9,4
09-04-2020;02:30;0,05;9,2
09-04-2020;03:00;0,04;8,8
09-04-2020;03:30;0,04;8,5
09-04-2020;04:00;0,04;7,9
09-04-2020;04:30;0,06;7,5
09-04-2020;05:00;0,03;7,6
09-04-2020;05:30;0,05;7,1
09-04-2020;06:00;0,05;7,0
09-04-2020;06:30;0,04;6,9
09-04-2020;07:00;0,05;6,4
09-04-2020;07:30;0,04;6,6
09-04-2020;08:00;0,08;7,0
09-04-2020;08:30;-0,01;10,4
09-04-2020;09:00;-0,03;13,6
09-04-2020;09:30;-0,01;15,1
09-04-2020;10:00;0,03;15,7
09-04-2020;10:30;-0,01;17,3
09-04-2020;11:00;0,00;17,6
09-04-2020;11:30;0,01;19,2
09-04-2020;12:00;0,01;20,2
09-04-2020;12:30;0,01;20,4
09-04-2020;13:00;0,01;21,3
09-04-2020;13:30;-0,01;21,5
09-04-2020;14:00;0,01;22,1
09-04-2020;14:30;0,03;22,4
09-04-2020;15:00;0,02;22,3
