id,origin_latitude,origin_longitude,destination_latitude,destination_longitude,demand_weight,Origin,Destination
968,38.90839,-6.61785,38.7452,-9.1604,0.264795,MONTIJO,LISBOA
969,38.90839,-6.61785,38.7452,-9.1604,0.23125300000000001,MONTIJO,LISBOA
970,38.90839,-6.61785,38.7452,-9.1604,0.093472,MONTIJO,LISBOA
971,38.90839,-6.61785,38.7452,-9.1604,0.0783,MONTIJO,LISBOA
972,38.90839,-6.61785,38.7452,-9.1604,0.05151699999999999,MONTIJO,LISBOA
973,38.90839,-6.61785,38.7452,-9.1604,0.047370999999999996,MONTIJO,LISBOA
974,38.90839,-6.61785,38.7452,-9.1604,0.037104000000000005,MONTIJO,LISBOA
975,38.90839,-6.61785,38.7452,-9.1604,0.035626,MONTIJO,LISBOA
976,38.90839,-6.61785,38.7452,-9.1604,0.022591999999999998,MONTIJO,LISBOA
977,38.90839,-6.61785,38.7452,-9.1604,0.022479,MONTIJO,LISBOA
978,38.90839,-6.61785,38.7452,-9.1604,0.021662999999999998,MONTIJO,LISBOA
979,38.90839,-6.61785,38.7452,-9.1604,0.011709,MONTIJO,LISBOA
980,38.90839,-6.61785,38.7452,-9.1604,0.010902,MONTIJO,LISBOA
981,38.90839,-6.61785,38.7452,-9.1604,0.01083,MONTIJO,LISBOA
982,38.90839,-6.61785,38.7452,-9.1604,0.009393,MONTIJO,LISBOA
983,38.90839,-6.61785,38.7452,-9.1604,0.009177,MONTIJO,LISBOA
984,38.90839,-6.61785,38.7452,-9.1604,0.007932999999999999,MONTIJO,LISBOA
985,38.90839,-6.61785,38.83091,-9.16845,0.0071530000000000005,MONTIJO,LOURES
986,38.90839,-6.61785,38.83091,-9.16845,0.006601999999999999,MONTIJO,LOURES
987,38.90839,-6.61785,38.7452,-9.1604,0.005358,MONTIJO,LISBOA
988,38.90839,-6.61785,38.7452,-9.1604,0.004581,MONTIJO,LISBOA
989,38.90839,-6.61785,38.7452,-9.1604,0.002888,MONTIJO,LISBOA
990,38.90839,-6.61785,38.71371,-9.26832,0.002261,MONTIJO,OEIRAS
991,38.90839,-6.61785,38.7452,-9.1604,0.001545,MONTIJO,LISBOA
992,38.90839,-6.61785,38.7452,-9.1604,0.001415,MONTIJO,LISBOA
993,38.90839,-6.61785,38.7452,-9.1604,0.0008039999999999999,MONTIJO,LISBOA
994,38.90839,-6.61785,38.75,-9.2333,0.0005009999999999999,MONTIJO,AMADORA
995,38.90839,-6.61785,41.1495,-8.6108,0.00018,MONTIJO,PORTO
996,38.90839,-6.61785,38.75,-9.2333,9.8e-05,MONTIJO,AMADORA
997,38.90839,-6.61785,38.7452,-9.1604,7.8e-05,MONTIJO,LISBOA
998,38.90839,-6.61785,41.1495,-8.6108,6.3e-05,MONTIJO,PORTO
999,38.90839,-6.61785,38.79269,-9.1838,5.3e-05,MONTIJO,ODIVELAS
1000,38.90839,-6.61785,38.75,-9.2333,5.2000000000000004e-05,MONTIJO,AMADORA
1001,38.90839,-6.61785,41.2333,-8.6167,4.1e-05,MONTIJO,MAIA
1002,38.90839,-6.61785,38.75,-9.2333,3.7e-05,MONTIJO,AMADORA
1003,38.90839,-6.61785,38.71371,-9.26832,3.7e-05,MONTIJO,OEIRAS
1004,38.90839,-6.61785,38.83091,-9.16845,3.4e-05,MONTIJO,LOURES
1005,38.90839,-6.61785,38.79269,-9.1838,2.4e-05,MONTIJO,ODIVELAS
1006,38.90839,-6.61785,41.1495,-8.6108,1.4000000000000001e-05,MONTIJO,PORTO
1007,38.90839,-6.61785,38.79269,-9.1838,8e-06,MONTIJO,ODIVELAS
1008,38.90839,-6.61785,38.83091,-9.16845,8e-06,MONTIJO,LOURES
1009,38.90839,-6.61785,41.1495,-8.6108,6e-06,MONTIJO,PORTO
1010,38.90839,-6.61785,41.2077,-8.6674,6e-06,MONTIJO,MATOSINHOS
1011,38.90839,-6.61785,41.2077,-8.6674,6e-06,MONTIJO,MATOSINHOS
1012,38.90839,-6.61785,38.6803,-9.1583,6e-06,MONTIJO,ALMADA
1013,38.90839,-6.61785,38.6803,-9.1583,6e-06,MONTIJO,ALMADA
1014,38.90839,-6.61785,38.6803,-9.1583,6e-06,MONTIJO,ALMADA
1015,38.90839,-6.61785,38.61667,-9.11667,6e-06,MONTIJO,SEIXAL
1016,38.90839,-6.61785,38.75,-9.2333,4e-06,MONTIJO,AMADORA
1017,38.90839,-6.61785,41.1495,-8.6108,1e-06,MONTIJO,PORTO
1018,38.5667,-8.9,38.7452,-9.1604,0.188608,PALMELA,LISBOA
1019,38.5667,-8.9,38.7452,-9.1604,0.171416,PALMELA,LISBOA
1020,38.5667,-8.9,38.7452,-9.1604,0.092639,PALMELA,LISBOA
1021,38.5667,-8.9,38.7452,-9.1604,0.06115399999999999,PALMELA,LISBOA
1022,38.5667,-8.9,38.7452,-9.1604,0.059992,PALMELA,LISBOA
1023,38.5667,-8.9,38.7452,-9.1604,0.055154999999999996,PALMELA,LISBOA
1024,38.5667,-8.9,38.7452,-9.1604,0.05463,PALMELA,LISBOA
1025,38.5667,-8.9,38.7452,-9.1604,0.050648,PALMELA,LISBOA
1026,38.5667,-8.9,38.7452,-9.1604,0.04761,PALMELA,LISBOA
1027,38.5667,-8.9,38.7452,-9.1604,0.038098,PALMELA,LISBOA
1028,38.5667,-8.9,38.7452,-9.1604,0.035675,PALMELA,LISBOA
1029,38.5667,-8.9,38.7452,-9.1604,0.029182999999999997,PALMELA,LISBOA
1030,38.5667,-8.9,38.7452,-9.1604,0.022496000000000002,PALMELA,LISBOA
1031,38.5667,-8.9,38.7452,-9.1604,0.017501,PALMELA,LISBOA
1032,38.5667,-8.9,38.7452,-9.1604,0.014149,PALMELA,LISBOA
1033,38.5667,-8.9,38.7452,-9.1604,0.014081,PALMELA,LISBOA
1034,38.5667,-8.9,38.7452,-9.1604,0.012468,PALMELA,LISBOA
1035,38.5667,-8.9,38.7452,-9.1604,0.0075060000000000005,PALMELA,LISBOA
1036,38.5667,-8.9,38.83091,-9.16845,0.005786,PALMELA,LOURES
1037,38.5667,-8.9,38.7452,-9.1604,0.004661,PALMELA,LISBOA
1038,38.5667,-8.9,38.7452,-9.1604,0.004351,PALMELA,LISBOA
1039,38.5667,-8.9,38.7452,-9.1604,0.00294,PALMELA,LISBOA
1040,38.5667,-8.9,38.71371,-9.26832,0.0019579999999999997,PALMELA,OEIRAS
1041,38.5667,-8.9,38.7452,-9.1604,0.001838,PALMELA,LISBOA
1042,38.5667,-8.9,38.83091,-9.16845,0.001508,PALMELA,LOURES
1043,38.5667,-8.9,38.7452,-9.1604,0.0008039999999999999,PALMELA,LISBOA
1044,38.5667,-8.9,38.79269,-9.1838,0.00075,PALMELA,ODIVELAS
1045,38.5667,-8.9,38.6803,-9.1583,0.000634,PALMELA,ALMADA
1046,38.5667,-8.9,38.75,-9.2333,0.00036,PALMELA,AMADORA
1047,38.5667,-8.9,38.6803,-9.1583,0.000244,PALMELA,ALMADA
1048,38.5667,-8.9,38.6803,-9.1583,0.000244,PALMELA,ALMADA
1049,38.5667,-8.9,41.1495,-8.6108,0.000204,PALMELA,PORTO
1050,38.5667,-8.9,38.83091,-9.16845,0.000136,PALMELA,LOURES
1051,38.5667,-8.9,38.7452,-9.1604,8.6e-05,PALMELA,LISBOA
1052,38.5667,-8.9,41.1495,-8.6108,7.2e-05,PALMELA,PORTO
1053,38.5667,-8.9,38.6803,-9.1583,7.099999999999999e-05,PALMELA,ALMADA
1054,38.5667,-8.9,38.75,-9.2333,6.3e-05,PALMELA,AMADORA
1055,38.5667,-8.9,38.75,-9.2333,5.3e-05,PALMELA,AMADORA
1056,38.5667,-8.9,38.61667,-9.11667,5.1e-05,PALMELA,SEIXAL
1057,38.5667,-8.9,41.2077,-8.6674,3.5e-05,PALMELA,MATOSINHOS
1058,38.5667,-8.9,38.71371,-9.26832,2.3e-05,PALMELA,OEIRAS
1059,38.5667,-8.9,38.75,-9.2333,2.3e-05,PALMELA,AMADORA
1060,38.5667,-8.9,38.75,-9.2333,2.3e-05,PALMELA,AMADORA
1061,38.5667,-8.9,41.1495,-8.6108,1.9e-05,PALMELA,PORTO
1062,38.5667,-8.9,41.1495,-8.6108,1.8e-05,PALMELA,PORTO
1063,38.5667,-8.9,38.83091,-9.16845,7e-06,PALMELA,LOURES
1064,38.5667,-8.9,38.79269,-9.1838,7e-06,PALMELA,ODIVELAS
1065,38.5667,-8.9,38.79269,-9.1838,7e-06,PALMELA,ODIVELAS
1066,38.5667,-8.9,38.83091,-9.16845,7e-06,PALMELA,LOURES
1067,38.5667,-8.9,38.79269,-9.1838,7e-06,PALMELA,ODIVELAS
1068,38.5667,-8.9,41.1495,-8.6108,1e-06,PALMELA,PORTO
1069,38.5667,-8.9,41.2333,-8.6167,1e-06,PALMELA,MAIA
1070,38.61667,-9.11667,38.7452,-9.1604,0.19751,SEIXAL,LISBOA
1071,38.61667,-9.11667,38.7452,-9.1604,0.113524,SEIXAL,LISBOA
1072,38.61667,-9.11667,38.7452,-9.1604,0.108018,SEIXAL,LISBOA
1073,38.61667,-9.11667,38.7452,-9.1604,0.09049199999999999,SEIXAL,LISBOA
1074,38.61667,-9.11667,38.7452,-9.1604,0.06894700000000001,SEIXAL,LISBOA
1075,38.61667,-9.11667,38.7452,-9.1604,0.053725,SEIXAL,LISBOA
1076,38.61667,-9.11667,38.7452,-9.1604,0.048958999999999996,SEIXAL,LISBOA
1077,38.61667,-9.11667,38.7452,-9.1604,0.048219,SEIXAL,LISBOA
1078,38.61667,-9.11667,38.7452,-9.1604,0.040760000000000005,SEIXAL,LISBOA
1079,38.61667,-9.11667,38.7452,-9.1604,0.039763,SEIXAL,LISBOA
1080,38.61667,-9.11667,38.7452,-9.1604,0.032236,SEIXAL,LISBOA
1081,38.61667,-9.11667,38.7452,-9.1604,0.022456999999999998,SEIXAL,LISBOA
1082,38.61667,-9.11667,38.7452,-9.1604,0.021845,SEIXAL,LISBOA
1083,38.61667,-9.11667,38.7452,-9.1604,0.019252000000000002,SEIXAL,LISBOA
1084,38.61667,-9.11667,38.7452,-9.1604,0.016615,SEIXAL,LISBOA
1085,38.61667,-9.11667,38.7452,-9.1604,0.014044999999999998,SEIXAL,LISBOA
1086,38.61667,-9.11667,38.7452,-9.1604,0.012846000000000002,SEIXAL,LISBOA
1087,38.61667,-9.11667,38.7452,-9.1604,0.01275,SEIXAL,LISBOA
1088,38.61667,-9.11667,38.7452,-9.1604,0.010648000000000001,SEIXAL,LISBOA
1089,38.61667,-9.11667,38.7452,-9.1604,0.0066370000000000005,SEIXAL,LISBOA
1090,38.61667,-9.11667,38.7452,-9.1604,0.006195,SEIXAL,LISBOA
1091,38.61667,-9.11667,38.6803,-9.1583,0.003005,SEIXAL,ALMADA
1092,38.61667,-9.11667,38.7452,-9.1604,0.002592,SEIXAL,LISBOA
1093,38.61667,-9.11667,38.7452,-9.1604,0.001876,SEIXAL,LISBOA
1094,38.61667,-9.11667,38.6803,-9.1583,0.000893,SEIXAL,ALMADA
1095,38.61667,-9.11667,38.6803,-9.1583,0.000893,SEIXAL,ALMADA
1096,38.61667,-9.11667,38.71371,-9.26832,0.0008849999999999999,SEIXAL,OEIRAS
1097,38.61667,-9.11667,38.75,-9.2333,0.000863,SEIXAL,AMADORA
1098,38.61667,-9.11667,38.75,-9.2333,0.0005809999999999999,SEIXAL,AMADORA
1099,38.61667,-9.11667,38.83091,-9.16845,0.0005549999999999999,SEIXAL,LOURES
1100,38.61667,-9.11667,38.7452,-9.1604,0.000363,SEIXAL,LISBOA
1101,38.61667,-9.11667,41.1495,-8.6108,0.000252,SEIXAL,PORTO
1102,38.61667,-9.11667,38.6803,-9.1583,0.000246,SEIXAL,ALMADA
1103,38.61667,-9.11667,41.1495,-8.6108,0.000183,SEIXAL,PORTO
1104,38.61667,-9.11667,41.1495,-8.6108,0.000183,SEIXAL,PORTO
1105,38.61667,-9.11667,38.79269,-9.1838,0.000173,SEIXAL,ODIVELAS
1106,38.61667,-9.11667,38.61667,-9.11667,0.000166,SEIXAL,SEIXAL
1107,38.61667,-9.11667,38.75,-9.2333,0.000151,SEIXAL,AMADORA
1108,38.61667,-9.11667,38.79269,-9.1838,0.00013700000000000002,SEIXAL,ODIVELAS
1109,38.61667,-9.11667,38.83091,-9.16845,0.000113,SEIXAL,LOURES
1110,38.61667,-9.11667,38.71371,-9.26832,0.00011200000000000001,SEIXAL,OEIRAS
1111,38.61667,-9.11667,41.1495,-8.6108,6.9e-05,SEIXAL,PORTO
1112,38.61667,-9.11667,41.1495,-8.6108,3.6e-05,SEIXAL,PORTO
1113,38.61667,-9.11667,38.75,-9.2333,3.6e-05,SEIXAL,AMADORA
1114,38.61667,-9.11667,41.15,-8.5333,2.8000000000000003e-05,SEIXAL,GONDOMAR
1115,38.61667,-9.11667,38.75,-9.2333,2.1e-05,SEIXAL,AMADORA
1116,38.61667,-9.11667,41.1495,-8.6108,2e-05,SEIXAL,PORTO
1117,38.61667,-9.11667,41.13363,-8.61742,1.8e-05,SEIXAL,VILA NOVA DE GAIA
1118,38.61667,-9.11667,41.13363,-8.61742,1.6e-05,SEIXAL,VILA NOVA DE GAIA
1119,38.61667,-9.11667,41.1833,-8.5,1e-05,SEIXAL,VALONGO
1120,38.61667,-9.11667,38.79269,-9.1838,1e-05,SEIXAL,ODIVELAS
1121,38.61667,-9.11667,38.83091,-9.16845,9e-06,SEIXAL,LOURES
1122,38.61667,-9.11667,38.79269,-9.1838,8e-06,SEIXAL,ODIVELAS
1123,38.61667,-9.11667,41.2333,-8.6167,7e-06,SEIXAL,MAIA
1124,38.61667,-9.11667,41.2077,-8.6674,7e-06,SEIXAL,MATOSINHOS
1125,38.61667,-9.11667,41.2077,-8.6674,6e-06,SEIXAL,MATOSINHOS
1126,38.61667,-9.11667,38.83091,-9.16845,3e-06,SEIXAL,LOURES
1127,38.61667,-9.11667,41.2333,-8.6167,3e-06,SEIXAL,MAIA
1128,38.61667,-9.11667,41.2333,-8.6167,3e-06,SEIXAL,MAIA
1129,38.61667,-9.11667,41.2077,-8.6674,2e-06,SEIXAL,MATOSINHOS
1130,38.61667,-9.11667,41.1495,-8.6108,2e-06,SEIXAL,PORTO
1131,38.61667,-9.11667,38.71371,-9.26832,2e-06,SEIXAL,OEIRAS
1132,38.61667,-9.11667,38.75,-9.2333,2e-06,SEIXAL,AMADORA
1133,38.61667,-9.11667,38.80097,-9.37826,2e-06,SEIXAL,SINTRA
1134,38.61667,-9.11667,38.83091,-9.16845,2e-06,SEIXAL,LOURES
1135,38.61667,-9.11667,38.83091,-9.16845,2e-06,SEIXAL,LOURES
1136,38.61667,-9.11667,41.2077,-8.6674,2e-06,SEIXAL,MATOSINHOS
1137,38.61667,-9.11667,41.15,-8.5333,2e-06,SEIXAL,GONDOMAR
1138,38.61667,-9.11667,41.13363,-8.61742,2e-06,SEIXAL,VILA NOVA DE GAIA
1139,38.61667,-9.11667,41.15,-8.5333,2e-06,SEIXAL,GONDOMAR
1140,38.61667,-9.11667,41.2333,-8.6167,1e-06,SEIXAL,MAIA
1141,38.61667,-9.11667,41.2333,-8.6167,1e-06,SEIXAL,MAIA
1142,38.61667,-9.11667,41.2333,-8.6167,1e-06,SEIXAL,MAIA
1143,38.61667,-9.11667,41.1833,-8.5,1e-06,SEIXAL,VALONGO
1144,38.61667,-9.11667,41.34257,-8.47746,0.0,SEIXAL,SANTO TIRSO
1145,38.61667,-9.11667,41.1833,-8.5,0.0,SEIXAL,VALONGO
1146,38.61667,-9.11667,41.2333,-8.6167,0.0,SEIXAL,MAIA
1147,38.61667,-9.11667,41.2333,-8.6167,0.0,SEIXAL,MAIA
1148,38.61667,-9.11667,41.15,-8.5333,0.0,SEIXAL,GONDOMAR
1149,38.61667,-9.11667,41.13363,-8.61742,0.0,SEIXAL,VILA NOVA DE GAIA
1150,38.61667,-9.11667,41.13363,-8.61742,0.0,SEIXAL,VILA NOVA DE GAIA
1151,38.61667,-9.11667,41.1833,-8.5,0.0,SEIXAL,VALONGO
1152,38.61667,-9.11667,41.2333,-8.6167,0.0,SEIXAL,MAIA
1153,38.44451,-9.10149,38.7452,-9.1604,0.187554,SESIMBRA,LISBOA
1154,38.44451,-9.10149,38.7452,-9.1604,0.125825,SESIMBRA,LISBOA
1155,38.44451,-9.10149,38.7452,-9.1604,0.116094,SESIMBRA,LISBOA
1156,38.44451,-9.10149,38.7452,-9.1604,0.099162,SESIMBRA,LISBOA
1157,38.44451,-9.10149,38.7452,-9.1604,0.08052899999999999,SESIMBRA,LISBOA
1158,38.44451,-9.10149,38.7452,-9.1604,0.060694000000000005,SESIMBRA,LISBOA
1159,38.44451,-9.10149,38.7452,-9.1604,0.060559,SESIMBRA,LISBOA
1160,38.44451,-9.10149,38.7452,-9.1604,0.040206,SESIMBRA,LISBOA
1161,38.44451,-9.10149,38.7452,-9.1604,0.036552,SESIMBRA,LISBOA
1162,38.44451,-9.10149,38.7452,-9.1604,0.030243,SESIMBRA,LISBOA
1163,38.44451,-9.10149,38.7452,-9.1604,0.029593,SESIMBRA,LISBOA
1164,38.44451,-9.10149,38.7452,-9.1604,0.024302,SESIMBRA,LISBOA
1165,38.44451,-9.10149,38.7452,-9.1604,0.021222,SESIMBRA,LISBOA
1166,38.44451,-9.10149,38.7452,-9.1604,0.018594,SESIMBRA,LISBOA
1167,38.44451,-9.10149,38.7452,-9.1604,0.013324,SESIMBRA,LISBOA
1168,38.44451,-9.10149,38.7452,-9.1604,0.012813999999999999,SESIMBRA,LISBOA
1169,38.44451,-9.10149,38.7452,-9.1604,0.007631999999999999,SESIMBRA,LISBOA
1170,38.44451,-9.10149,38.7452,-9.1604,0.00625,SESIMBRA,LISBOA
1171,38.44451,-9.10149,38.7452,-9.1604,0.005485,SESIMBRA,LISBOA
1172,38.44451,-9.10149,38.7452,-9.1604,0.004914,SESIMBRA,LISBOA
1173,38.44451,-9.10149,38.7452,-9.1604,0.0035600000000000002,SESIMBRA,LISBOA
1174,38.44451,-9.10149,38.6803,-9.1583,0.002931,SESIMBRA,ALMADA
1175,38.44451,-9.10149,38.7452,-9.1604,0.002463,SESIMBRA,LISBOA
1176,38.44451,-9.10149,38.6803,-9.1583,0.0019210000000000002,SESIMBRA,ALMADA
1177,38.44451,-9.10149,38.6803,-9.1583,0.0019210000000000002,SESIMBRA,ALMADA
1178,38.44451,-9.10149,38.7452,-9.1604,0.00126,SESIMBRA,LISBOA
1179,38.44451,-9.10149,38.75,-9.2333,0.0007830000000000001,SESIMBRA,AMADORA
1180,38.44451,-9.10149,38.6803,-9.1583,0.000627,SESIMBRA,ALMADA
1181,38.44451,-9.10149,38.83091,-9.16845,0.000617,SESIMBRA,LOURES
1182,38.44451,-9.10149,41.1495,-8.6108,0.000546,SESIMBRA,PORTO
1183,38.44451,-9.10149,41.1495,-8.6108,0.000394,SESIMBRA,PORTO
1184,38.44451,-9.10149,38.71371,-9.26832,0.000392,SESIMBRA,OEIRAS
1185,38.44451,-9.10149,38.61667,-9.11667,0.000307,SESIMBRA,SEIXAL
1186,38.44451,-9.10149,38.79269,-9.1838,0.000134,SESIMBRA,ODIVELAS
1187,38.44451,-9.10149,38.7452,-9.1604,0.00013000000000000002,SESIMBRA,LISBOA
1188,38.44451,-9.10149,41.1495,-8.6108,9.8e-05,SESIMBRA,PORTO
1189,38.44451,-9.10149,38.71371,-9.26832,7.099999999999999e-05,SESIMBRA,OEIRAS
1190,38.44451,-9.10149,38.75,-9.2333,7.099999999999999e-05,SESIMBRA,AMADORA
1191,38.44451,-9.10149,38.75,-9.2333,7.099999999999999e-05,SESIMBRA,AMADORA
1192,38.44451,-9.10149,38.79269,-9.1838,5.9e-05,SESIMBRA,ODIVELAS
1193,38.44451,-9.10149,38.83091,-9.16845,5.7999999999999994e-05,SESIMBRA,LOURES
1194,38.44451,-9.10149,38.79269,-9.1838,2.1e-05,SESIMBRA,ODIVELAS
1195,38.44451,-9.10149,41.1495,-8.6108,1.2e-05,SESIMBRA,PORTO
1196,38.44451,-9.10149,38.79269,-9.1838,5e-06,SESIMBRA,ODIVELAS
1197,,,38.7452,-9.1604,0.12581099999999998,SETúBAL,LISBOA
1198,,,38.7452,-9.1604,0.090242,SETúBAL,LISBOA
1199,,,38.7452,-9.1604,0.088904,SETúBAL,LISBOA
1200,,,38.7452,-9.1604,0.066261,SETúBAL,LISBOA
1201,,,38.7452,-9.1604,0.06489500000000001,SETúBAL,LISBOA
1202,,,38.7452,-9.1604,0.062193,SETúBAL,LISBOA
1203,,,38.7452,-9.1604,0.060358,SETúBAL,LISBOA
1204,,,38.7452,-9.1604,0.05709500000000001,SETúBAL,LISBOA
1205,,,38.7452,-9.1604,0.056198000000000005,SETúBAL,LISBOA
1206,,,38.7452,-9.1604,0.048691000000000005,SETúBAL,LISBOA
1207,,,38.7452,-9.1604,0.045162,SETúBAL,LISBOA
1208,,,38.7452,-9.1604,0.044237,SETúBAL,LISBOA
1209,,,38.7452,-9.1604,0.031131,SETúBAL,LISBOA
1210,,,38.7452,-9.1604,0.026105,SETúBAL,LISBOA
1211,,,38.7452,-9.1604,0.02019,SETúBAL,LISBOA
1212,,,38.7452,-9.1604,0.019878,SETúBAL,LISBOA
1213,,,38.7452,-9.1604,0.019528999999999998,SETúBAL,LISBOA
1214,,,38.7452,-9.1604,0.014538999999999998,SETúBAL,LISBOA
1215,,,38.71371,-9.26832,0.013219999999999999,SETúBAL,OEIRAS
1216,,,38.7452,-9.1604,0.010859,SETúBAL,LISBOA
1217,,,38.7452,-9.1604,0.010458,SETúBAL,LISBOA
1218,,,38.7452,-9.1604,0.008731000000000001,SETúBAL,LISBOA
1219,,,38.7452,-9.1604,0.005529,SETúBAL,LISBOA
1220,,,38.7452,-9.1604,0.002553,SETúBAL,LISBOA
1221,,,38.83091,-9.16845,0.002297,SETúBAL,LOURES
1222,,,38.7452,-9.1604,0.0015,SETúBAL,LISBOA
1223,,,38.75,-9.2333,0.001312,SETúBAL,AMADORA
1224,,,38.75,-9.2333,0.000443,SETúBAL,AMADORA
1225,,,38.83091,-9.16845,0.000354,SETúBAL,LOURES
1226,,,38.71371,-9.26832,0.000323,SETúBAL,OEIRAS
1227,,,38.79269,-9.1838,0.000264,SETúBAL,ODIVELAS
1228,,,38.79269,-9.1838,0.000175,SETúBAL,ODIVELAS
1229,,,38.6803,-9.1583,0.000169,SETúBAL,ALMADA
1230,,,38.6803,-9.1583,7.5e-05,SETúBAL,ALMADA
1231,,,38.6803,-9.1583,7.5e-05,SETúBAL,ALMADA
1232,,,38.75,-9.2333,7.099999999999999e-05,SETúBAL,AMADORA
1233,,,38.75,-9.2333,3.8e-05,SETúBAL,AMADORA
1234,,,38.79269,-9.1838,3.8e-05,SETúBAL,ODIVELAS
1235,,,38.6803,-9.1583,2.3e-05,SETúBAL,ALMADA
1236,,,38.79269,-9.1838,1.9e-05,SETúBAL,ODIVELAS
1237,,,38.61667,-9.11667,1.4999999999999999e-05,SETúBAL,SEIXAL
1238,,,41.1495,-8.6108,1e-05,SETúBAL,PORTO
1239,,,38.75,-9.2333,8e-06,SETúBAL,AMADORA
1240,,,38.83091,-9.16845,5e-06,SETúBAL,LOURES
1241,,,38.83091,-9.16845,5e-06,SETúBAL,LOURES
1242,,,38.83091,-9.16845,5e-06,SETúBAL,LOURES
1243,,,38.83091,-9.16845,5e-06,SETúBAL,LOURES
1244,,,41.1495,-8.6108,2e-06,SETúBAL,PORTO
1245,,,38.71371,-9.26832,1e-06,SETúBAL,OEIRAS
1246,,,41.1495,-8.6108,1e-06,SETúBAL,PORTO
1247,,,41.1495,-8.6108,0.0,SETúBAL,PORTO
1248,,,41.2077,-8.6674,0.0,SETúBAL,MATOSINHOS
1249,41.00763,-8.64125,41.1495,-8.6108,0.439698,ESPINHO,PORTO
1250,41.00763,-8.64125,41.1495,-8.6108,0.367663,ESPINHO,PORTO
1251,41.00763,-8.64125,41.13363,-8.61742,0.087938,ESPINHO,VILA NOVA DE GAIA
1252,41.00763,-8.64125,41.1495,-8.6108,0.042441,ESPINHO,PORTO
1253,41.00763,-8.64125,41.2077,-8.6674,0.014908000000000001,ESPINHO,MATOSINHOS
1254,41.00763,-8.64125,41.2077,-8.6674,0.008064,ESPINHO,MATOSINHOS
1255,41.00763,-8.64125,38.7452,-9.1604,0.006784,ESPINHO,LISBOA
1256,41.00763,-8.64125,38.7452,-9.1604,0.005490999999999999,ESPINHO,LISBOA
1257,41.00763,-8.64125,41.2077,-8.6674,0.0036969999999999998,ESPINHO,MATOSINHOS
1258,41.00763,-8.64125,41.1495,-8.6108,0.003549,ESPINHO,PORTO
1259,41.00763,-8.64125,38.7452,-9.1604,0.003389,ESPINHO,LISBOA
1260,41.00763,-8.64125,38.7452,-9.1604,0.0022140000000000003,ESPINHO,LISBOA
1261,41.00763,-8.64125,41.2077,-8.6674,0.002189,ESPINHO,MATOSINHOS
1262,41.00763,-8.64125,38.7452,-9.1604,0.0021620000000000003,ESPINHO,LISBOA
1263,41.00763,-8.64125,41.1495,-8.6108,0.001927,ESPINHO,PORTO
1264,41.00763,-8.64125,41.13363,-8.61742,0.001501,ESPINHO,VILA NOVA DE GAIA
1265,41.00763,-8.64125,38.7452,-9.1604,0.0013599999999999999,ESPINHO,LISBOA
1266,41.00763,-8.64125,41.13363,-8.61742,0.001013,ESPINHO,VILA NOVA DE GAIA
1267,41.00763,-8.64125,38.7452,-9.1604,0.000933,ESPINHO,LISBOA
1268,41.00763,-8.64125,38.7452,-9.1604,0.000814,ESPINHO,LISBOA
1269,41.00763,-8.64125,41.2333,-8.6167,0.000411,ESPINHO,MAIA
1270,41.00763,-8.64125,38.75,-9.2333,0.000333,ESPINHO,AMADORA
1271,41.00763,-8.64125,41.1495,-8.6108,0.000285,ESPINHO,PORTO
1272,41.00763,-8.64125,41.13363,-8.61742,0.000229,ESPINHO,VILA NOVA DE GAIA
1273,41.00763,-8.64125,41.13363,-8.61742,0.000229,ESPINHO,VILA NOVA DE GAIA
1274,41.00763,-8.64125,38.75,-9.2333,0.000149,ESPINHO,AMADORA
1275,41.00763,-8.64125,38.7452,-9.1604,0.000106,ESPINHO,LISBOA
1276,41.00763,-8.64125,41.1495,-8.6108,0.000103,ESPINHO,PORTO
1277,41.00763,-8.64125,41.2333,-8.6167,0.000103,ESPINHO,MAIA
1278,41.00763,-8.64125,41.35,-8.75,0.000103,ESPINHO,VILA DO CONDE
1279,41.00763,-8.64125,38.75,-9.2333,8.3e-05,ESPINHO,AMADORA
1280,41.00763,-8.64125,38.7452,-9.1604,6.6e-05,ESPINHO,LISBOA
1281,41.00763,-8.64125,38.7452,-9.1604,3.9e-05,ESPINHO,LISBOA
1282,41.00763,-8.64125,41.2333,-8.6167,2.7000000000000002e-05,ESPINHO,MAIA
1283,,,38.7452,-9.1604,0.7668229999999999,OLIVEIRA DE AZEMéIS,LISBOA
1284,,,38.7452,-9.1604,0.118622,OLIVEIRA DE AZEMéIS,LISBOA
1285,,,38.7452,-9.1604,0.025147,OLIVEIRA DE AZEMéIS,LISBOA
1286,,,38.7452,-9.1604,0.019211000000000002,OLIVEIRA DE AZEMéIS,LISBOA
1287,,,41.2077,-8.6674,0.012317,OLIVEIRA DE AZEMéIS,MATOSINHOS
1288,,,38.7452,-9.1604,0.008589,OLIVEIRA DE AZEMéIS,LISBOA
1289,,,41.1495,-8.6108,0.007373,OLIVEIRA DE AZEMéIS,PORTO
1290,,,38.7452,-9.1604,0.005209,OLIVEIRA DE AZEMéIS,LISBOA
1291,,,38.7452,-9.1604,0.003999,OLIVEIRA DE AZEMéIS,LISBOA
1292,,,38.7452,-9.1604,0.0038009999999999997,OLIVEIRA DE AZEMéIS,LISBOA
