name,category,point_x,point_y,description,is_municipal,details_str,area_ha,quiosque,restaurante,esplanada,fitness,parque_infantil,parque_merendas,estatuaria,parque_canino,lago
Parque da Quinta das Flores,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.106273,38.745235,"o parque da quinta das flores está integrado no corredor verde oriental e dispõe de uma área de recreio infantil, localizada no topo mais próximo da zona habitacional.

o parque hortícola é composto por 40 talhões para a prática da agricultura urbana, com uma área de cerca de 110 metros quadrados cada, destinados ao cultivo de plantas hortícolas, aromáticas, medicinais e ornamentais. esta quinta agrária do século xix está em fase de projeto de recuperação e foi utilizada pela câmara municipal de lisboa, durante muitos anos, como viveiro municipal para produção de plantas.

de particular interesse, para além da vista sobre o tejo, destaca-se ainda a mata de ulmeiros, com cerca de 200 exemplares, que foram plantados no local onde se incluem elementos vegetais do antigo viveiro, formando um pequeno bosque onde se destaca um conjunto de 14 clones, resistentes à grafiose, uma doença causada por fungos, cujo meio de propagação é escolítideo (pequeno escaravelho). o objetivo desta operação é a produção de estacaria dos clones, considerados melhor aclimatados às condições da cidade de lisboa, e que visam a reposição da população de ulmeiros dizimada e praticamente extinta pela grafiose nos espaços verdes da nossa cidade.

o projeto de expansão do parque urbano da quinta das flores, com uma área atual de 41.350m2, inclui a recuperação do polidesportivo existente, agora abandonado, e o enquadramento de uma vasta área de hortas dispersas. está em desenvolvimento a ligação à zona ribeirinha que incluirá um percurso ciclável e o melhoramento do percurso pedonal.

equipamentos: parque hortícola; equipamento infantil 

horário: 24 horas
",1,"o parque hortícola é composto por 40 talhões para a prática da agricultura urbana, com uma área de cerca de 110 metros quadrados cada, destinados ao cultivo de plantas hortícolas, aromáticas, medicinais e ornamentais. esta quinta agrária do século xix está em fase de projeto de recuperação e foi utilizada pela câmara municipal de lisboa, durante muitos anos, como viveiro municipal para produção de plantas.","ue hortícola é composto por 40 talhões para a prática da agricultura urbana, com uma área de cerca de 110 metros quadrados cada, destinados ao cultivo de plantas hortícolas, aromáticas, medicinais e ornamentais. esta quinta agrária do século xix está em fase de projeto de recuperação e foi utilizada pela câmara municipal de lisboa, durante muitos anos, como viveiro municipal para produção de plantas.",0,0,0,0,1,0,0,0,0
Jardim Botânico Tropical,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.202198,38.699649,"criado em 1912, no local onde hoje se localiza a antiga cerca do palácio de belém. presentemente sob administração do instituto de investigação científica tropical, foi construído com o objetivo de promover o estudo sistemático da flora das antigas colónias portuguesas, incluindo, atualmente, mais de 400 espécies tropicais devidamente classificadas. são de destacar uma coleção de lauráceas, características da vegetação espontânea da ilha da madeira e do arquipélago dos açores, bem como um bonito conjunto de palmeiras de grande porte.

área: 6,4 ha
horário: 
maio - out:ubro: de 2ª a 6ª feira das 09h00 às 17h00; sábados e domingos das 10h00 às17h00
novembro - abril: de 2ª a 6ª feira das 10h00 às 18h00; sábados e domingos das 11h00 às 18h00 
",0,"área: 6,4 ha
horário: 
maio - out:ubro: de 2ª a 6ª feira das 09h00 às 17h00; sábados e domingos das 10h00 às17h00
novembro - abril: de 2ª a 6ª feira das 10h00 às 18h00; sábados e domingos das 11h00 às 18h00 
","6,4 ",0,0,0,0,0,0,0,0,1
Jardim da Praça do Império,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.206024,38.696066,"jardim construído por altura da ""exposição do mundo português"" (1940), evento comemorativo dos 800 anos da independência de portugal e dos 300 anos da restauração da independência, da autoria do arquiteto cottineli telmo. é também desta época a fonte luminosa existente no centro do jardim. o jardim é composto por um conjunto de 32 brasões em mosaico-cultura, cujos desenhos de pequenos arbustos e flores representam as antigas províncias do império. os dois lagos no topo sul do jardim, encimados por dois imponentes grupos escultóricos, representando figuras míticas de dois cavalos com cauda de animais marinhos. na envolvente do jardim encontra-se o mosteiro dos jerónimos e o centro cultural de belém, centro de exposições e espetáculos.jardim construído por altura da ""exposição do mundo português"" (1940), evento comemorativo dos 800 anos da independência de portugal e dos 300 anos da restauração da independência, da autoria do arquiteto cottineli telmo. é também desta época a fonte luminosa existente no centro do jardim. o jardim é composto por um conjunto de 32 brasões em mosaico-cultura, cujos desenhos de pequenos arbustos e flores representam as antigas províncias do império. os dois lagos no topo sul do jardim, encimados por dois imponentes grupos escultóricos, representando figuras míticas de dois cavalos com cauda de animais marinhos. na envolvente do jardim encontra-se o mosteiro dos jerónimos e o centro cultural de belém, centro de exposições e espetáculos.

área: 2,7 ha
horário: 24 horas
",1,"área: 2,7 ha
horário: 24 horas
","2,7 ",0,0,0,0,0,0,0,0,1
Jardim Garcia de Orta,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.091964,38.771962,"integrado no parque das nações, na frente ribeirinha do estuário do rio tejo, aqui encontramos uma flora variada e exótica vinda de outros continentes, num conjunto de ecossistemas: goa, áfrica, macau/coloane, açores, madeira, cabo verde e s. tomé.

área: 1,3 ha
horário: 24 horas",1,"área: 1,3 ha
horário: 24 horas","1,3 ",0,0,0,0,0,0,0,0,0
Jardim Fernanda Castro,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.209245,38.705822,"jardim cuja toponímia é uma homenagem à escritora, casada com antónio ferro, uma das fundadoras da atual sociedade portuguesa de autores e presidente da associação nacional de parques infantis.

área: 0,6 ha
horário: 24 horas",1,"área: 0,6 ha
horário: 24 horas","0,6 ",0,0,0,0,0,0,0,0,0
Parque Botânico do Monteiro-Mor,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.167291,38.775517,"situa-se na freguesia do lumiar, encontrando-se anexo ao museu nacional do traje e ao museu nacional do teatro e da dança. a sua origem data do séc. xviii, tendo sido organizado pelo botânico domingos vandelli. o jardim, com uma área de cerca de 11 ha, desenvolve-se em vários patamares, sendo a zona superior ocupada por árvores altas e frondosas e a zona inferior, por árvores ainda jovens.

- pequena zona de hortas
- riacho
- alguns lagos artificiais",0,"- pequena zona de hortas
- riacho
- alguns lagos artificiais",ena zona de hortas,0,0,0,0,0,0,0,0,1
Parque do Vale do Silêncio,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.118761,38.766564,"espaço densamente arborizado nas suas orlas a norte e nas áreas mais elevadas (a sul), cujo estrato herbáceo é mais diversificado que o arbustivo e que envolve um relvado central de grandes proporções, muito utilizado para a prática de atividades desportivas. este parque é bastante utilizado pela população dos olivais. 

área: 8 ha
equipamentos: quiosque com esplanada; via cliclável; parque infantil; campo de jogos; zona de merendas; circuito de manutenção; equipamentos de fitness
horário: 24 horas",1,"área: 8 ha
equipamentos: quiosque com esplanada; via cliclável; parque infantil; campo de jogos; zona de merendas; circuito de manutenção; equipamentos de fitness
horário: 24 horas",8 ,1,0,1,1,1,1,0,0,0
Jardim da Alameda Dom Afonso Henriques,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.132731,38.737146,"a alameda dom afonso henriques cruza a avenida almirante reis, implantada segundo um eixo que se desenvolve entre o edifício principal do instituto superior técnico e a monumental fonte luminosa. possui um grande relvado que permite, na sua área mais plana, atividades diversas. sobre a fonte luminosa existe um miradouro e um lago enquadrados por arvoredo que proporciona sombras agradáveis. o interior da fonte luminosa pode agora ser visitado.

área: 3,3 ha
equipamentos: parque infantil; quiosque com esplanada; equipamento de fitness
horário: 24 horas",1,"área: 3,3 ha
equipamentos: parque infantil; quiosque com esplanada; equipamento de fitness
horário: 24 horas","3,3 ",1,0,1,1,1,0,0,0,1
Parque Oeste ,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.150827,38.778403,"o parque foi construído em 2006 no âmbito do plano de urbanização da alta de lisboa, numa zona de vale, sendo, portanto, um dos mais recentes espaços verdes da cidade. desempenha uma função ecológica fundamental, através de uma bacia de retenção que permite o aproveitamento das águas pluviais para a alimentação dos lagos, rega dos relvados e manutenção sustentável de toda a vegetação existente no parque.
 
área: 23 ha
equipamentos: quiosque com esplanada; cafetaria; equipamentos de fitness.

horário: 24 horas

horário: aberto 24 horas 
",1,horário: 24 horas,o: 24 horas,1,0,1,1,0,0,0,0,1
Jardim da Quinta dos Azulejos,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.189889,38.760907,"o jardim da quinta dos azulejos é um espaço verde típico do século xviii, que não sofreu muitas alterações. o seu valor advém não só do requintado tratamento decorativo, mas também da sua conceção arquitetónica. cercado de altos muros, totalmente revestidos com azulejos, os jardins fecham-se entre si, sem qualquer contacto com o exterior. tal como no palácio fronteira, encontramos uma estrutura espacial, onde se valoriza o passeio, que, com as suas colunas sugerem a transposição para um espaço interior irreal, tendo a cada topo um conjunto de fonte e arcada, que dá acesso a outro passeio que corre ao longo dos muros que o envolve. 
o azulejo surge aqui como uma fina película de brilhos, que reveste todo o espaço envolvente, desdobrando-se em barras, molduras, colunas, vasos, capitéis, medalhões e painéis. a vegetação mistura-se harmoniosamente com o espaço envolvente, todo ele decorado de azulejos.

sob gestão do colégio manuel bernardes, a quinta dos azulejos é visitável, sendo necessário fazer marcação prévia através do tel.: 217 570 501.

área: 0,3 ha
horário: 24 horas",0,"sob gestão do colégio manuel bernardes, a quinta dos azulejos é visitável, sendo necessário fazer marcação prévia através do tel.: 217 570 501.","stão do colégio manuel bernardes, a quinta dos azulejos é visitável, sendo necessário fazer marcação prévia através do tel.: 217 570 501.",0,0,0,0,0,0,0,0,0
Jardins do Palácio Marquês de Fronteira,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.179989,38.739285,"situado junto ao parque florestal de monsanto, o palácio fronteira tem visitas aos jardins, de estilo italiano, que começam no terraço da capela, com destaque para o jardim de vénus e o jardim formal do século xvii, onde pontifica a galeria dos reis.

em 1982 o palácio foi classificado como monumento nacional. 

visitas guiadas aos jardins mediante marcação prévia. 
",1,em 1982 o palácio foi classificado como monumento nacional. ,2 o palácio foi classificado como monumento nacional. ,0,0,0,0,0,0,0,0,0
Jardim Professor Francisco Caldeira Cabral,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.166015,38.760132,"no centro de telheiras, junto à entrada do metropolitano, este jardim presta homenagem ao arquiteto paisagista por ocasião do seu centenário.

equipamentos: equipamentos de fitness; parque hortícola
horário: 24 horas",1,"equipamentos: equipamentos de fitness; parque hortícola
horário: 24 horas",mentos: equipamentos de fitness; parque hortícola,0,0,0,1,0,0,0,0,0
Jardim do Museu de Etnologia,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.208297,38.704498,"horário:
3.ª feira das 14h00 às 18h00
4.ª feira a domingo das 10h00 às 18h00",0,,,0,0,0,0,0,0,0,0,0
Jardim do Aqueduto das Águas Livres ,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.166364,38.726706,espaço sob gestão da epal,0,,,0,0,0,0,0,0,0,0,0
Parque Florestal de Monsanto,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.201113,38.717884,"espaço com cerca de 900ha de vastas áreas de mata diversificada, o parque florestal de monsanto oferece grandes potencialidades para o recreio passivo. a mata fechada nem sempre é um local acolhedor para o homem, no entanto, o seu contraste com a clareira e a abertura pontual de amplas vistas sobre a cidade e o rio, fazem do parque florestal de monsanto um local muito atrativo do ponto de vista paisagístico. fazem parte do parque: 
- centro de interpretação de monsanto;
- espaço biodiversidade - fito-etar;
- parque recreativo do alto da serafina;
- parque recreativo do alvito;
- parque recreativo do calhau; 
- parque da pedra;
- centro equestre - encosta do penedo;
- alameda keil do amaral;
- miradouro montes claros;
- mata de são domingos de benfica;
- parque recreativo dos moinhos de santana.

municipal
área: 900ha
equipamentos: circuitos de manutenção; circuito de manutenção para idosos; centros de atividades; parques de merendas; miradouros; parque de campismo, entre outros
horário: 24 horas
",1,"municipal
área: 900ha
equipamentos: circuitos de manutenção; circuito de manutenção para idosos; centros de atividades; parques de merendas; miradouros; parque de campismo, entre outros
horário: 24 horas
",pal,0,0,0,0,0,1,0,0,0
Praça Afrânio Peixoto,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.136317,38.744936,"pequeno jardim, muito agradável, ao qual foi dado o nome de afrânio peixoto (1876-1947), brasileiro, foi médico legista, político, professor, crítico, ensaísta, romancista, historiador literário. 

área: 0,27 ha
equipamentos: estátua
horário: 24 horas",1,"área: 0,27 ha
equipamentos: estátua
horário: 24 horas","0,27 ",0,0,0,0,0,0,0,0,0
Jardim sobre a Fonte Monumental - Alameda Dom Afonso Henriques,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.129938,38.737323,"pequeno jardim miradouro, com palmeira-das-canárias, pinheiros-mansos, pimenteiras-bastardas e belas-sombras.

área: 0,83ha

transportes:
metro: linha vermelha ou linha verde (paragem alameda)",1,"área: 0,83ha","0,83",0,0,0,0,0,0,0,0,0
Jardim da Quinta dos Barros,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.167774,38.754257,"este pequeno jardim de bairro, recente, é um espaço de desafogo numa zona bastante urbanizada.

área: 0,26 ha
equipamentos: parque infantil; quiosque com esplanada
horário: 24 horsa",1,"área: 0,26 ha
equipamentos: parque infantil; quiosque com esplanada
horário: 24 horsa","0,26 ",1,0,1,0,1,0,0,0,0
Parque Ventura Terra / Corredor Verde,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.158767,38.733544,"o corredor verde de lisboa, idealizado pelo arquiteto paisagista gonçalo ribeiro telles nos anos 70 do século xx, integra o plano verde da capital que contempla outros contínuos ecológicos. trata-se de um caminho para peões e bicicletas, que liga o parque florestal de monsanto à cidade de lisboa, com a extensão de 2,5km, ocupando 51 hectares, e conta com duas pontes ciclopedonais, jardins, parque hortícola, searas, dois miradouros, três quiosques com esplanada, parque juvenil, skate parque e dois parques de manutenção física. 
percurso: parque eduardo vii - jardim amália rodrigues (ligação entre a r. marquês da fronteira e a r. da mesquita através de ponte ciclopedonal) - palácio da justiça - universidade nova (novo miradouro) - av. calouste gulbenkian (ponte ciclopedonal) - jardim da amnistia internacional (jardins de campolide) - quinta josé pinto - monsanto (parque do calhau). 
junto ao palácio justiça situa-se o parque ventura terra.

equipamentos: equipamentos de fitness
horário: 24 horas",1,"equipamentos: equipamentos de fitness
horário: 24 horas",mentos: equipamentos de fitness,1,0,1,1,0,0,0,0,0
Centro de Interpretação de Monsanto,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.186925,38.740191,"centro de acolhimento, informação e interpretação do parque florestal de monsanto. aqui pode encontrar um serviço de atendimento que proporciona informação sobre o parque, atividades disponíveis, locais de interesse para visitar e muito mais. pode visitar a exposição permanente sobre o plano verde da cidade, o parque florestal de monsanto e a biodiversidade que se pode encontrar nesta mata da cidade. dispõe também de um auditório com 144 lugares onde decorre teatro infantil aos sábados, mas também se organizam eventos, conferências, formações, palestras etc. tem como serviços de apoio um centro de documentação e informação onde pode encontrar documentos históricos do parque, livros e publicações para consulta, acesso ao catálogo de livros da rede de bibliotecas municipais para requisição de livros e ainda um espaço infantil com oficinas criativas e pedagógicas.
 
equipamentos: parque infantil; cafetaria com esplanada; miradouro (em obras); sanitários

horário
de abril a setembro: de segunda a sexta-feira das 09h30 às 17h00; sábados das 09h30 às 18h00; domingos das 14h00 às 18h00
de outubro a março: de segunda-feira a sábado das 9h30 às 17h00; domingos das 14h00 às 17h00

transportes
autocarro: 770 (parque alto da serafina)",1,"horário
de abril a setembro: de segunda a sexta-feira das 09h30 às 17h00; sábados das 09h30 às 18h00; domingos das 14h00 às 18h00
de outubro a março: de segunda-feira a sábado das 9h30 às 17h00; domingos das 14h00 às 17h00",o,0,0,1,0,1,0,0,0,0
Jardim do Beau -Séjour,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.182944,38.746516,"este jardim, um exemplo do ""jardim biscoito"", é uma composição caraterística do romantismo: vegetação exótica (pretensamente selvagem), jogos de luz / sombra conseguidos pelo contraste entre a densa vegetação e clareiras, criação de diferentes ambientes através da utilização de vários elementos, como, por exemplo, lagos, ilhotas, coretos, tanques ou caramanchões. o palácio e jardins terão sido mandados construir pela viscondessa da regaleira por volta de 1849. mais tarde foram vendidos ao barão da glória, e, em 1876, o palácio foi herdado por uns sobrinhos do barão que o mandaram redecorar, convidando para o efeito alguns dos melhores artistas da época: os irmãos bordalo pinheiro - maria augusta, columbano e rafael, os irmãos meira e o grande decorador francisco vilaça. conservando ainda hoje muitas dessas obras (agora recuperadas), o palácio e os jardins assumem-se como um verdadeiro museu da época romântica. ali instalado desde 1992, o gabinete de estudos olisiponenses ocupa o espaço do palácio e dos jardins. 

área: 0.8 ha
horário: de segunda a sexta-feira das 09h00 às 18h00 e sábados das 10h00 às 17h00",1,"área: 0.8 ha
horário: de segunda a sexta-feira das 09h00 às 18h00 e sábados das 10h00 às 17h00",0.8 ,0,0,0,0,0,0,0,0,1
Jardim da Fundação Calouste Gulbenkian ,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.153943,38.736982,"os jardins calouste gulbenkian localizam-se em todo o redor da fundação do mesmo nome. a fundação dispõe de salas de espetáculos e áreas de exposições e do centro de arte moderna, com biblioteca e restaurante/bar. os jardins foram construídos nos anos 50 em homenagem ao seu fundador - calouste gulbenkian - e constituem um amplo espaço de lazer e cultura, com uma conceção paisagística caracterizada por jardins suspensos e uma flora diversificada.

área: 8ha
equipamentos: elementos de estatuária diversificada; anfiteatro ao ar livre; lagos
horário: das 08h00h às 20h00

",0,"área: 8ha
equipamentos: elementos de estatuária diversificada; anfiteatro ao ar livre; lagos
horário: das 08h00h às 20h00",8,0,1,0,0,0,0,1,0,1
Jardim Botânico da Ajuda,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.200947,38.706221,"é o mais antigo jardim de portugal, tendo sido mandado plantar pelo marquês de pombal, em 1768 com a designação de real jardim botânico da ajuda. foi construído com a vocação de museu e viveiro de espécies botânicas oriundas das mais diversas partes do mundo. presentemente é administrado pelo instituto superior de agronomia, o qual levou a cabo entre 1994-1997 um projeto de recuperação visando, essencialmente, garantir a sua origem botânica, mantendo e apresentando as plantas de uma coleção que recorda a história da curiosidade científica dos portugueses que abriram os oceanos, e, apresentá-lo como um espaço de lazer. as novas plantas encontram-se distribuídas por áreas fitogeográficas (brasil e américa do sul, austrália e nova zelândia, região macaronésia, europa central e atlântica, china e japão, américa do norte e central, região mediterrânea e áfrica) com base na história da sua introdução em portugal e na sua ligação aos descobrimentos portugueses; a criação do jardim dos aromas, especialmente destinado a cegos com tabuletas em braille e plantas expostas em alegretes levantados permitindo cheirá-las e tocá-las.

área: 3,5 ha
horário: 
abril: 09h00-19h00
maio-setembro: 09h00-20h00
outubro-março: 09h00-18h00
",0,"área: 3,5 ha
horário: 
abril: 09h00-19h00
maio-setembro: 09h00-20h00
outubro-março: 09h00-18h00
","3,5 ",0,0,0,0,0,0,0,0,0
Jardim Praça João do Rio,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.134178,38.739596,"o jardim situa-se na praça joão do rio, junto da av. almirante reis. joão do rio, pseudónimo de paulo barreto, escritor e jornalista brasileiro, nascido em 1881, no rio de janeiro, e falecido a 23 de junho de 1921. neste jardim encontramos um bloco de pedra, de forma irregular, o qual apresenta a inscrição de um poema de manuel alegre intitulado ¿o segundo poema do português errante¿.

área: 0,3 ha
equipamentos: parque infantil;
horário: 24h",1,"área: 0,3 ha
equipamentos: parque infantil;
horário: 24h","0,3 ",0,0,0,0,1,0,0,0,0
Tapada das Necessidades,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.169373,38.708614,"como o nome indica, trata-se de um espaço verde murado, quase totalmente coberto por uma mata e sujeito a regime florestal. em 1742, d. joão v mandou construir uma ermida maior, um convento e um palácio para sua residência, por aquisição de terras agrícolas circundantes. em 1843, d. fernando mandou redesenhar o jardim, transformando a zona de hortas em jardim inglês, tarefa executada pelo jardineiro bonard. entre 1855 e 1861, d. pedro v fez construir a estufa circular e por ordem do rei d. carlos foram construídos um campo de ténis e o pavilhão, conhecido por casa do regalo, que servia de ateliê de pintura da rainha d. amélia. aqui encontramos três lagos (o da palmeira, o das estrelícias e do duque de lafões) rodeados por vegetação exótica, uma cascata, um chafariz e tanques, e vários elementos de estatuária dos quais se destaca a ""estatuária das virtudes¿.
todo o arvoredo da tapada das necessidades é classificado de interesse público, existindo alguns exemplares que se destacam pela monumentalidade e raridade, como por ex.:
·         duas bela-sombras (phytolacca dioica l.)
·         dragoeiro (dracaena draco l.)
·         sófora-do-japão (sophora japonica l.)
·         conjunto de nove exemplares de pimenteiras-bastardas (schinus terebenthifolius raddi)
·         alameda de lódãos-bastardos (celtis australis l.)
·         três alfarrobeiras (ceratonia siliqua l.)
·         zambujeiro (olea europaea l. var. sylvestris )
·         coleção de catos
·         maciço de zambujeiros, adernos e carvalhos

área: 10 ha

equipamentos: lagos; cascata; estatuária

horário: 
abril - setembro: de 2ª a 6ª feira das 08h00 às 19h00; sábados, domingos e feriados das 10h00 às 19h00
outubro - março: de 2ª a 6ª feira das 08h00 às 18h00;  sábados, domingos e feriados das 10h00 às 18h00",0,área: 10 ha,10 ,0,0,0,0,0,0,1,0,1
Jardim Lisboa Antiga / Jardim das Francesinhas,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.154647,38.711489,"no local onde em tempos se ergueu o convento das francesinhas, perto da assembleia da república, situa-se agora o jardim lisboa antiga, mais conhecido por jardim das francesinhas. nos anos 30 do século xx, concluída a demolição do convento após duas décadas de trabalhos, a câmara municipal decidiu construir nesse terreno, por ocasião das festas da cidade, um bairro antigo em miniatura, evocando o tempo das freiras do convento. este parque de diversões, construído em 1935, recebeu o nome de lisboa antiga, e obteve um grande sucesso na lisboa da época. pouco mais de uma década depois, em 1949, neste mesmo local era inaugurado um jardim de traçado geométrico, com a estátua ""a família"", de leopoldo de almeida, dominando todo o espaço, ainda sem árvores.

área: 0,58 ha
equipamentos: quiosque com esplanada; parque canino
horário: 24 horas",1,"área: 0,58 ha
equipamentos: quiosque com esplanada; parque canino
horário: 24 horas","0,58 ",1,0,1,0,0,0,0,1,0
Jardim da Quinta Alegre - Campo das Amoreiras,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.143302,38.786579,"jardim situado junto da quinta alegre ou quinta dos marqueses do alegrete, construída nos inícios do século xviii como solar de veraneio por manuel teles da silva, primeiro marquês de alegrete, que iniciou os trabalhos no palácio e jardins. em 1983 a quinta foi comprada pela santa casa da misericórdia de lisboa. frente à zona principal da quinta fica o campo das amoreiras.

área: 2,9 ha
equipamentos: parque infantil; coreto; aparelhos de fitness; instalações sanitárias
horário: 24 horas",1,"área: 2,9 ha
equipamentos: parque infantil; coreto; aparelhos de fitness; instalações sanitárias
horário: 24 horas","2,9 ",0,0,0,1,1,0,0,0,0
Jardim Olavo Bilac,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.171506,38.70651,"atualmente conhecido como jardim olavo bilac, em homenagem ao escritor e um dos mais populares poetas brasileiros, é também designado por jardim do largo das necessidades, localizando-se junto ao palácio do mesmo nome.
este pequeno jardim histórico, de cariz aristocrático, foi mandado construir por iniciativa de d. joão v, em conjunto com o chafariz das necessidades, no ano de 1745, ao arq. caetano tomás de sousa. merece destaque neste espaço verde, pontuado por algumas zonas relvadas, sebes, arbustos e árvores, o chafariz (símbolo de um voto que d. joão v consagrou à virgem em 1747), com o seu obelisco de mármore ao centro, enquadrado por quatro elementos escultóricos em bronze compostos por carrancas exteriores e por golfinhos no verso, que jorram água para um tanque quadrilobado.

área: 0,35 ha
horário: 24 horas",1,"área: 0,35 ha
horário: 24 horas","0,35 ",0,0,0,0,0,0,0,0,0
Parque Recreativo do Alvito,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.186402,38.719346,"o parque recreativo do alvito é o parque infantil mais emblemático da cidade
e do parque de monsanto, foi projectado pelo arq. keil do amaral nos anos 50,
e requalificado entre 2003 e 2005, mantendo a estrutura inicial.
dispõe de uma oferta variada de equipamentos de recreio, de desporto e lazer,
destinada a várias faixas etárias: parques infantis, parques de merendas, um
polidesportivo, um anfiteatro, zonas de estadia e zona de restauração.
zonas relvadas, inúmeras árvores e arbustos, a presença de um elemento de
água centralizador deste espaço, convidam-nos a um passeio e estadia por
toda a área do parque, integrado no cenário privilegiado da mancha florestal de
monsanto.

parque florestal de monsanto - estrada do barcal, monte das perdizes | 1500-068 lisboa | tel 218 170 200/230 | dmevae.dev.dgpfm@cm-lisboa.pt e
monsanto@cm-lisboa.pt
de salientar um maciço arbóreo classificado de interesse público nos termos do
decreto-lei nº 28 468 de 15 de fevereiro de 1938, decreto nº 20985 de 7 de
março de 1932, do decreto regulamentar nº 80/2004 de 10 de abril e da
portaria nº 574/2004 de 28 de maio.
é interdita a entrada de animais domésticos, apenas permitido a entrada de
cães de assistência, conforme estabelece o decreto-lei nº 74/2007, de 27 de
março.

horário:
inverno - 9.00 -18.00 h (1 de outubro a 31 de março)
verão - 9.00- 20.00 h (1 de abril a 30 de setembro)

encerrado no dia 1 de maio
transporte público
autocarro: 711, 723, 724
",1,"parque florestal de monsanto - estrada do barcal, monte das perdizes | 1500-068 lisboa | tel 218 170 200/230 | dmevae.dev.dgpfm@cm-lisboa.pt e
monsanto@cm-lisboa.pt
de salientar um maciço arbóreo classificado de interesse público nos termos do
decreto-lei nº 28 468 de 15 de fevereiro de 1938, decreto nº 20985 de 7 de
março de 1932, do decreto regulamentar nº 80/2004 de 10 de abril e da
portaria nº 574/2004 de 28 de maio.
é interdita a entrada de animais domésticos, apenas permitido a entrada de
cães de assistência, conforme estabelece o decreto-lei nº 74/2007, de 27 de
março."," florestal de monsanto - estrada do barcal, monte das perdizes | 1500-068 lisboa | tel 218 170 200/230 | dmevae.dev.dgpfm@cm-lisboa.pt e",0,0,0,0,1,1,0,0,0
Parque do Vale Fundão,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.107832,38.750949,"o parque urbano do vale fundão, na freguesia de marvila, está inserido na estrutura ecológica fundamental, definida no plano diretor municipal, e integra o sistema húmido e de corredores verdes estruturantes da cidade. no âmbito da requalificação levada a efeito neste parque, procedeu-se à construção de acessos pedonais, para garantir um maior conforto às pessoas que circulam no jardim, à criação de um parque hortícola e de uma bacia de retenção que visa a promoção da infiltração de água no subsolo e a não sobrecarga da rede de saneamento da cidade.
com esta intervenção, a câmara municipal requalificou o espaço, criando mais e melhores condições de segurança, de recreio e de ambiente para todos os visitantes. 
em tempos, chelas caracterizava-se pela existência de inúmeras quintas agrícolas e de recreio. à semelhança do que aconteceu em toda a cidade, o surto expansionista registado em lisboa, a partir de finais dos anos 40 do século passado, conduziu à expropriação da maioria dos seus terrenos para a construção de urbanizações e vias. no início dos anos setenta, chelas mantinha um cariz rural, tornando-se uma reserva de ar puro e uma barreira natural à poluição das indústrias que então proliferavam a zona. é nesta altura que começa a ser plantada a mata de chelas que viria a servir as urbanizações envolventes e que hoje tem o nome de parque vale do fundão.

área: 9 ha
equipamentos: parque infantil; polidesportivo; nora; parque de merendas; equipamento de fitness

horário: 24 horas",1,"área: 9 ha
equipamentos: parque infantil; polidesportivo; nora; parque de merendas; equipamento de fitness",9 ,0,0,0,1,1,1,0,0,0
Jardim dos Jacarandás,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.094779,38.77906,"na zona norte do parque das nações, no cruzamento da alameda dos oceanos com a via de moscavide, poderá desfrutar de um jardim, que se caracteriza por uma zona arborizada, jogando com situações de desníveis, tradicionais em lisboa, resolvidas com plantações e muros.

horário: 24 horas",1,horário: 24 horas,o: 24 horas,0,0,0,0,0,0,0,0,0
