linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
719534779,R1 - AM Lisboa,Lisboa,Cascais,553.857303,537321129,10.257068299590912,117,1.7174443686306384,Carnide,16.993480398213492,sao-pedro-do-estoril-,0.15233968535894227,889,3.386945601910031,Cascais
719534779,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,537321129,10.257068299590912,117,1.7174443686306384,Carnide,16.993480398213492,sao-pedro-do-estoril-,0.15233968535894227,889,3.386945601910031,Cascais
719534780,R1 - AM Lisboa,Lisboa,Cascais,342.031177,537321129,10.26966576300472,117,1.7283813245492463,Carnide,17.005196374496073,sao-pedro-do-estoril-,0.1431121238320439,889,3.3995549202805564,Cascais
759318078,R1 - AM Lisboa,Lisboa,Amadora,210.140236,1214429527,1.0050345972736965,10174,15.631166147477124,Cais do Sodré,1.0606030803430495,cais-do-sodre,1.0422390872439171,1032,6.6101362904487075,Lisboa
759318078,R1 - AM Lisboa,Lisboa,Lisboa,666.384235,1214429527,1.0050345972736965,10174,15.631166147477124,Cais do Sodré,1.0606030803430495,cais-do-sodre,1.0422390872439171,1032,6.6101362904487075,Lisboa
762051127,R1 - AM Lisboa,Lisboa,Oeiras,145.213047,537321129,9.027058997254134,9,1.0748125965117368,Carnide,15.058299249365295,sao-pedro-do-estoril-,2.4174804334880498,889,2.8149793856557586,Cascais
763748844,R1 - AM Lisboa,Setúbal,Almada,27.548637,910628861,11.267600251396216,44,1.1506952171846625,Carnide,16.908213912811675,sao-joao-do-estoril,2.1238874938209222,889,5.00852264023543,Cascais
763748844,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,165.110186,910628861,11.267600251396216,44,1.1506952171846625,Carnide,16.908213912811675,sao-joao-do-estoril,2.1238874938209222,889,5.00852264023543,Cascais
763748844,R1 - AM Lisboa,Lisboa,Oeiras,308.672275,910628861,11.267600251396216,44,1.1506952171846625,Carnide,16.908213912811675,sao-joao-do-estoril,2.1238874938209222,889,5.00852264023543,Cascais
774127720,R1 - AM Lisboa,Lisboa,Cascais,329.623577,537321129,14.420658690121824,53,1.2205780234087864,Carnide,20.10216871119745,monte-estoril,1.7964940833285952,889,7.854051567418328,Cascais
774127721,R1 - AM Lisboa,Lisboa,Cascais,385.43286,537321129,14.427896186684745,53,1.2167016764704537,Carnide,20.097360481786733,monte-estoril,1.8288178067093317,889,7.867942719634607,Cascais
774127732,R1 - AM Lisboa,Lisboa,Cascais,181.380169,537321129,14.413645789579531,53,1.2282626432713686,Carnide,20.09273652523241,monte-estoril,1.798779312969771,889,7.84879499578804,Cascais
774127734,R1 - AM Lisboa,Lisboa,Cascais,5196.414846,537321129,14.409564807721498,53,1.2315648343835717,Carnide,20.09199979668439,monte-estoril,1.7887699962587655,889,7.842974188141891,Cascais
774128233,R1 - AM Lisboa,Lisboa,Cascais,1417.117809,537321129,14.344266879417365,53,1.3042914563339971,Carnide,20.109937715651828,monte-estoril,1.558657203069475,889,7.733680030892307,Cascais
774128233,R1 - AM Lisboa,Lisboa,Sintra,128.419033,537321129,14.344266879417365,53,1.3042914563339971,Carnide,20.109937715651828,monte-estoril,1.558657203069475,889,7.733680030892307,Cascais
806581661,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,11.584600433621542,46,1.0170922341639566,Carnide,16.25600990722773,sao-joao-do-estoril,4.330637926383478,747,5.401972502619891,Cascais
806581668,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,11.486405192130592,46,1.0956637297134837,Carnide,16.163660972224267,sao-joao-do-estoril,4.3240624186485315,747,5.30325535589269,Cascais
811728062,R1 - AM Lisboa,Lisboa,Sintra,260.048543,910628861,10.591102263860485,44,1.790639815291141,Carnide,16.33257952558016,sao-joao-do-estoril,2.167346687701593,889,4.34527881748191,Cascais
811728062,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,10.591102263860485,44,1.790639815291141,Carnide,16.33257952558016,sao-joao-do-estoril,2.167346687701593,889,4.34527881748191,Cascais
811728062,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,165.110186,910628861,10.591102263860485,44,1.790639815291141,Carnide,16.33257952558016,sao-joao-do-estoril,2.167346687701593,889,4.34527881748191,Cascais
812456860,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,18.917375912119642,101806,2.627215757553086,Carnide,24.965170798446533,cascais,4.5118512142732445,889,12.09958675151484,Cascais
812456860,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.917375912119642,101806,2.627215757553086,Carnide,24.965170798446533,cascais,4.5118512142732445,889,12.09958675151484,Cascais
812456861,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.73830900734089,101808,2.4866265330836628,Carnide,24.813844893002987,cascais,4.331114520395632,889,11.915556443834882,Cascais
812456862,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.818423603546645,101808,2.554722697765661,Carnide,24.881750845188666,cascais,4.411786042784547,889,11.997822351222991,Cascais
812466166,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.42922583575547,101804,2.54172845337881,Carnide,24.80437843759516,cascais,5.561023944910238,889,12.846141810727778,Cascais
812466167,R1 - AM Lisboa,Lisboa,Oeiras,288.942825,537321129,19.39018742938713,101803,2.458263738376253,Carnide,24.6953196875094,cascais,5.62696136359146,889,12.841405243370971,Cascais
812466167,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.39018742938713,101803,2.458263738376253,Carnide,24.6953196875094,cascais,5.62696136359146,889,12.841405243370971,Cascais
820989108,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,537321129,18.55361485749803,101804,1.7747559058103899,Carnide,24.036090922085386,cascais,4.646299223948347,889,11.942833318372603,Cascais
821147952,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,9.943455532025997,118,1.5143976817504698,Carnide,16.657517581720946,sao-pedro-do-estoril-,0.4235691744441589,889,3.0781472659489104,Cascais
821151735,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,9.781182501542554,118,1.354026182425787,Colégio Militar,16.519015648745533,sao-pedro-do-estoril-,0.5865488814721517,889,2.913566923386778,Cascais
821549561,R1 - AM Lisboa,Lisboa,Cascais,5182.553125,537321129,14.391557942928342,53,1.2514531791695025,Carnide,20.06750888260864,monte-estoril,1.7955246611578304,889,7.829650713275342,Cascais
821549561,R1 - AM Lisboa,Lisboa,Oeiras,329.227871,537321129,14.391557942928342,53,1.2514531791695025,Carnide,20.06750888260864,monte-estoril,1.7955246611578304,889,7.829650713275342,Cascais
821549562,R1 - AM Lisboa,Lisboa,Mafra,77.05142,537321129,14.353732689361566,73,1.2392621521761111,Carnide,20.0109068979323,monte-estoril,1.823566268330912,889,7.804844315183095,Cascais
821549562,R1 - AM Lisboa,Lisboa,Oeiras,347.166569,537321129,14.353732689361566,73,1.2392621521761111,Carnide,20.0109068979323,monte-estoril,1.823566268330912,889,7.804844315183095,Cascais
821549562,R1 - AM Lisboa,Lisboa,Sintra,233.489152,537321129,14.353732689361566,73,1.2392621521761111,Carnide,20.0109068979323,monte-estoril,1.823566268330912,889,7.804844315183095,Cascais
821738807,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.539064555264812,51,1.1192578964067073,Carnide,19.396603050956003,monte-estoril,1.0504107756063836,889,6.915389165110837,Cascais
821738810,R1 - AM Lisboa,Lisboa,Lisboa,438.00063200000005,537321129,14.958310262584886,101813,1.1389651603460629,Carnide,21.48351212566368,cascais,1.2524637149856648,889,8.08824003227247,Cascais
821738810,R1 - AM Lisboa,Lisboa,Cascais,4860.867661,537321129,14.958310262584886,101813,1.1389651603460629,Carnide,21.48351212566368,cascais,1.2524637149856648,889,8.08824003227247,Cascais
821738810,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537321129,14.958310262584886,101813,1.1389651603460629,Carnide,21.48351212566368,cascais,1.2524637149856648,889,8.08824003227247,Cascais
863712041,R1 - AM Lisboa,Lisboa,Cascais,272.070254,910628861,9.264705246515593,11,1.1954761686609956,Carnide,15.004299990088887,sao-pedro-do-estoril-,2.889164597095518,889,3.353636169091948,Cascais
863798239,R1 - AM Lisboa,Lisboa,Mafra,88.905485,537321129,9.014183942229558,9,1.1869879855513106,Carnide,15.174781887816591,sao-pedro-do-estoril-,2.168523373268331,889,2.6458642473976632,Cascais
876590504,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537321129,17.649286104052326,101811,1.6338870288446832,Carnide,23.88986517569461,cascais,3.2709004751141437,889,10.80118942797694,Cascais
876590504,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,17.649286104052326,101811,1.6338870288446832,Carnide,23.88986517569461,cascais,3.2709004751141437,889,10.80118942797694,Cascais
876605449,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,15.671103013340776,59,2.0729186332940115,Carnide,19.67087523981571,sintra-,5.322466083501518,747,9.404336222230198,Cascais
876610980,R1 - AM Lisboa,Lisboa,Cascais,1889.592693,537321129,14.61041015025641,53,1.0642343753406494,Carnide,20.223121265137586,cascais,2.018772929804006,889,8.074578304193999,Cascais
876610981,R1 - AM Lisboa,Lisboa,Cascais,2006.194231,537321129,14.59660301141345,53,1.0878177352414016,Carnide,20.198170465893078,cascais,2.052336383777269,889,8.068143659197826,Cascais
877021664,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,14.774449979072745,101815,1.0660451644549638,Carnide,20.71986435753956,cascais,1.0138488624833797,889,8.058769292336347,Cascais
877021665,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,14.736645090187864,68,1.0735947077333683,Carnide,20.681009817444746,cascais,1.0083401840002209,889,8.022549978387822,Cascais
877024341,R1 - AM Lisboa,Lisboa,Cascais,1889.592693,537321129,14.498047700456171,73,1.0064164420533286,Carnide,20.07591101293177,monte-estoril,2.082790264866847,889,7.989314949553907,Cascais
877035761,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,14.451981247484795,68,1.1539876118788832,Carnide,20.365195524571305,cascais,1.089340340332427,889,7.761318688120072,Cascais
877273496,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,16.556494509131728,59,1.1889768114077497,Carnide,20.653681348718127,sintra-,5.97423293489099,747,10.31349029060133,Cascais
877273496,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,96.314275,819525518,16.556494509131728,59,1.1889768114077497,Carnide,20.653681348718127,sintra-,5.97423293489099,747,10.31349029060133,Cascais
877273497,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,16.65469403005683,59,1.0280789998875202,Carnide,20.79194808049629,sintra-,6.129697937723972,747,10.420030066436171,Cascais
877273497,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,96.314275,819525518,16.65469403005683,59,1.0280789998875202,Carnide,20.79194808049629,sintra-,6.129697937723972,747,10.420030066436171,Cascais
877273669,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,330.220372,819525518,18.00126912531767,60,1.9381156486356528,Carnide,21.725412784670237,sintra-,5.9150188918936655,747,11.719636111649553,Cascais
877273964,R1 - AM Lisboa,Lisboa,Sintra,26.528318,819525518,7.646176053092889,17,1.4227937681977034,Carnide,11.732738222705017,agualva-cacem,3.586910462358454,133,1.5347049881631847,Cascais
877275703,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,19.41804533483221,101806,2.9458766303801114,Carnide,25.39212956983282,cascais,5.022873743027193,889,12.614055539565445,Cascais
877275703,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.41804533483221,101806,2.9458766303801114,Carnide,25.39212956983282,cascais,5.022873743027193,889,12.614055539565445,Cascais
877275704,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,19.721507503975907,101806,3.132903022705129,Carnide,25.625457158778378,cascais,5.345178355107339,889,12.933428119988168,Cascais
877275704,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.721507503975907,101806,3.132903022705129,Carnide,25.625457158778378,cascais,5.345178355107339,889,12.933428119988168,Cascais
877275709,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.19045655785095,101806,2.6136423776318494,Carnide,25.09575596556537,cascais,4.822891412009946,889,12.407747328070295,Cascais
877275729,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.153166675451587,101806,3.4388526059417064,Carnide,25.938262935607447,cascais,5.825722344460879,889,13.39572779205328,Cascais
877275730,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,20.152486677860146,101806,3.4050670603592703,Carnide,25.88762874127851,cascais,5.856531486055211,889,13.411298568043694,Cascais
877275730,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.152486677860146,101806,3.4050670603592703,Carnide,25.88762874127851,cascais,5.856531486055211,889,13.411298568043694,Cascais
877275738,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.513882297888888,101806,2.7523342767687486,Carnide,25.231484659243268,cascais,5.256454640334847,889,12.7878263977598,Cascais
877275740,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.06813378985584,101806,3.29325687370974,Carnide,25.74016676641245,cascais,5.822244430392226,889,13.349966658739822,Cascais
877275744,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.360985641306485,101806,2.579633800697428,Carnide,25.023757540199227,cascais,5.160091241701439,889,12.657533623755402,Cascais
877275750,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.231196776065687,101806,2.4473097183717263,Carnide,24.839888410829676,cascais,5.093836001883987,889,12.551147002741978,Cascais
877275901,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.31847343792625,101804,2.5435492612721866,Carnide,24.813408123001384,cascais,5.305308721780642,889,12.68409517943076,Cascais
877275907,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.147706190715226,101804,2.3705674024494265,Carnide,24.63929529749246,cascais,5.156188855842768,889,12.5185807785453,Cascais
877280370,R1 - AM Lisboa,Lisboa,Cascais,978.157342,819525518,17.9554722450667,100,1.1053121766584135,Carnide,22.699266055570856,cascais,5.620035717960658,889,11.792797059911452,Cascais
877283329,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.485269025257786,101803,1.2849842398513769,Carnide,23.542840113601805,cascais,5.3234984852567315,889,12.099440062488435,Cascais
877286095,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,819525518,18.329443899162687,101803,1.2197879709076591,Carnide,23.197087386561623,cascais,5.595205783702413,889,12.066053971733599,Cascais
877293224,R1 - AM Lisboa,Lisboa,Cascais,251.141773,537321129,18.051676670757736,101806,1.2801115463787514,Carnide,23.670700406496593,cascais,4.0170406432333925,889,11.392197913555776,Cascais
877317142,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,819525518,16.159470897631547,59,1.2747423454255464,Carnide,20.366162869517535,monte-estoril,5.990529475996032,747,9.933168287274311,Cascais
877317142,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,423.78281,819525518,16.159470897631547,59,1.2747423454255464,Carnide,20.366162869517535,monte-estoril,5.990529475996032,747,9.933168287274311,Cascais
877317143,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,819525518,16.15173089722767,59,1.3249202498212471,Carnide,20.333754908733923,sintra-,5.998211940299986,747,9.920358038755854,Cascais
877317151,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,16.112386286748475,59,1.4213365429964884,Carnide,20.260407727522413,sintra-,5.891248215449445,747,9.874029659245023,Cascais
877317152,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,16.075898003755256,59,1.5507428257482725,Carnide,20.17246158640116,sintra-,5.740753929887288,747,9.82793798663896,Cascais
877317152,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,211.891405,819525518,16.075898003755256,59,1.5507428257482725,Carnide,20.17246158640116,sintra-,5.740753929887288,747,9.82793798663896,Cascais
877317153,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,764.093249,819525518,15.862416016130394,59,1.8005621701265724,Carnide,19.92156194378411,sintra-,5.5515228604110245,747,9.606171819223544,Cascais
877317153,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,15.862416016130394,59,1.8005621701265724,Carnide,19.92156194378411,sintra-,5.5515228604110245,747,9.606171819223544,Cascais
877320484,R1 - AM Lisboa,Lisboa,Oeiras,172.099307,537321129,13.379021972258105,50,1.0123010861215715,Carnide,19.07348613447264,monte-estoril,1.5346778797410758,889,6.86443717715461,Cascais
877327085,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.731901847758715,86,1.1096564640397268,Carnide,19.345939649982654,monte-estoril,1.7634683886211129,889,7.246659439447078,Cascais
877340354,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.069243977606755,15,1.8556548091332319,Carnide,15.20370054576947,sao-joao-do-estoril,3.746408703868844,747,4.055763543300701,Cascais
877340355,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.135718936009383,16,1.8896165408608372,Carnide,15.232602025266845,sao-joao-do-estoril,3.791221048838533,747,4.101857506600857,Cascais
877340913,R1 - AM Lisboa,Lisboa,Sintra,128.419033,537321129,14.406424304083039,53,1.2315562205786754,Carnide,20.122234479641488,monte-estoril,1.7081108290507538,889,7.820825211474181,Cascais
877340914,R1 - AM Lisboa,Lisboa,Sintra,128.419033,537321129,14.409258409882918,53,1.2286204630676678,Carnide,20.118002353451725,monte-estoril,1.7261985481077404,889,7.827542654466625,Cascais
877340916,R1 - AM Lisboa,Lisboa,Oeiras,96.024796,537321129,14.417228800509243,53,1.2206877797363205,Carnide,20.12380427130295,monte-estoril,1.7354267609221197,889,7.836365634893385,Cascais
877369134,R1 - AM Lisboa,Lisboa,Sintra,260.048543,537321129,14.061508883063235,73,1.4764603226019841,Carnide,19.790245874706887,monte-estoril,1.523329986202491,889,7.485595133752784,Cascais
877468193,R1 - AM Lisboa,Lisboa,Sintra,105.070118,819525518,12.508574634965091,81,1.0977159632985445,Carnide,16.783785702823415,estoril,5.121387731289914,747,6.2465082697576495,Cascais
877468208,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.392455402552773,81,1.5706907619001726,Carnide,16.470333985570342,sintra-,5.275031724502218,747,6.103484304789481,Cascais
877468220,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.62733265273134,81,1.7394018678058942,Carnide,16.591500873241884,sintra-,4.999262044252789,747,6.3321674735698315,Cascais
877468239,R1 - AM Lisboa,Lisboa,Mafra,177.810969,819525518,12.873512202471707,81,1.0400860335565727,Carnide,17.135242515223556,estoril,5.140592904595158,747,6.614622608240467,Cascais
877468239,R1 - AM Lisboa,Lisboa,Cascais,408.105381,819525518,12.873512202471707,81,1.0400860335565727,Carnide,17.135242515223556,estoril,5.140592904595158,747,6.614622608240467,Cascais
877468240,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.871842299082296,81,1.1477143624580877,Carnide,17.085499778661145,estoril,5.2464223031770425,747,6.605002942010458,Cascais
877468240,R1 - AM Lisboa,Lisboa,Cascais,408.105381,819525518,12.871842299082296,81,1.1477143624580877,Carnide,17.085499778661145,estoril,5.2464223031770425,747,6.605002942010458,Cascais
877479705,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,16.436367974219678,59,1.2732601413398463,Carnide,20.53258702476568,sintra-,5.910821213964567,747,10.19199474298341,Cascais
877479705,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,96.314275,819525518,16.436367974219678,59,1.2732601413398463,Carnide,20.53258702476568,sintra-,5.910821213964567,747,10.19199474298341,Cascais
877479708,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,819525518,16.163103485118302,59,1.3169903489763457,Carnide,20.3439966693388,sintra-,6.000500064436027,747,9.931633325372236,Cascais
877479709,R1 - AM Lisboa,Lisboa,Oeiras,177.810969,819525518,16.280933972914287,59,1.3145662700289134,Carnide,20.41212533988505,sintra-,5.9259598986641535,747,10.04124831043061,Cascais
877479709,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,96.314275,819525518,16.280933972914287,59,1.3145662700289134,Carnide,20.41212533988505,sintra-,5.9259598986641535,747,10.04124831043061,Cascais
877479709,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,16.280933972914287,59,1.3145662700289134,Carnide,20.41212533988505,sintra-,5.9259598986641535,747,10.04124831043061,Cascais
877479729,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,819525518,16.185453058850094,59,1.1919365149631953,Carnide,20.42787255961875,monte-estoril,5.925145292091786,747,9.96700980109904,Cascais
877479729,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,539.35994,819525518,16.185453058850094,59,1.1919365149631953,Carnide,20.42787255961875,monte-estoril,5.925145292091786,747,9.96700980109904,Cascais
877570595,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537321129,11.003453059586034,43,1.3151106885388482,Carnide,17.390685523747425,sao-joao-do-estoril,0.5756568905277413,889,4.219356914946655,Cascais
877570597,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537321129,11.012854736926538,43,1.3249054475880138,Carnide,17.4216960238482,sao-joao-do-estoril,0.5580566664734289,889,4.2185794827702985,Cascais
877570636,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537321129,10.994860119437163,43,1.309796052487445,Carnide,17.362997655305527,sao-joao-do-estoril,0.5972808240868999,889,4.220237134556743,Cascais
877573767,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,11.238474615391805,43,1.2040820616199468,Carnide,17.700553721866605,sao-joao-do-estoril,0.3699955468103579,889,4.415894789679821,Cascais
877573768,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,11.208783278439544,43,1.1975243000596016,Carnide,17.65122261392982,sao-joao-do-estoril,0.37431992435019984,889,4.394198722946961,Cascais
877579019,R1 - AM Lisboa,Lisboa,Oeiras,24.524151,537321129,10.288308986667401,50,2.093523659923678,Carnide,16.266597579432688,sao-joao-do-estoril,1.8746306249969904,889,3.862391033653236,Cascais
877579028,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.606422852622297,43,1.986475412663528,Carnide,17.254605184162322,sao-pedro-do-estoril-,0.2630350256807563,889,3.7450352936917772,Cascais
877579029,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.630063555616402,43,1.9609937353883509,Carnide,17.27347813624927,sao-pedro-do-estoril-,0.2890049029797345,889,3.769278414335935,Cascais
877579048,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.47365806697295,43,2.017686060079557,Carnide,17.079349430537512,sao-pedro-do-estoril-,0.27887818975311324,889,3.6238233967039495,Cascais
877579055,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.96090137124615,118,1.4332290269148869,Colégio Militar,16.72563566496187,sao-pedro-do-estoril-,0.4358094514685905,889,3.08979306757722,Cascais
877579083,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.547964902385047,117,2.041230571136364,Carnide,17.221851197937966,sao-pedro-do-estoril-,0.18544701277592326,889,3.6829232363045845,Cascais
877579088,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.077422833502842,118,1.6092407582790476,Carnide,16.793225032281672,sao-pedro-do-estoril-,0.2894512507747569,889,3.210585015165611,Cascais
877579089,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.090978805991767,118,1.6217383477667502,Carnide,16.805372324650108,sao-pedro-do-estoril-,0.2758327346546459,889,3.2242161225230648,Cascais
877580181,R1 - AM Lisboa,Lisboa,Oeiras,540.216809,537321129,9.910202272072027,9,1.9167906913377355,Carnide,15.813736635488864,sao-pedro-do-estoril-,2.2587376142155886,889,3.62749647714008,Cascais
877580183,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,9.852210893897805,9,1.8522272389724224,Carnide,15.737468752712221,sao-pedro-do-estoril-,2.3204046158769827,889,3.601661881701984,Cascais
877580184,R1 - AM Lisboa,Lisboa,Oeiras,687.649354,537321129,9.953851354577047,9,1.981684477109105,Carnide,15.910069542795739,sao-pedro-do-estoril-,2.119664358272481,889,3.6069915522561624,Cascais
877580184,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,9.953851354577047,9,1.981684477109105,Carnide,15.910069542795739,sao-pedro-do-estoril-,2.119664358272481,889,3.6069915522561624,Cascais
877580185,R1 - AM Lisboa,Lisboa,Oeiras,233.203075,910628861,9.965708301703174,9,1.9553480871062416,Carnide,15.792216895868302,sao-joao-do-estoril,2.417167693794855,889,3.7546948509577933,Cascais
877580190,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,10.193052181553826,50,2.1767897526598117,Carnide,16.101969697914072,sao-joao-do-estoril,2.0834134414898977,889,3.850405754317677,Cascais
877582682,R1 - AM Lisboa,Lisboa,Oeiras,242.17242400000003,537321129,9.62130337622026,9,1.6318873234753104,Carnide,15.554527605101747,sao-pedro-do-estoril-,2.2982270103630498,889,3.369587869223544,Cascais
877582683,R1 - AM Lisboa,Lisboa,Cascais,96.024796,537321129,9.555156933942873,9,1.5752581100725445,Carnide,15.515218842551956,sao-pedro-do-estoril-,2.2673197521490907,889,3.2885176570019303,Cascais
877582683,R1 - AM Lisboa,Lisboa,Oeiras,816.816572,537321129,9.555156933942873,9,1.5752581100725445,Carnide,15.515218842551956,sao-pedro-do-estoril-,2.2673197521490907,889,3.2885176570019303,Cascais
877582684,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,9.60797166199809,9,1.625723822128478,Carnide,15.559766523102109,sao-pedro-do-estoril-,2.261780657516757,889,3.338369303458384,Cascais
877582684,R1 - AM Lisboa,Lisboa,Oeiras,24.524151,537321129,9.60797166199809,9,1.625723822128478,Carnide,15.559766523102109,sao-pedro-do-estoril-,2.261780657516757,889,3.338369303458384,Cascais
877735796,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,910628861,11.810736159093272,111,1.0481882782247312,Carnide,17.170046936406855,sao-joao-do-estoril,2.749620523721485,889,5.731991717630136,Cascais
877735796,R1 - AM Lisboa,Lisboa,Lisboa,326.484305,910628861,11.810736159093272,111,1.0481882782247312,Carnide,17.170046936406855,sao-joao-do-estoril,2.749620523721485,889,5.731991717630136,Cascais
877735799,R1 - AM Lisboa,Lisboa,Lisboa,326.484305,819525518,11.802072577773965,112,1.0180514826995035,Carnide,17.14442126704258,sao-joao-do-estoril,2.7906568321349132,889,5.740862477682683,Cascais
877735799,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,819525518,11.802072577773965,112,1.0180514826995035,Carnide,17.14442126704258,sao-joao-do-estoril,2.7906568321349132,889,5.740862477682683,Cascais
877750625,R1 - AM Lisboa,Lisboa,Cascais,90.690085,910628861,11.181945002533023,44,1.2120256124448394,Carnide,16.862982699432074,sao-joao-do-estoril,2.0475402348760072,889,4.898066153778443,Cascais
877750638,R1 - AM Lisboa,Setúbal,Almada,27.548637,910628861,11.391623071732653,44,1.0324847211978567,Carnide,17.022784738892078,sao-joao-do-estoril,2.1189520779283706,889,5.12304902533676,Cascais
878261015,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,165.110186,537321129,10.214042883250812,50,2.159190620366827,Carnide,16.1611873755634,sao-joao-do-estoril,1.993364332761301,889,3.8299408458516297,Cascais
880021372,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,14.715912443107007,68,1.0524693150807645,Carnide,20.665770411920395,cascais,0.9871196669084518,889,8.000006945752556,Cascais
