linkid,api_county,api_city,api_district
537311223,Lisboa,Cascais,Cascais
537311226,Lisboa,Cascais,Cascais
537311227,Lisboa,Cascais,Cascais
537311228,Lisboa,Cascais,Cascais
537311231,Lisboa,Cascais,Cascais
537311232,Lisboa,Cascais,Cascais
863156229,Porto,Porto,Porto
537311238,Lisboa,Cascais,Cascais
545961991,Porto,Vila Nova de Gaia,Vila Nova de Gaia
863156230,Porto,Porto,Porto
892254221,Setúbal,Palmela,Palmela
537311250,Lisboa,Cascais,Cascais
537311251,Lisboa,Cascais,Cascais
545962002,Porto,Vila Nova de Gaia,Vila Nova de Gaia
812038162,Lisboa,Lisboa,Lisboa
812038165,Lisboa,Lisboa,Lisboa
537311255,Lisboa,Cascais,Cascais
812038166,Lisboa,Lisboa,Lisboa
870234139,Porto,Matosinhos,Matosinhos
537311260,Lisboa,Cascais,Cascais
894089243,Setúbal,Palmela,Palmela
537311265,Lisboa,Cascais,Cascais
537311268,Lisboa,Cascais,Cascais
545962026,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537311278,Lisboa,Cascais,Cascais
877035734,Lisboa,Cascais,Cascais
537311286,Lisboa,Cascais,Cascais
877035735,Lisboa,Cascais,Cascais
537311291,Lisboa,Cascais,Cascais
1212332093,Porto,Porto,Porto
1212332094,Porto,Porto,Porto
537311302,Lisboa,Cascais,Cascais
897497166,Lisboa,Cascais,Cascais
897497167,Lisboa,Cascais,Cascais
897497168,Lisboa,Cascais,Cascais
537311314,Lisboa,Cascais,Cascais
901429331,Lisboa,Lisboa,Lisboa
901429333,Lisboa,Lisboa,Lisboa
901429334,Lisboa,Lisboa,Lisboa
901429336,Lisboa,Lisboa,Lisboa
537311326,Lisboa,Cascais,Cascais
1046919262,Lisboa,Lisboa,Lisboa
537311329,Lisboa,Cascais,Cascais
877049954,Lisboa,Loures,Loures
537311344,Lisboa,Cascais,Cascais
537311346,Lisboa,Cascais,Cascais
877049975,Lisboa,Loures,Loures
537311353,Lisboa,Cascais,Cascais
812038265,Lisboa,Lisboa,Lisboa
812038266,Lisboa,Lisboa,Lisboa
877049977,Lisboa,Loures,Loures
877049978,Lisboa,Loures,Loures
897497209,Lisboa,Oeiras,Oeiras
897497210,Lisboa,Oeiras,Oeiras
897497211,Lisboa,Oeiras,Oeiras
897497212,Lisboa,Oeiras,Oeiras
897497213,Lisboa,Oeiras,Oeiras
897497214,Lisboa,Oeiras,Oeiras
897497216,Lisboa,Oeiras,Oeiras
812038275,Porto,Porto,Porto
537311368,Lisboa,Cascais,Cascais
537311369,Lisboa,Cascais,Cascais
537311370,Lisboa,Cascais,Cascais
537311379,Lisboa,Cascais,Cascais
575060116,Porto,Trofa,Trofa
537311393,Lisboa,Cascais,Cascais
901429415,Lisboa,Oeiras,Oeiras
901429416,Lisboa,Oeiras,Oeiras
901429417,Lisboa,Oeiras,Oeiras
537311410,Lisboa,Cascais,Cascais
1202108594,Lisboa,Lisboa,Lisboa
1202108595,Lisboa,Lisboa,Lisboa
537311413,Lisboa,Cascais,Cascais
545962178,Setúbal,Seixal,Seixal
545962181,Setúbal,Seixal,Seixal
769308887,Porto,Vila Nova de Gaia,Vila Nova de Gaia
897497315,Lisboa,Oeiras,Oeiras
897497316,Lisboa,Oeiras,Oeiras
897497317,Lisboa,Oeiras,Oeiras
897497318,Lisboa,Oeiras,Oeiras
897497320,Lisboa,Oeiras,Oeiras
897497322,Lisboa,Lisboa,Lisboa
545962239,Setúbal,Seixal,Seixal
545962240,Setúbal,Seixal,Seixal
587905281,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877574421,Lisboa,Odivelas,Odivelas
877574422,Lisboa,Odivelas,Odivelas
545962263,Setúbal,Seixal,Seixal
545962273,Setúbal,Seixal,Seixal
545962279,Setúbal,Seixal,Seixal
917682472,Setúbal,Alcochete,Alcochete
917682473,Setúbal,Alcochete,Alcochete
877574444,Lisboa,Odivelas,Odivelas
545962285,Setúbal,Seixal,Seixal
545962287,Setúbal,Seixal,Seixal
545962288,Setúbal,Seixal,Seixal
877574449,Lisboa,Odivelas,Odivelas
545962290,Setúbal,Seixal,Seixal
877574452,Lisboa,Odivelas,Odivelas
545962298,Setúbal,Seixal,Seixal
545962300,Setúbal,Seixal,Seixal
545962301,Setúbal,Seixal,Seixal
877574460,Lisboa,Odivelas,Odivelas
877574463,Lisboa,Odivelas,Odivelas
1044560199,Porto,Valongo,Valongo
1044560205,Porto,Valongo,Valongo
1044560206,Porto,Valongo,Valongo
768260432,Lisboa,Vila Franca de Xira,Vila Franca de Xira
768260433,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877574481,Lisboa,Odivelas,Odivelas
877574482,Lisboa,Odivelas,Odivelas
877574483,Lisboa,Odivelas,Odivelas
1214429527,Lisboa,Lisboa,Lisboa
1214429528,Lisboa,Lisboa,Lisboa
768260442,Lisboa,Loures,Loures
877574491,Lisboa,Odivelas,Odivelas
877574499,Lisboa,Odivelas,Odivelas
877574500,Lisboa,Odivelas,Odivelas
877574502,Lisboa,Odivelas,Odivelas
877574503,Lisboa,Odivelas,Odivelas
915585382,Setúbal,Almada,Almada
915585383,Setúbal,Almada,Almada
915585384,Setúbal,Almada,Almada
915585385,Setúbal,Almada,Almada
915585388,Setúbal,Almada,Almada
915585386,Setúbal,Almada,Almada
877574510,Lisboa,Odivelas,Odivelas
877574511,Lisboa,Odivelas,Odivelas
877574512,Lisboa,Odivelas,Odivelas
915585390,Setúbal,Almada,Almada
915585398,Setúbal,Setúbal,Setúbal
915585399,Setúbal,Setúbal,Setúbal
915585401,Setúbal,Setúbal,Setúbal
915585403,Setúbal,Setúbal,Setúbal
1205516669,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1205516670,Lisboa,Vila Franca de Xira,Vila Franca de Xira
892254592,Porto,Maia,Maia
892254594,Porto,Maia,Maia
892254597,Porto,Maia,Maia
537311657,Lisboa,Cascais,Cascais
537311690,Lisboa,Cascais,Cascais
537311693,Lisboa,Cascais,Cascais
587119055,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119056,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119058,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119059,Lisboa,Vila Franca de Xira,Vila Franca de Xira
759347668,Lisboa,Oeiras,Oeiras
759347669,Lisboa,Oeiras,Oeiras
537311708,Lisboa,Cascais,Cascais
575060444,Porto,Trofa,Trofa
575060445,Porto,Trofa,Trofa
852933100,Porto,Vila do Conde,Vila do Conde
852933101,Porto,Vila do Conde,Vila do Conde
852933102,Porto,Vila do Conde,Vila do Conde
888322553,Porto,Póvoa de Varzim,Póvoa de Varzim
888322555,Porto,Póvoa de Varzim,Póvoa de Varzim
826980863,Lisboa,Loures,Loures
826980865,Lisboa,Loures,Loures
828291588,Lisboa,Oeiras,Oeiras
851622417,Lisboa,Lisboa,Lisboa
851622418,Lisboa,Lisboa,Lisboa
877574674,Lisboa,Vila Franca de Xira,Vila Franca de Xira
575060502,Porto,Trofa,Trofa
877574688,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos
1163049508,Lisboa,Sintra,Sintra
1119271487,Lisboa,Lisboa,Lisboa
1212332612,Porto,Porto,Porto
1212332613,Porto,Porto,Porto
537311817,Lisboa,Cascais,Cascais
1198701132,Porto,Maia,Maia
537311824,Lisboa,Cascais,Cascais
537311827,Lisboa,Cascais,Cascais
877574742,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1001831007,Porto,Porto,Porto
1001831008,Porto,Porto,Porto
1001831009,Porto,Porto,Porto
798669444,Lisboa,Lisboa,Lisboa
1155447429,Setúbal,Palmela,Palmela
877574802,Lisboa,Loures,Loures
877574806,Lisboa,Loures,Loures
877574807,Lisboa,Loures,Loures
877574809,Lisboa,Loures,Loures
877574810,Lisboa,Loures,Loures
877574812,Lisboa,Loures,Loures
877574813,Lisboa,Loures,Loures
877574814,Lisboa,Loures,Loures
877574817,Lisboa,Loures,Loures
877574822,Lisboa,Loures,Loures
877574826,Lisboa,Loures,Loures
877574827,Lisboa,Loures,Loures
877574828,Lisboa,Loures,Loures
877574830,Lisboa,Loures,Loures
877574831,Lisboa,Loures,Loures
587905720,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587905721,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537311941,Lisboa,Cascais,Cascais
877574853,Lisboa,Loures,Loures
877574862,Lisboa,Loures,Loures
877574863,Lisboa,Loures,Loures
888322767,Porto,Gondomar,Gondomar
877574865,Lisboa,Loures,Loures
888322769,Porto,Gondomar,Gondomar
877574867,Lisboa,Loures,Loures
877574868,Lisboa,Loures,Loures
877574864,Lisboa,Loures,Loures
877574866,Lisboa,Loures,Loures
877574870,Lisboa,Loures,Loures
877574871,Lisboa,Loures,Loures
877574873,Lisboa,Loures,Loures
575060703,Porto,Trofa,Trofa
877574880,Lisboa,Loures,Loures
877574882,Lisboa,Loures,Loures
575060732,Porto,Trofa,Trofa
575060742,Porto,Trofa,Trofa
1045871369,Porto,Vila Nova de Gaia,Vila Nova de Gaia
711375635,Porto,Matosinhos,Matosinhos
778484511,Porto,Valongo,Valongo
778484512,Porto,Valongo,Valongo
867089186,Porto,Matosinhos,Matosinhos
709016358,Setúbal,Setúbal,Setúbal
709016359,Setúbal,Setúbal,Setúbal
867089192,Porto,Matosinhos,Matosinhos
778484521,Porto,Valongo,Valongo
867089193,Porto,Matosinhos,Matosinhos
537312041,Lisboa,Amadora,Amadora
537312044,Lisboa,Cascais,Cascais
537312046,Lisboa,Cascais,Cascais
537312049,Lisboa,Cascais,Cascais
537312050,Lisboa,Cascais,Cascais
537312053,Lisboa,Cascais,Cascais
537312055,Lisboa,Cascais,Cascais
874953527,Setúbal,Seixal,Seixal
537312057,Lisboa,Cascais,Cascais
867089210,Porto,Matosinhos,Matosinhos
874953528,Setúbal,Seixal,Seixal
874953529,Setúbal,Seixal,Seixal
778484535,Porto,Valongo,Valongo
778484538,Porto,Valongo,Valongo
537312063,Lisboa,Cascais,Cascais
537312065,Lisboa,Amadora,Amadora
778484546,Porto,Valongo,Valongo
874953540,Setúbal,Seixal,Seixal
874953541,Setúbal,Seixal,Seixal
778484550,Porto,Valongo,Valongo
874953545,Setúbal,Seixal,Seixal
874953546,Setúbal,Seixal,Seixal
537312077,Lisboa,Cascais,Cascais
537312080,Lisboa,Cascais,Cascais
717667160,Porto,Maia,Maia
717667161,Porto,Maia,Maia
717667164,Porto,Maia,Maia
892255071,Porto,Maia,Maia
892255072,Porto,Maia,Maia
892255073,Porto,Maia,Maia
867089250,Porto,Matosinhos,Matosinhos
892255074,Porto,Maia,Maia
1220459359,Lisboa,Oeiras,Oeiras
717667175,Porto,Maia,Maia
537312106,Lisboa,Cascais,Cascais
867089260,Porto,Matosinhos,Matosinhos
1220459372,Lisboa,Oeiras,Oeiras
537312110,Lisboa,Cascais,Cascais
537312111,Lisboa,Cascais,Cascais
1220459373,Lisboa,Oeiras,Oeiras
537312113,Lisboa,Cascais,Cascais
717667180,Porto,Maia,Maia
537312115,Lisboa,Cascais,Cascais
717667187,Porto,Maia,Maia
1157020533,Lisboa,Lisboa,Lisboa
537312124,Lisboa,Cascais,Cascais
867089281,Porto,Matosinhos,Matosinhos
867089283,Porto,Matosinhos,Matosinhos
867089284,Porto,Matosinhos,Matosinhos
537312137,Lisboa,Cascais,Cascais
537312138,Lisboa,Cascais,Cascais
537312140,Lisboa,Cascais,Cascais
900905876,Lisboa,Lisboa,Lisboa
900905879,Lisboa,Lisboa,Lisboa
900905880,Lisboa,Lisboa,Lisboa
900905881,Lisboa,Lisboa,Lisboa
867089306,Porto,Matosinhos,Matosinhos
867089308,Porto,Matosinhos,Matosinhos
537312162,Lisboa,Cascais,Cascais
867089314,Porto,Matosinhos,Matosinhos
867089315,Porto,Matosinhos,Matosinhos
867089318,Porto,Matosinhos,Matosinhos
1132379049,Setúbal,Alcochete,Alcochete
867089323,Porto,Matosinhos,Matosinhos
867089324,Porto,Matosinhos,Matosinhos
537312198,Lisboa,Amadora,Amadora
537312200,Lisboa,Amadora,Amadora
867089360,Porto,Matosinhos,Matosinhos
537312223,Lisboa,Amadora,Amadora
537271247,Lisboa,Lisboa,Lisboa
877050883,Lisboa,Sintra,Sintra
888323076,Porto,Póvoa de Varzim,Póvoa de Varzim
877050885,Lisboa,Sintra,Sintra
877050886,Lisboa,Sintra,Sintra
888323077,Porto,Póvoa de Varzim,Póvoa de Varzim
877050888,Lisboa,Sintra,Sintra
877050889,Lisboa,Sintra,Sintra
753056781,Lisboa,Lisboa,Lisboa
753056782,Lisboa,Lisboa,Lisboa
1070775312,Setúbal,Setúbal,Setúbal
1179827218,Setúbal,Palmela,Palmela
1179827219,Setúbal,Palmela,Palmela
1070775317,Setúbal,Palmela,Palmela
1070775318,Setúbal,Palmela,Palmela
1070775319,Setúbal,Palmela,Palmela
1070775320,Setúbal,Palmela,Palmela
1070775321,Setúbal,Palmela,Palmela
1070775322,Setúbal,Palmela,Palmela
1070775323,Setúbal,Palmela,Palmela
1070775324,Setúbal,Palmela,Palmela
877050919,Lisboa,Sintra,Sintra
877050930,Lisboa,Sintra,Sintra
835894324,Porto,Porto,Porto
835894325,Porto,Porto,Porto
587119686,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119687,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119688,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119692,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119693,Lisboa,Vila Franca de Xira,Vila Franca de Xira
901430352,Lisboa,Lisboa,Lisboa
901430350,Lisboa,Lisboa,Lisboa
901430354,Lisboa,Lisboa,Lisboa
587119699,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119700,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119701,Lisboa,Vila Franca de Xira,Vila Franca de Xira
901430355,Lisboa,Lisboa,Lisboa
587119703,Lisboa,Vila Franca de Xira,Vila Franca de Xira
768261207,Lisboa,Lisboa,Lisboa
587119705,Lisboa,Vila Franca de Xira,Vila Franca de Xira
768261208,Lisboa,Lisboa,Lisboa
901430356,Lisboa,Lisboa,Lisboa
587119708,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119713,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119714,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119715,Lisboa,Vila Franca de Xira,Vila Franca de Xira
932887652,Lisboa,Lisboa,Lisboa
587119717,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119718,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119719,Lisboa,Vila Franca de Xira,Vila Franca de Xira
932887653,Lisboa,Lisboa,Lisboa
537312365,Lisboa,Cascais,Cascais
537312366,Lisboa,Cascais,Cascais
902216814,Lisboa,Loures,Loures
902216815,Lisboa,Loures,Loures
1220459631,Lisboa,Oeiras,Oeiras
537312375,Lisboa,Cascais,Cascais
537312378,Lisboa,Amadora,Amadora
537312379,Lisboa,Cascais,Cascais
537312381,Lisboa,Cascais,Cascais
705084566,Setúbal,Montijo,Montijo
892255394,Porto,Maia,Maia
892255395,Porto,Maia,Maia
892255396,Porto,Maia,Maia
892255397,Porto,Maia,Maia
1222032550,Porto,Paredes,Paredes
1222032551,Porto,Paredes,Paredes
892255398,Porto,Maia,Maia
892255399,Porto,Maia,Maia
892255400,Porto,Maia,Maia
892255401,Porto,Maia,Maia
892255404,Porto,Maia,Maia
892255405,Porto,Maia,Maia
892255406,Porto,Maia,Maia
892255407,Porto,Maia,Maia
892255408,Porto,Maia,Maia
892255409,Porto,Maia,Maia
892255410,Porto,Maia,Maia
892255411,Porto,Maia,Maia
825408699,Setúbal,Montijo,Montijo
915279681,Setúbal,Setúbal,Setúbal
915279683,Setúbal,Setúbal,Setúbal
915279684,Setúbal,Setúbal,Setúbal
545963220,Porto,Vila Nova de Gaia,Vila Nova de Gaia
915279685,Setúbal,Setúbal,Setúbal
545963222,Porto,Vila Nova de Gaia,Vila Nova de Gaia
545963224,Porto,Vila Nova de Gaia,Vila Nova de Gaia
915279686,Setúbal,Setúbal,Setúbal
545963230,Porto,Vila Nova de Gaia,Vila Nova de Gaia
545963232,Porto,Vila Nova de Gaia,Vila Nova de Gaia
948616437,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
587119880,Porto,Vila Nova de Gaia,Vila Nova de Gaia
545963281,Porto,Vila Nova de Gaia,Vila Nova de Gaia
545963283,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1159118100,Lisboa,Oeiras,Oeiras
1159118101,Lisboa,Oeiras,Oeiras
874954007,Setúbal,Barreiro,Barreiro
1220459801,Lisboa,Oeiras,Oeiras
1220459802,Lisboa,Oeiras,Oeiras
545963291,Porto,Vila Nova de Gaia,Vila Nova de Gaia
545963292,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1218886945,Porto,Paredes,Paredes
545963299,Porto,Vila Nova de Gaia,Vila Nova de Gaia
587119917,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119918,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587119924,Lisboa,Vila Franca de Xira,Vila Franca de Xira
821738806,Lisboa,Cascais,Cascais
587119927,Lisboa,Vila Franca de Xira,Vila Franca de Xira
821738807,Lisboa,Cascais,Cascais
821738810,Lisboa,Cascais,Cascais
1212333373,Lisboa,Lisboa,Lisboa
1212333374,Lisboa,Lisboa,Lisboa
1212333375,Porto,Porto,Porto
1212333376,Porto,Gondomar,Gondomar
1159642441,Lisboa,Oeiras,Oeiras
1159642442,Lisboa,Oeiras,Oeiras
1218886986,Porto,Paredes,Paredes
877051227,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587906397,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051230,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051236,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051237,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051240,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537271323,Lisboa,Lisboa,Lisboa
877051247,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051249,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051253,Lisboa,Loures,Loures
877051258,Lisboa,Loures,Loures
877051259,Lisboa,Loures,Loures
545963394,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1218887047,Porto,Paredes,Paredes
877051272,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051273,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051276,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1132117391,Lisboa,Odivelas,Odivelas
1219673489,Porto,Porto,Porto
1219673490,Porto,Porto,Porto
1158593940,Lisboa,Lisboa,Lisboa
1158593941,Lisboa,Lisboa,Lisboa
877051291,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1158593950,Lisboa,Oeiras,Oeiras
1158593951,Lisboa,Oeiras,Oeiras
877051304,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051311,Lisboa,Vila Franca de Xira,Vila Franca de Xira
851623345,Lisboa,Lisboa,Lisboa
851623346,Lisboa,Lisboa,Lisboa
877051314,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051315,Lisboa,Vila Franca de Xira,Vila Franca de Xira
927907257,Lisboa,Loures,Loures
877051322,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312699,Lisboa,Cascais,Cascais
851623355,Lisboa,Lisboa,Lisboa
877051323,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877051324,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312703,Lisboa,Cascais,Cascais
545963464,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537312712,Lisboa,Cascais,Cascais
1218887112,Porto,Paredes,Paredes
1218887113,Porto,Paredes,Paredes
537312716,Lisboa,Cascais,Cascais
537312728,Lisboa,Odivelas,Odivelas
537312735,Lisboa,Amadora,Amadora
915586547,Setúbal,Almada,Almada
537312760,Lisboa,Cascais,Cascais
537312761,Lisboa,Cascais,Cascais
587120125,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587120128,Lisboa,Vila Franca de Xira,Vila Franca de Xira
835894787,Porto,Porto,Porto
835894788,Porto,Porto,Porto
836156934,Porto,Porto,Porto
537312776,Lisboa,Cascais,Cascais
537312777,Lisboa,Cascais,Cascais
537312778,Lisboa,Cascais,Cascais
537312779,Lisboa,Cascais,Cascais
820428306,Porto,Matosinhos,Matosinhos
820428307,Porto,Matosinhos,Matosinhos
537271363,Lisboa,Lisboa,Lisboa
1155710525,Lisboa,Odivelas,Odivelas
1155710527,Lisboa,Odivelas,Odivelas
1155710528,Lisboa,Odivelas,Odivelas
1155710529,Lisboa,Odivelas,Odivelas
1155710530,Lisboa,Odivelas,Odivelas
537312861,Lisboa,Cascais,Cascais
537312863,Lisboa,Cascais,Cascais
915586655,Aveiro,Vale de Cambra,Vale de Cambra
915586656,Aveiro,Vale de Cambra,Vale de Cambra
915586657,Aveiro,Vale de Cambra,Vale de Cambra
915586658,Aveiro,Vale de Cambra,Vale de Cambra
915586662,Aveiro,Vale de Cambra,Vale de Cambra
915586663,Aveiro,Vale de Cambra,Vale de Cambra
999997033,Setúbal,Palmela,Palmela
999997034,Setúbal,Palmela,Palmela
537312890,Lisboa,Cascais,Cascais
537312892,Lisboa,Cascais,Cascais
537312893,Lisboa,Cascais,Cascais
537312896,Lisboa,Cascais,Cascais
769310344,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537312905,Lisboa,Cascais,Cascais
537312906,Lisboa,Cascais,Cascais
815447712,Lisboa,Loures,Loures
872857249,Porto,Vila Nova de Gaia,Vila Nova de Gaia
815447717,Lisboa,Loures,Loures
815447722,Lisboa,Loures,Loures
815447723,Lisboa,Loures,Loures
537312941,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312943,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312944,Lisboa,Vila Franca de Xira,Vila Franca de Xira
815972017,Lisboa,Loures,Loures
537312953,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312954,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312956,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1199488700,Lisboa,Sintra,Sintra
537312961,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312962,Lisboa,Vila Franca de Xira,Vila Franca de Xira
851623638,Lisboa,Lisboa,Lisboa
537312984,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312986,Lisboa,Vila Franca de Xira,Vila Franca de Xira
851623647,Lisboa,Lisboa,Lisboa
537312992,Lisboa,Vila Franca de Xira,Vila Franca de Xira
537312993,Lisboa,Vila Franca de Xira,Vila Franca de Xira
545963744,Setúbal,Seixal,Seixal
851623650,Lisboa,Lisboa,Lisboa
851623651,Lisboa,Lisboa,Lisboa
545963751,Setúbal,Seixal,Seixal
1127137020,Setúbal,Almada,Almada
547012355,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537313049,Lisboa,Odivelas,Odivelas
537313057,Lisboa,Odivelas,Odivelas
537313072,Lisboa,Odivelas,Odivelas
1158594356,Lisboa,Oeiras,Oeiras
537313077,Lisboa,Odivelas,Odivelas
545963829,Setúbal,Seixal,Seixal
1158594357,Lisboa,Oeiras,Oeiras
537313082,Lisboa,Odivelas,Odivelas
537313086,Lisboa,Odivelas,Odivelas
587120461,Lisboa,Vila Franca de Xira,Vila Franca de Xira
900906849,Lisboa,Lisboa,Lisboa
900906850,Lisboa,Lisboa,Lisboa
900906851,Lisboa,Lisboa,Lisboa
900906852,Lisboa,Lisboa,Lisboa
900906853,Lisboa,Lisboa,Lisboa
900906854,Lisboa,Lisboa,Lisboa
1163050864,Lisboa,Lisboa,Lisboa
812302194,Lisboa,Cascais,Cascais
812302196,Lisboa,Cascais,Cascais
833011580,Porto,Gondomar,Gondomar
833011581,Porto,Gondomar,Gondomar
908246908,Lisboa,Lisboa,Lisboa
537313151,Lisboa,Odivelas,Odivelas
537313152,Lisboa,Odivelas,Odivelas
833011583,Porto,Gondomar,Gondomar
1164623752,Lisboa,Loures,Loures
1164623753,Lisboa,Loures,Loures
1131069324,Porto,Maia,Maia
902217613,Lisboa,Loures,Loures
902217614,Lisboa,Loures,Loures
1131069325,Porto,Maia,Maia
537313170,Lisboa,Odivelas,Odivelas
537313173,Lisboa,Odivelas,Odivelas
537313182,Lisboa,Odivelas,Odivelas
537313189,Lisboa,Odivelas,Odivelas
537313194,Lisboa,Odivelas,Odivelas
828293043,Lisboa,Lisboa,Lisboa
828293044,Lisboa,Lisboa,Lisboa
537313205,Lisboa,Odivelas,Odivelas
537313210,Lisboa,Odivelas,Odivelas
828293052,Lisboa,Lisboa,Lisboa
537313213,Lisboa,Odivelas,Odivelas
537313214,Lisboa,Odivelas,Odivelas
537313215,Lisboa,Odivelas,Odivelas
537313216,Lisboa,Odivelas,Odivelas
828293053,Lisboa,Lisboa,Lisboa
828293057,Lisboa,Lisboa,Lisboa
537313219,Lisboa,Odivelas,Odivelas
828293059,Lisboa,Lisboa,Lisboa
537313221,Lisboa,Odivelas,Odivelas
828293060,Lisboa,Lisboa,Lisboa
537313223,Lisboa,Odivelas,Odivelas
828293061,Lisboa,Lisboa,Lisboa
828293062,Lisboa,Lisboa,Lisboa
828293063,Lisboa,Lisboa,Lisboa
537313227,Lisboa,Odivelas,Odivelas
537313230,Lisboa,Odivelas,Odivelas
537313234,Lisboa,Odivelas,Odivelas
537313236,Lisboa,Odivelas,Odivelas
812040148,Lisboa,Lisboa,Lisboa
1212334040,Lisboa,Lisboa,Lisboa
537313241,Lisboa,Odivelas,Odivelas
1212334041,Lisboa,Lisboa,Lisboa
537313244,Lisboa,Odivelas,Odivelas
900906975,Lisboa,Lisboa,Lisboa
900906976,Lisboa,Lisboa,Lisboa
537313249,Lisboa,Odivelas,Odivelas
900906977,Lisboa,Lisboa,Lisboa
900906978,Lisboa,Lisboa,Lisboa
900906979,Lisboa,Lisboa,Lisboa
900906981,Lisboa,Lisboa,Lisboa
900906982,Lisboa,Lisboa,Lisboa
537313255,Lisboa,Odivelas,Odivelas
900906983,Lisboa,Lisboa,Lisboa
537313263,Lisboa,Odivelas,Odivelas
877314036,Lisboa,Mafra,Mafra
877314037,Lisboa,Mafra,Mafra
877314038,Lisboa,Mafra,Mafra
1171177465,Aveiro,Arouca,Arouca
537313275,Lisboa,Odivelas,Odivelas
1171177467,Aveiro,Arouca,Arouca
1202110464,Lisboa,Lisboa,Lisboa
1171177475,Aveiro,Arouca,Arouca
537313284,Lisboa,Odivelas,Odivelas
1171177481,Aveiro,Arouca,Arouca
1171177482,Aveiro,Arouca,Arouca
537313300,Lisboa,Odivelas,Odivelas
537313303,Lisboa,Odivelas,Odivelas
545964068,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537313319,Lisboa,Odivelas,Odivelas
537313323,Lisboa,Odivelas,Odivelas
537313324,Lisboa,Odivelas,Odivelas
537313328,Lisboa,Odivelas,Odivelas
537313332,Lisboa,Odivelas,Odivelas
545964085,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537313336,Lisboa,Odivelas,Odivelas
537313337,Lisboa,Odivelas,Odivelas
545964091,Porto,Vila Nova de Gaia,Vila Nova de Gaia
537313342,Lisboa,Odivelas,Odivelas
717406272,Porto,Maia,Maia
537313345,Lisboa,Odivelas,Odivelas
717406273,Porto,Maia,Maia
717406275,Porto,Maia,Maia
717406276,Porto,Maia,Maia
537313349,Lisboa,Odivelas,Odivelas
812040259,Lisboa,Lisboa,Lisboa
537313351,Lisboa,Odivelas,Odivelas
717406279,Porto,Maia,Maia
717406280,Porto,Maia,Maia
537313354,Lisboa,Odivelas,Odivelas
812040260,Lisboa,Lisboa,Lisboa
