,linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
69340,1202251132,R1 - AM Lisboa,Lisboa,Lisboa,1120.469464,1202251132,7.073240659849489e-13,84,13.166749361540914,Alto dos Moinhos,0.08905916749871423,benfica,1.7685409181056628,951,3.99258588920156,Lisboa
69341,1202251132,R1 - AM Lisboa,Setúbal,Barreiro,272.070254,1202251132,7.073240659849489e-13,84,13.166749361540914,Alto dos Moinhos,0.08905916749871423,benfica,1.7685409181056628,951,3.99258588920156,Lisboa
69342,1202251132,R1 - AM Lisboa,Setúbal,Almada,23.105309,1202251132,7.073240659849489e-13,84,13.166749361540914,Alto dos Moinhos,0.08905916749871423,benfica,1.7685409181056628,951,3.99258588920156,Lisboa
69343,1202251132,R1 - AM Lisboa,Lisboa,Sintra,337.828147,1202251132,7.073240659849489e-13,84,13.166749361540914,Alto dos Moinhos,0.08905916749871423,benfica,1.7685409181056628,951,3.99258588920156,Lisboa
69344,1202251133,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,1202251133,1.3790901787097492e-13,84,13.179246675440686,Alto dos Moinhos,0.0598340976437165,benfica,1.7818874389852857,951,4.013558520100136,Lisboa
69345,1202251133,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,1168.613204,1202251133,1.3790901787097492e-13,84,13.179246675440686,Alto dos Moinhos,0.0598340976437165,benfica,1.7818874389852857,951,4.013558520100136,Lisboa
69346,1202251799,R1 - AM Lisboa,Lisboa,Lisboa,262.150662,1202251799,7.073240659849489e-13,84,19.640064865495876,Encarnação,0.7023239448328298,sacavem,2.961201959570255,1032,10.326759901421775,Lisboa
69347,1202251799,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,136.035127,1202251799,7.073240659849489e-13,84,19.640064865495876,Encarnação,0.7023239448328298,sacavem,2.961201959570255,1032,10.326759901421775,Lisboa
69348,1202251800,R1 - AM Lisboa,Setúbal,Palmela,136.035127,537267073,0.01718991739909896,84,19.672608263994306,Encarnação,0.7164247759100997,sacavem,2.9440356631621714,1032,10.358197521194912,Lisboa
69349,1202251800,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,82.555093,537267073,0.01718991739909896,84,19.672608263994306,Encarnação,0.7164247759100997,sacavem,2.9440356631621714,1032,10.358197521194912,Lisboa
69350,1202252163,R1 - AM Lisboa,Lisboa,Oeiras,96.024796,537274947,0.03903413391260036,84,15.303955026781088,Parque,0.02731704236041439,rossio,1.8926787515016656,1032,5.536356154396242,Lisboa
69351,1202252163,R1 - AM Lisboa,Lisboa,Lisboa,96.024796,537274947,0.03903413391260036,84,15.303955026781088,Parque,0.02731704236041439,rossio,1.8926787515016656,1032,5.536356154396242,Lisboa
69352,1202252165,R1 - AM Lisboa,Lisboa,Oeiras,1909.033603,537276490,0.012403961742950564,84,14.485313309549591,Rato,0.3953138213319761,santos,1.6355820980325373,1032,4.768681295713497,Lisboa
69353,1202252166,R1 - AM Lisboa,Lisboa,Oeiras,2462.470245,537276490,0.052892900360189406,84,14.497150481081949,Rato,0.39189988607469217,santos,1.6718509494552132,1032,4.775868821199435,Lisboa
69354,1202252168,R1 - AM Lisboa,Lisboa,Sintra,408.105381,1202252168,7.073240659849489e-13,84,15.50292286960516,Marquês de Pombal,0.20654942446522226,rossio,1.4161346046813568,1032,5.741347442676987,Lisboa
69355,1202254592,R1 - AM Lisboa,Setúbal,Seixal,181.380169,1202254592,0.0,84,12.454844203411733,Cais do Sodré,3.3481783892637886,belem,1.1999114462188507,670,3.68011967685809,Lisboa
69356,1202254592,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1202254592,0.0,84,12.454844203411733,Cais do Sodré,3.3481783892637886,belem,1.1999114462188507,670,3.68011967685809,Lisboa
69357,1202254592,R1 - AM Lisboa,Lisboa,Oeiras,145.76169,1202254592,0.0,84,12.454844203411733,Cais do Sodré,3.3481783892637886,belem,1.1999114462188507,670,3.68011967685809,Lisboa
69358,1202254592,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,1202254592,0.0,84,12.454844203411733,Cais do Sodré,3.3481783892637886,belem,1.1999114462188507,670,3.68011967685809,Lisboa
69359,1202254593,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,1202254593,0.0,84,12.481571137844885,Cais do Sodré,3.3165112001654324,belem,1.232344937186336,670,3.7053157937258887,Lisboa
69360,1202254593,R1 - AM Lisboa,Lisboa,Lisboa,753.586237,1202254593,0.0,84,12.481571137844885,Cais do Sodré,3.3165112001654324,belem,1.232344937186336,670,3.7053157937258887,Lisboa
69361,1202254593,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,1202254593,0.0,84,12.481571137844885,Cais do Sodré,3.3165112001654324,belem,1.232344937186336,670,3.7053157937258887,Lisboa
69362,1202254909,R1 - AM Lisboa,Lisboa,Lisboa,612.158072,1202254909,0.0,84,19.580241613220178,Cabo Ruivo,0.6823274082894729,sacavem,3.215396897795181,1032,10.214660287348286,Lisboa
69363,1202254910,R1 - AM Lisboa,Lisboa,Lisboa,598.554559,1202254910,0.0,84,19.59717256025194,Cabo Ruivo,0.6910256646841908,sacavem,3.19275094812953,1032,10.234395945481435,Lisboa
69364,1202255120,R1 - AM Lisboa,Setúbal,Seixal,181.380169,1202255120,0.0,84,12.512708743480193,Cais do Sodré,3.2805812617823813,belem,1.268900102242693,670,3.734964096059536,Lisboa
69365,1202255120,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1202255120,0.0,84,12.512708743480193,Cais do Sodré,3.2805812617823813,belem,1.268900102242693,670,3.734964096059536,Lisboa
69366,1202255120,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,1202255120,0.0,84,12.512708743480193,Cais do Sodré,3.2805812617823813,belem,1.268900102242693,670,3.734964096059536,Lisboa
69367,1202255120,R1 - AM Lisboa,Lisboa,Oeiras,145.76169,1202255120,0.0,84,12.512708743480193,Cais do Sodré,3.2805812617823813,belem,1.268900102242693,670,3.734964096059536,Lisboa
69368,1202255120,R1 - AM Lisboa,Lisboa,Lisboa,1652.352092,1202255120,0.0,84,12.512708743480193,Cais do Sodré,3.2805812617823813,belem,1.268900102242693,670,3.734964096059536,Lisboa
69369,1202255121,R1 - AM Lisboa,Lisboa,Oeiras,23.842925,537284952,0.007735696768029334,84,12.54224698233182,Cais do Sodré,3.2453316065149966,belem,1.305199151461895,670,3.7629433732347386,Lisboa
69370,1202255121,R1 - AM Lisboa,Lisboa,Sintra,272.070254,537284952,0.007735696768029334,84,12.54224698233182,Cais do Sodré,3.2453316065149966,belem,1.305199151461895,670,3.7629433732347386,Lisboa
69371,1202255121,R1 - AM Lisboa,Lisboa,Lisboa,944.629796,537284952,0.007735696768029334,84,12.54224698233182,Cais do Sodré,3.2453316065149966,belem,1.305199151461895,670,3.7629433732347386,Lisboa
69372,1202255121,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,537284952,0.007735696768029334,84,12.54224698233182,Cais do Sodré,3.2453316065149966,belem,1.305199151461895,670,3.7629433732347386,Lisboa
69373,1202255122,R1 - AM Lisboa,Lisboa,Lisboa,941.211448,1202255122,0.0,84,12.659461812647011,Cais do Sodré,3.0920706552953368,belem,1.4707134863038989,1032,3.8220054191353072,Lisboa
69374,1202255122,R1 - AM Lisboa,Lisboa,Oeiras,300.788133,1202255122,0.0,84,12.659461812647011,Cais do Sodré,3.0920706552953368,belem,1.4707134863038989,1032,3.8220054191353072,Lisboa
69375,1202255122,R1 - AM Lisboa,Setúbal,Barreiro,397.641141,1202255122,0.0,84,12.659461812647011,Cais do Sodré,3.0920706552953368,belem,1.4707134863038989,1032,3.8220054191353072,Lisboa
69376,1202255123,R1 - AM Lisboa,Setúbal,Barreiro,397.641141,1202255123,0.0,84,12.667577961490624,Cais do Sodré,3.079388369957113,belem,1.48582474910265,1032,3.819463168944363,Lisboa
69377,1202255123,R1 - AM Lisboa,Lisboa,Lisboa,1027.184889,1202255123,0.0,84,12.667577961490624,Cais do Sodré,3.079388369957113,belem,1.48582474910265,1032,3.819463168944363,Lisboa
69378,1202255123,R1 - AM Lisboa,Setúbal,Seixal,181.380169,1202255123,0.0,84,12.667577961490624,Cais do Sodré,3.079388369957113,belem,1.48582474910265,1032,3.819463168944363,Lisboa
69379,1202255123,R1 - AM Lisboa,Lisboa,Oeiras,478.093958,1202255123,0.0,84,12.667577961490624,Cais do Sodré,3.079388369957113,belem,1.48582474910265,1032,3.819463168944363,Lisboa
69380,1202255124,R1 - AM Lisboa,Setúbal,Barreiro,397.641141,1202255124,7.073240659849489e-13,10174,12.333030595735847,Cais do Sodré,3.4819164379388976,belem,1.0634171376782808,670,3.5748223556657264,Lisboa
69381,1202255124,R1 - AM Lisboa,Lisboa,Lisboa,1546.364695,1202255124,7.073240659849489e-13,10174,12.333030595735847,Cais do Sodré,3.4819164379388976,belem,1.0634171376782808,670,3.5748223556657264,Lisboa
69382,1202255124,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1202255124,7.073240659849489e-13,10174,12.333030595735847,Cais do Sodré,3.4819164379388976,belem,1.0634171376782808,670,3.5748223556657264,Lisboa
69383,1202255125,R1 - AM Lisboa,Setúbal,Barreiro,397.641141,1202255125,1.3800552544742212e-13,10174,12.368126352363957,Cais do Sodré,3.4463718149753704,belem,1.099755340252599,670,3.602037926175713,Lisboa
69384,1202255125,R1 - AM Lisboa,Lisboa,Lisboa,2655.208845,1202255125,1.3800552544742212e-13,10174,12.368126352363957,Cais do Sodré,3.4463718149753704,belem,1.099755340252599,670,3.602037926175713,Lisboa
69385,1202255125,R1 - AM Lisboa,Setúbal,Seixal,181.380169,1202255125,1.3800552544742212e-13,10174,12.368126352363957,Cais do Sodré,3.4463718149753704,belem,1.099755340252599,670,3.602037926175713,Lisboa
69386,1202255125,R1 - AM Lisboa,Lisboa,Sintra,544.140508,1202255125,1.3800552544742212e-13,10174,12.368126352363957,Cais do Sodré,3.4463718149753704,belem,1.099755340252599,670,3.602037926175713,Lisboa
69391,1202258359,R1 - AM Lisboa,Lisboa,Odivelas,96.314275,1202258359,0.0,84,14.336926738445234,Lumiar,1.7253789654767058,benfica,3.896780046453901,945,6.144881396120053,Lisboa
69392,1202258582,R1 - AM Lisboa,Lisboa,Sintra,88.905485,1202258582,1.4146481319698977e-12,84,12.369136129993427,Carnide,0.6737490892472308,benfica,2.205982101492212,592,4.179526571630929,Lisboa
69395,1202259015,R1 - AM Lisboa,Lisboa,Odivelas,243.996163,1202259015,1.378780816910721e-13,84,12.33147764581347,Carnide,0.8515976624008095,benfica,2.33847396920486,592,4.226713362587815,Lisboa
69397,1202259240,R1 - AM Lisboa,Lisboa,Mafra,96.314275,1006462517,0.12390891270204665,84,15.555553017311034,Ameixoeira,0.5212093725295724,benfica,4.84981594576841,945,7.200947958563213,Lisboa
69398,1202259438,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,136.035127,593892297,0.01166500515784267,84,13.235184008622598,Alto dos Moinhos,0.11311138861895137,benfica,1.8500982062718263,951,4.124591338178675,Lisboa
69399,1202259438,R1 - AM Lisboa,Lisboa,Lisboa,457.802779,593892297,0.01166500515784267,84,13.235184008622598,Alto dos Moinhos,0.11311138861895137,benfica,1.8500982062718263,951,4.124591338178675,Lisboa
69400,1202259439,R1 - AM Lisboa,Lisboa,Lisboa,108.828102,593892297,0.04390534017721216,84,13.202419659215783,Alto dos Moinhos,0.1208265910880005,benfica,1.8189247570760572,951,4.098552885220486,Lisboa
69401,1202260069,R1 - AM Lisboa,Lisboa,Lisboa,1213.69221,1202260069,0.0,84,18.22224642353143,Olaias,0.9547611320723792,rossio,2.9059487159937403,1032,8.455318892079061,Lisboa
69402,1202260069,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,105.070118,1202260069,0.0,84,18.22224642353143,Olaias,0.9547611320723792,rossio,2.9059487159937403,1032,8.455318892079061,Lisboa
69403,1202260069,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,1202260069,0.0,84,18.22224642353143,Olaias,0.9547611320723792,rossio,2.9059487159937403,1032,8.455318892079061,Lisboa
69404,1202260070,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,128.419033,863612861,0.013360834051874356,84,18.221474412002184,Olaias,0.9166442014879148,rossio,2.9337365460540874,1032,8.455148816072505,Lisboa
69405,1202260070,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,863612861,0.013360834051874356,84,18.221474412002184,Olaias,0.9166442014879148,rossio,2.9337365460540874,1032,8.455148816072505,Lisboa
69406,1202260070,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,863612861,0.013360834051874356,84,18.221474412002184,Olaias,0.9166442014879148,rossio,2.9337365460540874,1032,8.455148816072505,Lisboa
69407,1202260071,R1 - AM Lisboa,Lisboa,Lisboa,942.765108,1202260072,0.024947636369105585,84,18.262358490395386,Olaias,0.7338816939741093,rossio,3.14123140144251,1032,8.502301503082505,Lisboa
69408,1202260072,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,1202260072,0.0,84,18.26773015506535,Olaias,0.721179284772003,rossio,3.1616209566951694,1032,8.508462472614324,Lisboa
69409,1202260514,R1 - AM Lisboa,Lisboa,Lisboa,568.942182,1202260514,0.0,84,13.03483298392078,Alto dos Moinhos,0.3241177626080892,benfica,1.641292304196051,951,3.8021056877030075,Lisboa
69410,1202260514,R1 - AM Lisboa,Lisboa,Oeiras,233.203075,1202260514,0.0,84,13.03483298392078,Alto dos Moinhos,0.3241177626080892,benfica,1.641292304196051,951,3.8021056877030075,Lisboa
69411,1202260514,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,2070.381663,1202260514,0.0,84,13.03483298392078,Alto dos Moinhos,0.3241177626080892,benfica,1.641292304196051,951,3.8021056877030075,Lisboa
69412,1202260514,R1 - AM Lisboa,Setúbal,Seixal,108.828102,1202260514,0.0,84,13.03483298392078,Alto dos Moinhos,0.3241177626080892,benfica,1.641292304196051,951,3.8021056877030075,Lisboa
69413,1202260515,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,1507.089085,1202260514,0.014912139139106606,84,13.044178084018846,Alto dos Moinhos,0.30934063028639364,benfica,1.6497734319869684,951,3.8147658160290465,Lisboa
69414,1202260515,R1 - AM Lisboa,Lisboa,Lisboa,460.403403,1202260514,0.014912139139106606,84,13.044178084018846,Alto dos Moinhos,0.30934063028639364,benfica,1.6497734319869684,951,3.8147658160290465,Lisboa
69415,1202260515,R1 - AM Lisboa,Lisboa,Sintra,88.905485,1202260514,0.014912139139106606,84,13.044178084018846,Alto dos Moinhos,0.30934063028639364,benfica,1.6497734319869684,951,3.8147658160290465,Lisboa
69416,1202260616,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,128.419033,1202260616,0.0,84,18.455635810628614,Santa Apolónia,1.5621440989006117,rossio,2.693085075859325,1032,8.697356583583884,Lisboa
69417,1202260616,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,1202260616,0.0,84,18.455635810628614,Santa Apolónia,1.5621440989006117,rossio,2.693085075859325,1032,8.697356583583884,Lisboa
69418,1202260617,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,901128628,0.01770841509211619,84,18.43455847663061,Santa Apolónia,1.5663474270001374,rossio,2.6818998424563443,1032,8.675696574251228,Lisboa
69419,1202260617,R1 - AM Lisboa,Lisboa,Sintra,544.140508,901128628,0.01770841509211619,84,18.43455847663061,Santa Apolónia,1.5663474270001374,rossio,2.6818998424563443,1032,8.675696574251228,Lisboa
69420,1202260748,R1 - AM Lisboa,Lisboa,Oeiras,237.065971,1202260748,0.0,84,14.123302434447535,Jardim Zoológico,0.23219615902014695,benfica,2.832283549147653,1032,4.59024608166031,Lisboa
69421,1202260748,R1 - AM Lisboa,Lisboa,Lisboa,2536.949664,1202260748,0.0,84,14.123302434447535,Jardim Zoológico,0.23219615902014695,benfica,2.832283549147653,1032,4.59024608166031,Lisboa
69422,1202260749,R1 - AM Lisboa,Lisboa,Lisboa,5787.581461,1202260749,7.206450829787207e-13,84,14.111256965290494,Jardim Zoológico,0.23318660477589725,benfica,2.8170038403989515,1032,4.582512159932682,Lisboa
69423,1202260749,R1 - AM Lisboa,Lisboa,Oeiras,33.01328,1202260749,7.206450829787207e-13,84,14.111256965290494,Jardim Zoológico,0.23318660477589725,benfica,2.8170038403989515,1032,4.582512159932682,Lisboa
69424,1202260840,R1 - AM Lisboa,Lisboa,Amadora,105.070118,1202260840,0.0,84,14.431089545508408,Praça de Espanha,0.48764592957526093,benfica,3.2160381416265587,1032,4.814508154787508,Lisboa
69425,1202260840,R1 - AM Lisboa,Lisboa,Lisboa,2661.395355,1202260840,0.0,84,14.431089545508408,Praça de Espanha,0.48764592957526093,benfica,3.2160381416265587,1032,4.814508154787508,Lisboa
69426,1202260840,R1 - AM Lisboa,Lisboa,Oeiras,33.01328,1202260840,0.0,84,14.431089545508408,Praça de Espanha,0.48764592957526093,benfica,3.2160381416265587,1032,4.814508154787508,Lisboa
69427,1202260840,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,136.035127,1202260840,0.0,84,14.431089545508408,Praça de Espanha,0.48764592957526093,benfica,3.2160381416265587,1032,4.814508154787508,Lisboa
69428,1202260840,R1 - AM Lisboa,Lisboa,Cascais,466.40615,1202260840,0.0,84,14.431089545508408,Praça de Espanha,0.48764592957526093,benfica,3.2160381416265587,1032,4.814508154787508,Lisboa
69429,1202260840,R1 - AM Lisboa,Lisboa,Sintra,243.996163,1202260840,0.0,84,14.431089545508408,Praça de Espanha,0.48764592957526093,benfica,3.2160381416265587,1032,4.814508154787508,Lisboa
69430,1202260841,R1 - AM Lisboa,Lisboa,Lisboa,959.976442,1202260840,0.008887896058411192,84,14.4234294245517,Praça de Espanha,0.4951978903938061,benfica,3.2073875498704334,1032,4.807934499395574,Lisboa
69431,1202261121,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,369.204721,537269822,0.028800535128115555,84,13.633076911158568,Alto dos Moinhos,0.7011611981756108,benfica,2.3247374283073903,951,4.662992411974057,Lisboa
69432,1202261121,R1 - AM Lisboa,Lisboa,Oeiras,158.017147,537269822,0.028800535128115555,84,13.633076911158568,Alto dos Moinhos,0.7011611981756108,benfica,2.3247374283073903,951,4.662992411974057,Lisboa
69433,1202261121,R1 - AM Lisboa,Setúbal,Seixal,1619.023193,537269822,0.028800535128115555,84,13.633076911158568,Alto dos Moinhos,0.7011611981756108,benfica,2.3247374283073903,951,4.662992411974057,Lisboa
69434,1202261121,R1 - AM Lisboa,Lisboa,Sintra,148.401957,537269822,0.028800535128115555,84,13.633076911158568,Alto dos Moinhos,0.7011611981756108,benfica,2.3247374283073903,951,4.662992411974057,Lisboa
69435,1202261121,R1 - AM Lisboa,Lisboa,Lisboa,542.355908,537269822,0.028800535128115555,84,13.633076911158568,Alto dos Moinhos,0.7011611981756108,benfica,2.3247374283073903,951,4.662992411974057,Lisboa
69436,1202261122,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,1023.737675,537269749,0.017758892024177828,84,13.662268206102855,Alto dos Moinhos,0.7238156870943886,benfica,2.354320696092687,951,4.691908267133433,Lisboa
69437,1202261122,R1 - AM Lisboa,Lisboa,Oeiras,405.895873,537269749,0.017758892024177828,84,13.662268206102855,Alto dos Moinhos,0.7238156870943886,benfica,2.354320696092687,951,4.691908267133433,Lisboa
69438,1202261122,R1 - AM Lisboa,Lisboa,Lisboa,912.066702,537269749,0.017758892024177828,84,13.662268206102855,Alto dos Moinhos,0.7238156870943886,benfica,2.354320696092687,951,4.691908267133433,Lisboa
69439,1202261122,R1 - AM Lisboa,Lisboa,Sintra,457.290014,537269749,0.017758892024177828,84,13.662268206102855,Alto dos Moinhos,0.7238156870943886,benfica,2.354320696092687,951,4.691908267133433,Lisboa
69440,1202261122,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,537269749,0.017758892024177828,84,13.662268206102855,Alto dos Moinhos,0.7238156870943886,benfica,2.354320696092687,951,4.691908267133433,Lisboa
69441,1202264866,R1 - AM Lisboa,Lisboa,Lisboa,409.106349,1202264866,0.0,84,14.528524698560373,Parque,0.7690361926446936,rossio,2.1674329464438373,1032,4.760816851146413,Lisboa
69442,1202264866,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,1202264866,0.0,84,14.528524698560373,Parque,0.7690361926446936,rossio,2.1674329464438373,1032,4.760816851146413,Lisboa
69443,1202264867,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,1202264867,0.0,84,14.504538386492234,Parque,0.7863615026016599,rossio,2.2116490262982245,1032,4.736543130488458,Lisboa
69444,1202265061,R1 - AM Lisboa,Lisboa,Odivelas,77.05142,537272489,0.01324681950171691,84,16.051515344793746,Campo Pequeno,0.3607529958710984,rossio,3.249242977625172,1032,6.403022773278083,Lisboa
69445,1202265062,R1 - AM Lisboa,Lisboa,Odivelas,632.710699,537272489,0.03481905089448498,84,16.077190158703672,Campo Pequeno,0.3826340833302824,rossio,3.2569849267286033,1032,6.429198227081204,Lisboa
69446,1202265064,R1 - AM Lisboa,Lisboa,Odivelas,154.10284,537272489,0.03798383632111882,84,16.078095191524902,Campo Pequeno,0.3770202235002068,rossio,3.247992178689223,1032,6.428729469219042,Lisboa
69447,1202265356,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,1202265356,1.3792219876873965e-13,84,16.07197640680711,Campo Pequeno,0.3073890078578456,rossio,3.1385723370569303,1032,6.406926173996546,Lisboa
69448,1202265356,R1 - AM Lisboa,Lisboa,Mafra,96.314275,1202265356,1.3792219876873965e-13,84,16.07197640680711,Campo Pequeno,0.3073890078578456,rossio,3.1385723370569303,1032,6.406926173996546,Lisboa
69449,1202265357,R1 - AM Lisboa,Lisboa,Lisboa,233.203075,1202265357,7.073240659849489e-13,84,16.067962709407716,Campo Pequeno,0.3126404509193989,rossio,3.1552694756238604,1032,6.405352876980862,Lisboa
69450,1202265357,R1 - AM Lisboa,Lisboa,Mafra,96.314275,1202265357,7.073240659849489e-13,84,16.067962709407716,Campo Pequeno,0.3126404509193989,rossio,3.1552694756238604,1032,6.405352876980862,Lisboa
69451,1202265357,R1 - AM Lisboa,Lisboa,Odivelas,494.913612,1202265357,7.073240659849489e-13,84,16.067962709407716,Campo Pequeno,0.3126404509193989,rossio,3.1552694756238604,1032,6.405352876980862,Lisboa
69452,1202265357,R1 - AM Lisboa,Lisboa,Sintra,326.484305,1202265357,7.073240659849489e-13,84,16.067962709407716,Campo Pequeno,0.3126404509193989,rossio,3.1552694756238604,1032,6.405352876980862,Lisboa
69453,1202265535,R1 - AM Lisboa,Lisboa,Oeiras,163.242152,537273370,0.014708984775738471,84,15.224143442866742,São Sebastião,0.5162671979975959,rossio,2.923144185658864,1032,5.531622813031982,Lisboa
69454,1202265535,R1 - AM Lisboa,Lisboa,Lisboa,5062.101013,537273370,0.014708984775738471,84,15.224143442866742,São Sebastião,0.5162671979975959,rossio,2.923144185658864,1032,5.531622813031982,Lisboa
69455,1202265535,R1 - AM Lisboa,Lisboa,Sintra,1496.386398,537273370,0.014708984775738471,84,15.224143442866742,São Sebastião,0.5162671979975959,rossio,2.923144185658864,1032,5.531622813031982,Lisboa
69456,1202268703,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,1619.442817,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69457,1202268703,R1 - AM Lisboa,Lisboa,Cascais,261.606014,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69458,1202268703,R1 - AM Lisboa,Lisboa,Oeiras,321.442123,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69459,1202268703,R1 - AM Lisboa,Lisboa,Sintra,329.782126,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69460,1202268703,R1 - AM Lisboa,Lisboa,Lisboa,1564.403961,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69461,1202268703,R1 - AM Lisboa,Lisboa,Mafra,88.905485,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69462,1202268703,R1 - AM Lisboa,Lisboa,Loures,260.048543,1202268703,7.073240659849489e-13,84,13.55805595452824,Alto dos Moinhos,0.6452937316314847,benfica,2.2486316578024916,951,4.588592344640965,Lisboa
69463,1202268704,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,1202268704,0.0,84,13.592145320951063,Alto dos Moinhos,0.6701244133690117,benfica,2.2831960329647405,951,4.622365458935694,Lisboa
69464,1202268704,R1 - AM Lisboa,Lisboa,Lisboa,816.210762,1202268704,0.0,84,13.592145320951063,Alto dos Moinhos,0.6701244133690117,benfica,2.2831960329647405,951,4.622365458935694,Lisboa
69465,1202269430,R1 - AM Lisboa,Lisboa,Sintra,105.070118,1202269431,0.011380513287544141,84,18.257412439687176,Olaias,0.5359102945652575,rossio,3.402658986476665,1032,8.513977436301928,Lisboa
69466,1202269431,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,1202269431,0.0,84,18.258019868941254,Olaias,0.5336637689380443,rossio,3.411253519375022,1032,8.515219745959364,Lisboa
69467,1202269431,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,1202269431,0.0,84,18.258019868941254,Olaias,0.5336637689380443,rossio,3.411253519375022,1032,8.515219745959364,Lisboa
69468,1202269431,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,128.419033,1202269431,0.0,84,18.258019868941254,Olaias,0.5336637689380443,rossio,3.411253519375022,1032,8.515219745959364,Lisboa
69469,1202269431,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1202269431,0.0,84,18.258019868941254,Olaias,0.5336637689380443,rossio,3.411253519375022,1032,8.515219745959364,Lisboa
69470,1202269821,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,1202269821,0.0,84,18.508662589046192,Santa Apolónia,1.54779467731921,rossio,2.7192446865594238,1032,8.752178241236745,Lisboa
69471,1202269821,R1 - AM Lisboa,Lisboa,Sintra,377.140372,1202269821,0.0,84,18.508662589046192,Santa Apolónia,1.54779467731921,rossio,2.7192446865594238,1032,8.752178241236745,Lisboa
69472,1202269822,R1 - AM Lisboa,Lisboa,Sintra,272.070254,1202269822,1.3795430141663184e-13,84,18.490245326587942,Santa Apolónia,1.5492313955581436,rossio,2.7083698342180194,1032,8.733260574761324,Lisboa
69473,1202270257,R1 - AM Lisboa,Lisboa,Lisboa,10229.235015,901354209,0.2347945859715151,84,14.855854360869133,Parque,0.4752474765470379,rossio,1.9126492918747124,1032,5.088920258599972,Lisboa
69474,1202270257,R1 - AM Lisboa,Lisboa,Oeiras,343.225775,901354209,0.2347945859715151,84,14.855854360869133,Parque,0.4752474765470379,rossio,1.9126492918747124,1032,5.088920258599972,Lisboa
69475,1202270257,R1 - AM Lisboa,Lisboa,Amadora,177.810969,901354209,0.2347945859715151,84,14.855854360869133,Parque,0.4752474765470379,rossio,1.9126492918747124,1032,5.088920258599972,Lisboa
69476,1202270258,R1 - AM Lisboa,Lisboa,Lisboa,1749.0230620000002,537275486,0.2360238650391805,84,14.829036668796634,Parque,0.4817324844643008,rossio,1.9661979568552548,1032,5.061439941602516,Lisboa
