date (UTC),time (UTC),mean,number of points,filtered mean,filtered number of points
26-04-2021,13:00:00,68.0,3600,,0
26-04-2021,14:00:00,69.2,3600,,0
26-04-2021,15:00:00,69.4,3600,,0
26-04-2021,16:00:00,72.0,3600,,0
26-04-2021,17:00:00,71.2,3600,,0
26-04-2021,18:00:00,69.8,3600,,0
26-04-2021,19:00:00,65.8,3600,,0
26-04-2021,20:00:00,60.5,3600,,0
26-04-2021,21:00:00,59.5,3600,,0
26-04-2021,22:00:00,59.0,3600,,0
26-04-2021,23:00:00,58.7,3600,,0
27-04-2021,00:00:00,58.9,3600,,0
27-04-2021,01:00:00,58.7,3600,,0
27-04-2021,02:00:00,59.3,3600,,0
27-04-2021,03:00:00,60.4,3600,,0
27-04-2021,04:00:00,61.5,3600,,0
27-04-2021,05:00:00,63.4,3600,,0
27-04-2021,06:00:00,66.8,3600,,0
27-04-2021,07:00:00,66.0,3600,,0
27-04-2021,08:00:00,64.8,3600,,0
27-04-2021,09:00:00,66.7,3600,,0
27-04-2021,10:00:00,62.6,3600,,0
27-04-2021,11:00:00,62.6,3600,,0
27-04-2021,12:00:00,65.7,3600,,0
27-04-2021,13:00:00,66.0,3600,,0
27-04-2021,14:00:00,68.5,3600,,0
27-04-2021,15:00:00,71.6,3600,,0
27-04-2021,16:00:00,72.0,3600,,0
27-04-2021,17:00:00,74.6,3600,,0
27-04-2021,18:00:00,72.5,3600,,0
27-04-2021,19:00:00,71.9,3600,,0
27-04-2021,20:00:00,66.5,3600,,0
27-04-2021,21:00:00,60.6,3600,,0
27-04-2021,22:00:00,58.9,3600,,0
27-04-2021,23:00:00,58.5,3600,,0
28-04-2021,00:00:00,58.4,3600,,0
28-04-2021,01:00:00,58.2,3600,,0
28-04-2021,02:00:00,58.5,3600,,0
28-04-2021,03:00:00,59.8,3600,,0
28-04-2021,04:00:00,61.2,3600,,0
28-04-2021,05:00:00,63.3,3600,,0
28-04-2021,06:00:00,64.1,3600,,0
28-04-2021,07:00:00,66.6,3600,,0
28-04-2021,08:00:00,66.5,3600,,0
28-04-2021,09:00:00,64.8,3600,,0
28-04-2021,10:00:00,62.8,3600,,0
28-04-2021,11:00:00,64.2,3600,,0
28-04-2021,12:00:00,67.4,3600,,0
28-04-2021,13:00:00,69.0,3600,,0
28-04-2021,14:00:00,69.4,3600,,0
28-04-2021,15:00:00,72.4,3600,,0
28-04-2021,16:00:00,74.8,3600,,0
28-04-2021,17:00:00,76.4,3600,,0
28-04-2021,18:00:00,76.0,3600,,0
28-04-2021,19:00:00,70.0,3600,,0
28-04-2021,20:00:00,65.5,3600,,0
28-04-2021,21:00:00,59.3,3600,,0
28-04-2021,22:00:00,58.9,3600,,0
28-04-2021,23:00:00,58.8,3600,,0
29-04-2021,00:00:00,58.3,3600,,0
29-04-2021,01:00:00,58.4,3600,,0
29-04-2021,02:00:00,58.6,3600,,0
29-04-2021,03:00:00,60.2,3600,,0
29-04-2021,04:00:00,61.1,3600,,0
29-04-2021,05:00:00,63.4,3600,,0
29-04-2021,06:00:00,65.0,3600,,0
29-04-2021,07:00:00,63.6,3600,,0
29-04-2021,08:00:00,62.9,3600,,0
29-04-2021,09:00:00,63.9,3600,,0
29-04-2021,10:00:00,62.7,3600,,0
29-04-2021,11:00:00,65.9,3600,,0
29-04-2021,12:00:00,67.2,3600,,0
29-04-2021,13:00:00,68.4,3600,,0
29-04-2021,14:00:00,68.0,3600,,0
29-04-2021,15:00:00,68.5,3600,,0
29-04-2021,16:00:00,70.4,3600,,0
29-04-2021,17:00:00,73.2,3600,,0
29-04-2021,18:00:00,74.0,3600,,0
29-04-2021,19:00:00,73.4,3600,,0
29-04-2021,20:00:00,66.0,3600,,0
29-04-2021,21:00:00,62.3,3600,,0
29-04-2021,22:00:00,62.0,3600,,0
29-04-2021,23:00:00,58.3,3600,,0
30-04-2021,00:00:00,57.9,3600,,0
30-04-2021,01:00:00,58.3,3600,,0
30-04-2021,02:00:00,58.5,3600,,0
30-04-2021,03:00:00,59.8,3600,,0
30-04-2021,04:00:00,61.1,3600,,0
30-04-2021,05:00:00,63.7,3600,,0
30-04-2021,06:00:00,64.4,3600,,0
30-04-2021,07:00:00,63.3,3600,,0
30-04-2021,08:00:00,63.3,3600,,0
30-04-2021,09:00:00,62.5,3600,,0
30-04-2021,10:00:00,62.7,3600,,0
30-04-2021,11:00:00,63.6,3600,,0
30-04-2021,12:00:00,64.2,3600,,0
30-04-2021,13:00:00,65.0,3600,,0
30-04-2021,14:00:00,70.1,3600,,0
30-04-2021,15:00:00,73.1,3600,,0
30-04-2021,16:00:00,75.4,3600,,0
30-04-2021,17:00:00,76.8,3600,,0
30-04-2021,18:00:00,79.7,3600,,0
30-04-2021,19:00:00,77.7,3600,,0
30-04-2021,20:00:00,73.1,3600,,0
30-04-2021,21:00:00,62.4,3600,,0
30-04-2021,22:00:00,63.4,3600,,0
30-04-2021,23:00:00,61.9,3600,,0
01-05-2021,00:00:00,64.2,3600,,0
01-05-2021,01:00:00,58.5,3600,,0
01-05-2021,02:00:00,58.6,3600,,0
01-05-2021,03:00:00,59.1,3600,,0
01-05-2021,04:00:00,59.8,3600,,0
01-05-2021,05:00:00,61.1,3600,,0
01-05-2021,06:00:00,61.5,3600,,0
01-05-2021,07:00:00,63.6,3600,,0
01-05-2021,08:00:00,67.3,3600,,0
01-05-2021,09:00:00,62.9,3600,,0
01-05-2021,10:00:00,63.4,3600,,0
01-05-2021,11:00:00,63.4,3600,,0
01-05-2021,12:00:00,62.7,3600,,0
01-05-2021,13:00:00,64.4,3600,,0
01-05-2021,14:00:00,69.4,3600,,0
01-05-2021,15:00:00,73.6,3600,,0
01-05-2021,16:00:00,75.1,3600,,0
01-05-2021,17:00:00,73.3,3600,,0
01-05-2021,18:00:00,70.8,3600,,0
01-05-2021,19:00:00,69.1,3600,,0
01-05-2021,20:00:00,66.1,3600,,0
01-05-2021,21:00:00,60.5,3600,,0
01-05-2021,22:00:00,60.0,3600,,0
01-05-2021,23:00:00,61.3,3600,,0
02-05-2021,00:00:00,59.1,3600,,0
02-05-2021,01:00:00,58.5,3600,,0
02-05-2021,02:00:00,58.8,3600,,0
02-05-2021,03:00:00,59.0,3600,,0
02-05-2021,04:00:00,59.4,3600,,0
02-05-2021,05:00:00,60.2,3600,,0
02-05-2021,06:00:00,60.6,3600,,0
02-05-2021,07:00:00,62.3,3600,,0
02-05-2021,08:00:00,62.2,3600,,0
02-05-2021,09:00:00,64.8,3600,,0
02-05-2021,10:00:00,62.4,3600,,0
02-05-2021,11:00:00,62.4,3600,,0
02-05-2021,12:00:00,63.1,3600,,0
02-05-2021,13:00:00,64.2,3600,,0
02-05-2021,14:00:00,73.3,3600,,0
02-05-2021,15:00:00,77.2,3600,,0
02-05-2021,16:00:00,77.6,3600,,0
02-05-2021,17:00:00,77.2,3600,,0
02-05-2021,18:00:00,77.8,3600,,0
02-05-2021,19:00:00,77.0,3600,,0
02-05-2021,20:00:00,70.7,3600,,0
02-05-2021,21:00:00,65.3,3600,,0
02-05-2021,22:00:00,62.7,3600,,0
02-05-2021,23:00:00,62.1,3600,,0
03-05-2021,00:00:00,62.6,3600,,0
03-05-2021,01:00:00,58.8,3600,,0
03-05-2021,02:00:00,58.7,3600,,0
03-05-2021,03:00:00,60.0,3600,,0
03-05-2021,04:00:00,61.3,3600,,0
03-05-2021,05:00:00,65.9,3600,,0
03-05-2021,06:00:00,63.9,3600,,0
03-05-2021,07:00:00,65.0,3600,,0
03-05-2021,08:00:00,65.0,3600,,0
03-05-2021,09:00:00,63.0,3600,,0
03-05-2021,10:00:00,64.4,3600,,0
03-05-2021,11:00:00,63.0,3600,,0
03-05-2021,12:00:00,64.5,3600,,0
03-05-2021,13:00:00,65.6,3600,,0
03-05-2021,14:00:00,68.3,3600,,0
03-05-2021,15:00:00,71.5,3600,,0
03-05-2021,16:00:00,73.0,3600,,0
03-05-2021,17:00:00,73.7,3600,,0
03-05-2021,18:00:00,72.7,3600,,0
03-05-2021,19:00:00,72.0,3600,,0
03-05-2021,20:00:00,63.6,3600,,0
03-05-2021,21:00:00,59.6,3600,,0
03-05-2021,22:00:00,58.9,3600,,0
03-05-2021,23:00:00,58.9,3600,,0
04-05-2021,00:00:00,58.7,3600,,0
04-05-2021,01:00:00,58.8,3600,,0
04-05-2021,02:00:00,59.0,3600,,0
04-05-2021,03:00:00,59.9,3600,,0
04-05-2021,04:00:00,62.2,3600,,0
04-05-2021,05:00:00,63.7,3600,,0
04-05-2021,06:00:00,64.7,3600,,0
04-05-2021,07:00:00,64.4,3600,,0
04-05-2021,08:00:00,64.1,3600,,0
04-05-2021,09:00:00,63.4,3600,,0
04-05-2021,10:00:00,63.3,3600,,0
04-05-2021,11:00:00,64.4,3600,,0
04-05-2021,12:00:00,64.1,3600,,0
04-05-2021,13:00:00,64.0,3600,,0
04-05-2021,14:00:00,66.9,3600,,0
04-05-2021,15:00:00,72.1,3600,,0
04-05-2021,16:00:00,73.0,3600,,0
04-05-2021,17:00:00,75.0,3600,,0
04-05-2021,18:00:00,75.5,3600,,0
04-05-2021,19:00:00,73.8,3600,,0
04-05-2021,20:00:00,66.7,3600,,0
04-05-2021,21:00:00,60.0,3600,,0
04-05-2021,22:00:00,58.8,3600,,0
04-05-2021,23:00:00,58.3,3600,,0
05-05-2021,00:00:00,58.8,3600,,0
05-05-2021,01:00:00,60.4,3600,,0
05-05-2021,02:00:00,58.3,3600,,0
05-05-2021,03:00:00,59.9,3600,,0
05-05-2021,04:00:00,61.1,3600,,0
05-05-2021,05:00:00,63.3,3600,,0
05-05-2021,06:00:00,64.5,3600,,0
05-05-2021,07:00:00,64.7,3600,,0
05-05-2021,08:00:00,63.7,3600,,0
05-05-2021,09:00:00,63.2,3600,,0
05-05-2021,10:00:00,62.7,3600,,0
05-05-2021,11:00:00,64.0,3600,,0
05-05-2021,12:00:00,64.7,3600,,0
05-05-2021,13:00:00,65.4,3600,,0
05-05-2021,14:00:00,69.8,3600,,0
05-05-2021,15:00:00,72.0,3600,,0
05-05-2021,16:00:00,73.8,3600,,0
05-05-2021,17:00:00,75.9,3600,,0
05-05-2021,18:00:00,76.6,3600,,0
05-05-2021,19:00:00,75.8,3600,,0
05-05-2021,20:00:00,66.2,3600,,0
05-05-2021,21:00:00,59.8,3600,,0
05-05-2021,22:00:00,59.1,3600,,0
05-05-2021,23:00:00,61.0,3600,,0
06-05-2021,00:00:00,57.6,3600,,0
06-05-2021,01:00:00,58.9,3600,,0
06-05-2021,02:00:00,58.2,3600,,0
06-05-2021,03:00:00,59.4,3600,,0
06-05-2021,04:00:00,61.0,3600,,0
06-05-2021,05:00:00,63.3,3600,,0
06-05-2021,06:00:00,64.4,3600,,0
06-05-2021,07:00:00,63.2,3600,,0
06-05-2021,08:00:00,63.3,3600,,0
06-05-2021,09:00:00,66.9,3600,,0
06-05-2021,10:00:00,63.8,3600,,0
06-05-2021,11:00:00,64.3,3600,,0
06-05-2021,12:00:00,63.9,3600,,0
06-05-2021,13:00:00,63.8,3600,,0
06-05-2021,14:00:00,68.1,3600,,0
06-05-2021,15:00:00,71.9,3600,,0
06-05-2021,16:00:00,74.2,3600,,0
06-05-2021,17:00:00,76.1,3600,,0
06-05-2021,18:00:00,76.6,3600,,0
06-05-2021,19:00:00,76.3,3600,,0
06-05-2021,20:00:00,68.4,3600,,0
06-05-2021,21:00:00,62.7,3600,,0
06-05-2021,22:00:00,58.9,3600,,0
06-05-2021,23:00:00,58.3,3600,,0
07-05-2021,00:00:00,58.1,3600,,0
07-05-2021,01:00:00,58.2,3600,,0
07-05-2021,02:00:00,58.4,3600,,0
07-05-2021,03:00:00,59.7,3600,,0
07-05-2021,04:00:00,61.0,3600,,0
07-05-2021,05:00:00,63.8,3600,,0
07-05-2021,06:00:00,64.3,3600,,0
07-05-2021,07:00:00,63.8,3600,,0
07-05-2021,08:00:00,63.7,3600,,0
07-05-2021,09:00:00,63.5,3600,,0
07-05-2021,10:00:00,63.9,3600,,0
07-05-2021,11:00:00,64.5,3600,,0
07-05-2021,12:00:00,63.7,3600,,0
07-05-2021,13:00:00,63.9,3600,,0
07-05-2021,14:00:00,69.5,3600,,0
07-05-2021,15:00:00,74.8,3600,,0
07-05-2021,16:00:00,77.3,3600,,0
07-05-2021,17:00:00,77.7,3600,,0
07-05-2021,18:00:00,78.5,3600,,0
07-05-2021,19:00:00,78.6,3600,,0
07-05-2021,20:00:00,65.8,3600,,0
07-05-2021,21:00:00,60.9,3600,,0
07-05-2021,22:00:00,59.6,3600,,0
07-05-2021,23:00:00,58.4,3600,,0
08-05-2021,00:00:00,58.1,3600,,0
08-05-2021,01:00:00,60.7,3600,,0
08-05-2021,02:00:00,58.5,3600,,0
08-05-2021,03:00:00,59.7,3600,,0
08-05-2021,04:00:00,60.6,3600,,0
08-05-2021,05:00:00,61.9,3600,,0
08-05-2021,06:00:00,62.2,3600,,0
08-05-2021,07:00:00,65.8,3600,,0
08-05-2021,08:00:00,70.1,3600,,0
08-05-2021,09:00:00,69.2,3600,,0
08-05-2021,10:00:00,66.7,3600,,0
08-05-2021,11:00:00,64.8,3600,,0
08-05-2021,12:00:00,67.2,3600,,0
08-05-2021,13:00:00,66.0,3600,,0
08-05-2021,14:00:00,72.3,3600,,0
08-05-2021,15:00:00,76.2,3600,,0
08-05-2021,16:00:00,78.7,3600,,0
08-05-2021,17:00:00,80.1,3600,,0
08-05-2021,18:00:00,79.9,3600,,0
08-05-2021,19:00:00,80.2,3600,,0
08-05-2021,20:00:00,69.8,3600,,0
08-05-2021,21:00:00,62.8,3600,,0
08-05-2021,22:00:00,60.4,3600,,0
08-05-2021,23:00:00,59.1,3600,,0
09-05-2021,00:00:00,58.4,3600,,0
09-05-2021,01:00:00,58.2,3600,,0
09-05-2021,02:00:00,58.2,3600,,0
09-05-2021,03:00:00,58.6,3600,,0
09-05-2021,04:00:00,59.4,3600,,0
09-05-2021,05:00:00,59.9,3600,,0
09-05-2021,06:00:00,60.4,3600,,0
09-05-2021,07:00:00,61.8,3600,,0
09-05-2021,08:00:00,62.1,3600,,0
09-05-2021,09:00:00,63.8,3600,,0
09-05-2021,10:00:00,62.5,3600,,0
09-05-2021,11:00:00,61.6,3600,,0
09-05-2021,12:00:00,62.1,3600,,0
09-05-2021,13:00:00,63.2,3600,,0
09-05-2021,14:00:00,67.5,3600,,0
09-05-2021,15:00:00,70.7,3600,,0
09-05-2021,16:00:00,74.5,3600,,0
09-05-2021,17:00:00,75.4,3600,,0
09-05-2021,18:00:00,74.1,3600,,0
09-05-2021,19:00:00,72.7,3600,,0
09-05-2021,20:00:00,66.2,3600,,0
09-05-2021,21:00:00,60.3,3600,,0
09-05-2021,22:00:00,59.1,3600,,0
09-05-2021,23:00:00,57.6,3600,,0
10-05-2021,00:00:00,58.2,3600,,0
10-05-2021,01:00:00,58.3,3600,,0
10-05-2021,02:00:00,58.4,3600,,0
10-05-2021,03:00:00,59.5,3600,,0
10-05-2021,04:00:00,61.5,3600,,0
10-05-2021,05:00:00,63.0,3600,,0
10-05-2021,06:00:00,64.6,3600,,0
10-05-2021,07:00:00,68.5,3600,,0
10-05-2021,08:00:00,65.7,3600,,0
10-05-2021,09:00:00,63.4,3600,,0
10-05-2021,10:00:00,63.3,3600,,0
10-05-2021,11:00:00,67.6,3600,,0
10-05-2021,12:00:00,66.0,3600,,0
10-05-2021,13:00:00,65.7,3600,,0
10-05-2021,14:00:00,66.5,3600,,0
10-05-2021,15:00:00,67.5,3600,,0
10-05-2021,16:00:00,69.0,3600,,0
10-05-2021,17:00:00,68.4,3600,,0
10-05-2021,18:00:00,65.4,3600,,0
10-05-2021,19:00:00,66.4,3600,,0
10-05-2021,20:00:00,65.8,3600,,0
10-05-2021,21:00:00,61.1,3600,,0
10-05-2021,22:00:00,61.0,3600,,0
10-05-2021,23:00:00,60.0,3600,,0
11-05-2021,00:00:00,59.8,3600,,0
11-05-2021,01:00:00,60.0,3600,,0
11-05-2021,02:00:00,60.5,3600,,0
11-05-2021,03:00:00,61.2,3600,,0
11-05-2021,04:00:00,62.3,3600,,0
11-05-2021,05:00:00,64.0,3600,,0
11-05-2021,06:00:00,65.1,3600,,0
11-05-2021,07:00:00,64.2,3600,,0
11-05-2021,08:00:00,63.4,3600,,0
11-05-2021,09:00:00,63.2,3600,,0
11-05-2021,10:00:00,63.5,3600,,0
11-05-2021,11:00:00,64.8,3600,,0
11-05-2021,12:00:00,64.9,3600,,0
11-05-2021,13:00:00,64.3,3600,,0
11-05-2021,14:00:00,65.5,3600,,0
11-05-2021,15:00:00,67.5,3600,,0
11-05-2021,16:00:00,69.7,3600,,0
11-05-2021,17:00:00,72.2,3600,,0
11-05-2021,18:00:00,70.4,3600,,0
11-05-2021,19:00:00,68.8,3600,,0
11-05-2021,20:00:00,68.4,3600,,0
11-05-2021,21:00:00,61.3,3600,,0
11-05-2021,22:00:00,60.6,3600,,0
11-05-2021,23:00:00,60.6,3600,,0
12-05-2021,00:00:00,61.4,3600,,0
12-05-2021,01:00:00,59.8,3600,,0
12-05-2021,02:00:00,60.1,3600,,0
12-05-2021,03:00:00,61.3,3600,,0
12-05-2021,04:00:00,62.3,3600,,0
12-05-2021,05:00:00,63.6,3600,,0
12-05-2021,06:00:00,66.1,3600,,0
12-05-2021,07:00:00,64.9,3600,,0
12-05-2021,08:00:00,64.4,3600,,0
12-05-2021,09:00:00,63.0,3600,,0
12-05-2021,10:00:00,63.0,3600,,0
12-05-2021,11:00:00,63.4,3600,,0
12-05-2021,12:00:00,64.3,3600,,0
12-05-2021,13:00:00,64.5,3600,,0
12-05-2021,14:00:00,69.4,3600,,0
12-05-2021,15:00:00,72.1,3600,,0
12-05-2021,16:00:00,73.5,3600,,0
12-05-2021,17:00:00,75.2,3600,,0
12-05-2021,18:00:00,76.2,3600,,0
12-05-2021,19:00:00,74.3,3600,,0
12-05-2021,20:00:00,67.1,3600,,0
12-05-2021,21:00:00,60.5,3600,,0
12-05-2021,22:00:00,60.4,3600,,0
12-05-2021,23:00:00,60.7,3600,,0
13-05-2021,00:00:00,63.2,3600,,0
13-05-2021,01:00:00,60.4,3600,,0
13-05-2021,02:00:00,60.6,3600,,0
13-05-2021,03:00:00,61.1,3600,,0
13-05-2021,04:00:00,62.0,3600,,0
13-05-2021,05:00:00,63.6,3600,,0
13-05-2021,06:00:00,65.3,3600,,0
13-05-2021,07:00:00,65.7,3600,,0
13-05-2021,08:00:00,66.7,3600,,0
13-05-2021,09:00:00,64.8,3600,,0
13-05-2021,10:00:00,63.1,3600,,0
13-05-2021,11:00:00,63.9,3600,,0
13-05-2021,12:00:00,63.9,3600,,0
13-05-2021,13:00:00,65.2,3600,,0
13-05-2021,14:00:00,66.7,3600,,0
13-05-2021,15:00:00,70.0,3600,,0
13-05-2021,16:00:00,73.5,3600,,0
13-05-2021,17:00:00,76.7,3600,,0
13-05-2021,18:00:00,77.6,3600,,0
13-05-2021,19:00:00,76.6,3600,,0
13-05-2021,20:00:00,71.9,3600,,0
13-05-2021,21:00:00,65.6,3600,,0
13-05-2021,22:00:00,60.8,3600,,0
13-05-2021,23:00:00,59.3,3600,,0
14-05-2021,00:00:00,61.1,3600,,0
14-05-2021,01:00:00,59.3,3600,,0
14-05-2021,02:00:00,59.3,3600,,0
14-05-2021,03:00:00,60.2,3600,,0
14-05-2021,04:00:00,61.3,3600,,0
14-05-2021,05:00:00,63.6,3600,,0
14-05-2021,06:00:00,64.1,3600,,0
14-05-2021,07:00:00,64.1,3600,,0
14-05-2021,08:00:00,64.6,3600,,0
14-05-2021,09:00:00,64.3,3600,,0
14-05-2021,10:00:00,63.0,3600,,0
14-05-2021,11:00:00,64.3,3600,,0
14-05-2021,12:00:00,69.3,3600,,0
14-05-2021,13:00:00,66.7,3600,,0
14-05-2021,14:00:00,66.5,3600,,0
14-05-2021,15:00:00,68.9,3600,,0
14-05-2021,16:00:00,72.7,3600,,0
14-05-2021,17:00:00,75.1,3600,,0
14-05-2021,18:00:00,76.6,3600,,0
14-05-2021,19:00:00,78.1,3600,,0
14-05-2021,20:00:00,73.2,3600,,0
14-05-2021,21:00:00,63.5,3600,,0
14-05-2021,22:00:00,59.6,3600,,0
14-05-2021,23:00:00,59.2,3600,,0
15-05-2021,00:00:00,59.1,3600,,0
15-05-2021,01:00:00,59.2,3600,,0
15-05-2021,02:00:00,59.5,3600,,0
15-05-2021,03:00:00,60.2,3600,,0
15-05-2021,04:00:00,60.9,3600,,0
15-05-2021,05:00:00,62.5,3600,,0
15-05-2021,06:00:00,62.6,3600,,0
15-05-2021,07:00:00,64.5,3600,,0
15-05-2021,08:00:00,63.6,3600,,0
15-05-2021,09:00:00,64.6,3600,,0
15-05-2021,10:00:00,65.5,3600,,0
15-05-2021,11:00:00,64.0,3600,,0
15-05-2021,12:00:00,65.1,3600,,0
15-05-2021,13:00:00,65.0,3600,,0
15-05-2021,14:00:00,71.0,3600,,0
15-05-2021,15:00:00,74.2,3600,,0
15-05-2021,16:00:00,77.2,3600,,0
15-05-2021,17:00:00,79.3,3600,,0
15-05-2021,18:00:00,80.4,3600,,0
15-05-2021,19:00:00,79.4,3600,,0
15-05-2021,20:00:00,69.9,3600,,0
15-05-2021,21:00:00,66.0,3600,,0
15-05-2021,22:00:00,60.8,3600,,0
15-05-2021,23:00:00,59.6,3600,,0
16-05-2021,00:00:00,59.2,3600,,0
16-05-2021,01:00:00,59.1,3600,,0
16-05-2021,02:00:00,59.2,3600,,0
16-05-2021,03:00:00,59.4,3600,,0
16-05-2021,04:00:00,59.8,3600,,0
16-05-2021,05:00:00,60.4,3600,,0
16-05-2021,06:00:00,61.1,3600,,0
16-05-2021,07:00:00,62.0,3600,,0
16-05-2021,08:00:00,62.3,3600,,0
16-05-2021,09:00:00,62.6,3600,,0
16-05-2021,10:00:00,62.5,3600,,0
16-05-2021,11:00:00,62.1,3600,,0
16-05-2021,12:00:00,62.7,3600,,0
16-05-2021,13:00:00,63.4,3600,,0
16-05-2021,14:00:00,68.8,3600,,0
16-05-2021,15:00:00,72.1,3600,,0
16-05-2021,16:00:00,73.9,3600,,0
16-05-2021,17:00:00,74.7,3600,,0
16-05-2021,18:00:00,75.4,3600,,0
16-05-2021,19:00:00,74.8,3600,,0
16-05-2021,20:00:00,66.7,3600,,0
16-05-2021,21:00:00,61.6,3600,,0
16-05-2021,22:00:00,59.2,3600,,0
16-05-2021,23:00:00,59.1,3600,,0
17-05-2021,00:00:00,58.8,3600,,0
17-05-2021,01:00:00,59.2,3600,,0
17-05-2021,02:00:00,58.7,3600,,0
17-05-2021,03:00:00,60.0,3600,,0
17-05-2021,04:00:00,61.1,3600,,0
17-05-2021,05:00:00,62.9,3600,,0
17-05-2021,06:00:00,63.9,3600,,0
17-05-2021,07:00:00,63.7,3600,,0
17-05-2021,08:00:00,64.6,3600,,0
17-05-2021,09:00:00,65.4,3600,,0
17-05-2021,10:00:00,64.0,3600,,0
17-05-2021,11:00:00,63.4,3600,,0
17-05-2021,12:00:00,64.3,3600,,0
17-05-2021,13:00:00,68.0,3600,,0
17-05-2021,14:00:00,67.1,3600,,0
17-05-2021,15:00:00,71.2,3600,,0
17-05-2021,16:00:00,72.6,3600,,0
17-05-2021,17:00:00,74.2,3600,,0
17-05-2021,18:00:00,73.4,3600,,0
17-05-2021,19:00:00,71.3,3600,,0
17-05-2021,20:00:00,67.5,3600,,0
17-05-2021,21:00:00,65.4,3600,,0
17-05-2021,22:00:00,60.7,3600,,0
17-05-2021,23:00:00,58.9,3600,,0
18-05-2021,00:00:00,58.6,3600,,0
18-05-2021,01:00:00,58.4,3600,,0
18-05-2021,02:00:00,58.9,3600,,0
18-05-2021,03:00:00,60.4,3600,,0
18-05-2021,04:00:00,61.4,3600,,0
18-05-2021,05:00:00,63.5,3600,,0
18-05-2021,06:00:00,64.1,3600,,0
18-05-2021,07:00:00,63.5,3600,,0
18-05-2021,08:00:00,62.9,3600,,0
18-05-2021,09:00:00,63.0,3600,,0
18-05-2021,10:00:00,62.7,3600,,0
18-05-2021,11:00:00,63.0,3600,,0
18-05-2021,12:00:00,63.5,3600,,0
18-05-2021,13:00:00,66.9,3600,,0
18-05-2021,14:00:00,66.4,3600,,0
18-05-2021,15:00:00,70.4,3600,,0
18-05-2021,16:00:00,71.9,3600,,0
18-05-2021,17:00:00,71.6,3600,,0
18-05-2021,18:00:00,72.2,3600,,0
18-05-2021,19:00:00,70.2,3600,,0
18-05-2021,20:00:00,66.6,3600,,0
18-05-2021,21:00:00,62.3,3600,,0
18-05-2021,22:00:00,59.3,3600,,0
18-05-2021,23:00:00,58.1,3600,,0
19-05-2021,00:00:00,58.1,3600,,0
19-05-2021,01:00:00,58.3,3600,,0
19-05-2021,02:00:00,58.8,3600,,0
19-05-2021,03:00:00,59.9,3600,,0
19-05-2021,04:00:00,60.8,3600,,0
19-05-2021,05:00:00,63.5,3600,,0
19-05-2021,06:00:00,63.8,3600,,0
19-05-2021,07:00:00,63.1,3600,,0
19-05-2021,08:00:00,63.0,3600,,0
19-05-2021,09:00:00,62.8,3600,,0
19-05-2021,10:00:00,63.2,3600,,0
19-05-2021,11:00:00,63.0,3600,,0
19-05-2021,12:00:00,64.0,3600,,0
19-05-2021,13:00:00,64.4,3600,,0
19-05-2021,14:00:00,66.3,3600,,0
19-05-2021,15:00:00,69.4,3600,,0
19-05-2021,16:00:00,72.3,3600,,0
19-05-2021,17:00:00,75.6,3600,,0
19-05-2021,18:00:00,75.7,3600,,0
19-05-2021,19:00:00,74.9,3600,,0
19-05-2021,20:00:00,75.4,3600,,0
19-05-2021,21:00:00,68.9,3600,,0
19-05-2021,22:00:00,64.5,3600,,0
19-05-2021,23:00:00,61.3,3600,,0
20-05-2021,00:00:00,62.1,3600,,0
20-05-2021,01:00:00,59.2,3600,,0
20-05-2021,02:00:00,58.4,3600,,0
20-05-2021,03:00:00,59.4,3600,,0
20-05-2021,04:00:00,61.4,3600,,0
20-05-2021,05:00:00,63.6,3600,,0
20-05-2021,06:00:00,64.4,3600,,0
20-05-2021,07:00:00,63.4,3600,,0
20-05-2021,08:00:00,62.9,3600,,0
20-05-2021,09:00:00,63.4,3600,,0
20-05-2021,10:00:00,62.4,3600,,0
20-05-2021,11:00:00,63.9,3600,,0
20-05-2021,12:00:00,63.5,3600,,0
20-05-2021,13:00:00,64.0,3600,,0
20-05-2021,14:00:00,67.8,3600,,0
20-05-2021,15:00:00,69.9,3600,,0
20-05-2021,16:00:00,75.8,3600,,0
20-05-2021,17:00:00,77.4,3600,,0
20-05-2021,18:00:00,79.2,3600,,0
20-05-2021,19:00:00,78.9,3600,,0
20-05-2021,20:00:00,74.3,3600,,0
20-05-2021,21:00:00,68.8,3600,,0
20-05-2021,22:00:00,62.0,3600,,0
20-05-2021,23:00:00,60.1,3600,,0
21-05-2021,00:00:00,58.8,3600,,0
21-05-2021,01:00:00,58.5,3600,,0
21-05-2021,02:00:00,58.7,3600,,0
21-05-2021,03:00:00,59.7,3600,,0
21-05-2021,04:00:00,60.9,3600,,0
21-05-2021,05:00:00,63.2,3600,,0
21-05-2021,06:00:00,64.3,3600,,0
21-05-2021,07:00:00,63.9,3600,,0
21-05-2021,08:00:00,64.0,3600,,0
21-05-2021,09:00:00,63.5,3600,,0
21-05-2021,10:00:00,62.5,3600,,0
21-05-2021,11:00:00,64.2,3600,,0
21-05-2021,12:00:00,65.0,3600,,0
21-05-2021,13:00:00,65.2,3600,,0
21-05-2021,14:00:00,69.1,3600,,0
21-05-2021,15:00:00,73.3,3600,,0
21-05-2021,16:00:00,74.8,3600,,0
21-05-2021,17:00:00,76.4,3600,,0
21-05-2021,18:00:00,78.4,3600,,0
21-05-2021,19:00:00,77.7,3600,,0
