date (UTC),time (UTC),mean,number of points,filtered mean,filtered number of points
23-03-2020,16:00:00,65.5,3600,,0
23-03-2020,17:00:00,65.1,3600,,0
23-03-2020,18:00:00,65.2,3600,,0
23-03-2020,19:00:00,64.8,3600,,0
23-03-2020,20:00:00,65.0,3600,,0
23-03-2020,21:00:00,64.2,3600,,0
23-03-2020,22:00:00,66.8,3600,,0
23-03-2020,23:00:00,64.1,3600,,0
24-03-2020,00:00:00,64.1,3600,,0
24-03-2020,01:00:00,63.9,3600,,0
24-03-2020,02:00:00,63.9,3600,,0
24-03-2020,03:00:00,63.9,3600,,0
24-03-2020,04:00:00,64.5,3600,,0
24-03-2020,05:00:00,65.1,3600,,0
24-03-2020,06:00:00,65.9,3600,,0
24-03-2020,07:00:00,66.0,3600,,0
24-03-2020,08:00:00,65.4,3600,,0
24-03-2020,09:00:00,65.6,3600,,0
24-03-2020,10:00:00,65.2,3600,,0
24-03-2020,11:00:00,66.4,3600,,0
24-03-2020,12:00:00,68.4,3600,,0
24-03-2020,13:00:00,65.0,3600,,0
24-03-2020,14:00:00,65.2,3600,,0
24-03-2020,15:00:00,64.9,3600,,0
24-03-2020,16:00:00,65.7,3600,,0
24-03-2020,17:00:00,65.2,3600,,0
24-03-2020,18:00:00,64.9,3600,,0
24-03-2020,19:00:00,64.8,3600,,0
24-03-2020,20:00:00,65.0,3600,,0
24-03-2020,21:00:00,64.3,3600,,0
24-03-2020,22:00:00,66.1,3600,,0
24-03-2020,23:00:00,64.0,3600,,0
25-03-2020,00:00:00,64.0,3600,,0
25-03-2020,01:00:00,64.0,3600,,0
25-03-2020,02:00:00,64.0,3600,,0
25-03-2020,03:00:00,64.0,3600,,0
25-03-2020,04:00:00,64.5,3600,,0
25-03-2020,05:00:00,65.2,3600,,0
25-03-2020,06:00:00,66.0,3600,,0
25-03-2020,07:00:00,65.8,3600,,0
25-03-2020,08:00:00,66.8,3600,,0
25-03-2020,09:00:00,65.7,3600,,0
25-03-2020,10:00:00,65.8,3600,,0
25-03-2020,11:00:00,66.4,3600,,0
25-03-2020,12:00:00,66.9,3600,,0
25-03-2020,13:00:00,66.5,3600,,0
25-03-2020,14:00:00,65.5,3600,,0
25-03-2020,15:00:00,65.2,3600,,0
25-03-2020,16:00:00,65.1,3600,,0
25-03-2020,17:00:00,65.5,3600,,0
25-03-2020,18:00:00,65.0,3600,,0
25-03-2020,19:00:00,65.0,3600,,0
25-03-2020,20:00:00,64.7,3600,,0
25-03-2020,21:00:00,64.2,3600,,0
25-03-2020,22:00:00,66.8,3600,,0
25-03-2020,23:00:00,64.3,3600,,0
26-03-2020,00:00:00,64.2,3600,,0
26-03-2020,01:00:00,64.2,3600,,0
26-03-2020,02:00:00,64.1,3600,,0
26-03-2020,03:00:00,64.1,3600,,0
26-03-2020,04:00:00,64.7,3600,,0
26-03-2020,05:00:00,65.1,3600,,0
26-03-2020,06:00:00,65.8,3600,,0
26-03-2020,07:00:00,65.7,3600,,0
26-03-2020,08:00:00,65.3,3600,,0
26-03-2020,09:00:00,65.6,3600,,0
26-03-2020,10:00:00,65.1,3600,,0
26-03-2020,11:00:00,65.1,3600,,0
26-03-2020,12:00:00,65.4,3600,,0
26-03-2020,13:00:00,67.0,3600,,0
26-03-2020,14:00:00,65.7,3600,,0
26-03-2020,15:00:00,67.0,3600,,0
26-03-2020,16:00:00,65.6,3600,,0
26-03-2020,17:00:00,66.5,3600,,0
26-03-2020,18:00:00,65.2,3600,,0
26-03-2020,19:00:00,65.1,3600,,0
26-03-2020,20:00:00,65.0,3600,,0
26-03-2020,21:00:00,64.9,3600,,0
26-03-2020,22:00:00,66.6,3600,,0
26-03-2020,23:00:00,64.5,3600,,0
27-03-2020,00:00:00,65.9,3600,,0
27-03-2020,01:00:00,64.3,3600,,0
27-03-2020,02:00:00,64.5,3600,,0
27-03-2020,03:00:00,64.6,3600,,0
27-03-2020,04:00:00,65.4,3600,,0
27-03-2020,05:00:00,65.8,3600,,0
27-03-2020,06:00:00,66.5,3600,,0
27-03-2020,07:00:00,66.4,3600,,0
27-03-2020,08:00:00,68.1,3600,,0
27-03-2020,09:00:00,66.7,3600,,0
27-03-2020,10:00:00,66.6,3600,,0
27-03-2020,11:00:00,68.0,3600,,0
27-03-2020,12:00:00,66.2,3600,,0
27-03-2020,13:00:00,66.5,3600,,0
27-03-2020,14:00:00,67.3,3600,,0
27-03-2020,15:00:00,66.1,3600,,0
27-03-2020,16:00:00,66.1,3600,,0
27-03-2020,17:00:00,65.9,3600,,0
27-03-2020,18:00:00,67.2,3600,,0
27-03-2020,19:00:00,65.4,3600,,0
27-03-2020,20:00:00,65.4,3600,,0
27-03-2020,21:00:00,65.5,3600,,0
27-03-2020,22:00:00,66.8,3600,,0
27-03-2020,23:00:00,64.6,3600,,0
28-03-2020,00:00:00,64.5,3600,,0
28-03-2020,01:00:00,64.5,3600,,0
28-03-2020,02:00:00,64.5,3600,,0
28-03-2020,03:00:00,64.6,3600,,0
28-03-2020,04:00:00,64.8,3600,,0
28-03-2020,05:00:00,65.4,3600,,0
28-03-2020,06:00:00,68.1,3600,,0
28-03-2020,07:00:00,65.4,3600,,0
28-03-2020,08:00:00,65.4,3600,,0
28-03-2020,09:00:00,66.4,3600,,0
28-03-2020,10:00:00,65.4,3600,,0
28-03-2020,11:00:00,65.1,3600,,0
28-03-2020,12:00:00,65.1,3600,,0
28-03-2020,13:00:00,66.7,3600,,0
28-03-2020,14:00:00,65.1,3600,,0
28-03-2020,15:00:00,64.8,3600,,0
28-03-2020,16:00:00,64.9,3600,,0
28-03-2020,17:00:00,64.9,3600,,0
28-03-2020,18:00:00,65.9,3600,,0
28-03-2020,19:00:00,65.3,3600,,0
28-03-2020,20:00:00,67.9,3600,,0
28-03-2020,21:00:00,65.2,3600,,0
28-03-2020,22:00:00,64.6,3600,,0
28-03-2020,23:00:00,64.5,3600,,0
29-03-2020,00:00:00,65.5,3600,,0
29-03-2020,01:00:00,64.3,3600,,0
29-03-2020,02:00:00,64.3,3600,,0
29-03-2020,03:00:00,64.6,3600,,0
29-03-2020,04:00:00,64.7,3600,,0
29-03-2020,05:00:00,64.8,3600,,0
29-03-2020,06:00:00,64.7,3600,,0
29-03-2020,07:00:00,64.6,3600,,0
29-03-2020,08:00:00,64.8,3600,,0
29-03-2020,09:00:00,68.9,3600,,0
29-03-2020,10:00:00,64.8,3600,,0
29-03-2020,11:00:00,64.9,3600,,0
29-03-2020,12:00:00,64.9,3600,,0
29-03-2020,13:00:00,64.7,3600,,0
29-03-2020,14:00:00,64.5,3600,,0
29-03-2020,15:00:00,65.2,3600,,0
29-03-2020,16:00:00,65.2,3600,,0
29-03-2020,17:00:00,64.7,3600,,0
29-03-2020,18:00:00,64.9,3600,,0
29-03-2020,19:00:00,65.0,3600,,0
29-03-2020,20:00:00,64.7,3600,,0
29-03-2020,21:00:00,67.0,3600,,0
29-03-2020,22:00:00,64.5,3600,,0
29-03-2020,23:00:00,64.4,3600,,0
30-03-2020,00:00:00,64.3,3600,,0
30-03-2020,01:00:00,64.4,3600,,0
30-03-2020,02:00:00,64.3,3600,,0
30-03-2020,03:00:00,65.1,3600,,0
30-03-2020,04:00:00,66.9,3600,,0
30-03-2020,05:00:00,68.2,3600,,0
30-03-2020,06:00:00,67.6,3600,,0
30-03-2020,07:00:00,67.3,3600,,0
30-03-2020,08:00:00,66.8,3600,,0
30-03-2020,09:00:00,66.3,3600,,0
30-03-2020,10:00:00,66.0,3600,,0
30-03-2020,11:00:00,66.2,3600,,0
30-03-2020,12:00:00,66.2,3600,,0
30-03-2020,13:00:00,66.2,3600,,0
30-03-2020,14:00:00,66.2,3600,,0
30-03-2020,15:00:00,66.0,3600,,0
30-03-2020,16:00:00,66.2,3600,,0
30-03-2020,17:00:00,65.6,3600,,0
30-03-2020,18:00:00,65.4,3600,,0
30-03-2020,19:00:00,65.3,3600,,0
30-03-2020,20:00:00,65.6,3600,,0
30-03-2020,21:00:00,65.8,3600,,0
30-03-2020,22:00:00,64.8,3600,,0
30-03-2020,23:00:00,64.5,3600,,0
31-03-2020,00:00:00,64.4,3600,,0
31-03-2020,01:00:00,64.4,3600,,0
31-03-2020,02:00:00,64.4,3600,,0
31-03-2020,03:00:00,64.9,3600,,0
31-03-2020,04:00:00,65.4,3600,,0
31-03-2020,05:00:00,66.2,3600,,0
31-03-2020,06:00:00,66.1,3600,,0
31-03-2020,07:00:00,65.8,3600,,0
31-03-2020,08:00:00,65.9,3600,,0
31-03-2020,09:00:00,65.8,3600,,0
31-03-2020,10:00:00,65.7,3600,,0
31-03-2020,11:00:00,65.8,3600,,0
31-03-2020,12:00:00,65.8,3600,,0
31-03-2020,13:00:00,65.8,3600,,0
31-03-2020,14:00:00,65.5,3600,,0
31-03-2020,15:00:00,69.8,3600,,0
31-03-2020,16:00:00,65.5,3600,,0
31-03-2020,17:00:00,65.2,3600,,0
31-03-2020,18:00:00,65.3,3600,,0
31-03-2020,19:00:00,64.8,3600,,0
31-03-2020,20:00:00,64.6,3600,,0
31-03-2020,21:00:00,65.7,3600,,0
31-03-2020,22:00:00,64.2,3600,,0
31-03-2020,23:00:00,64.3,3600,,0
01-04-2020,00:00:00,64.1,3600,,0
01-04-2020,01:00:00,63.9,3600,,0
01-04-2020,02:00:00,63.9,3600,,0
01-04-2020,03:00:00,64.3,3600,,0
01-04-2020,04:00:00,64.9,3600,,0
01-04-2020,05:00:00,65.8,3600,,0
01-04-2020,06:00:00,65.8,3600,,0
01-04-2020,07:00:00,65.6,3600,,0
01-04-2020,08:00:00,65.7,3600,,0
01-04-2020,09:00:00,65.2,3600,,0
01-04-2020,10:00:00,65.4,3600,,0
01-04-2020,11:00:00,65.4,3600,,0
01-04-2020,12:00:00,65.5,3600,,0
01-04-2020,13:00:00,65.5,3600,,0
01-04-2020,14:00:00,65.5,3600,,0
01-04-2020,15:00:00,65.5,3600,,0
01-04-2020,16:00:00,65.2,3600,,0
01-04-2020,17:00:00,65.1,3600,,0
01-04-2020,18:00:00,65.4,3600,,0
01-04-2020,19:00:00,66.5,3600,,0
01-04-2020,20:00:00,64.5,3600,,0
01-04-2020,21:00:00,66.0,3600,,0
01-04-2020,22:00:00,64.2,3600,,0
01-04-2020,23:00:00,64.2,3600,,0
02-04-2020,00:00:00,64.0,3600,,0
02-04-2020,01:00:00,64.1,3600,,0
02-04-2020,02:00:00,64.1,3600,,0
02-04-2020,03:00:00,66.2,3600,,0
02-04-2020,04:00:00,65.4,3600,,0
02-04-2020,05:00:00,66.0,3600,,0
02-04-2020,06:00:00,68.7,3600,,0
02-04-2020,07:00:00,77.7,3600,,0
02-04-2020,08:00:00,65.8,3600,,0
02-04-2020,09:00:00,65.1,3600,,0
02-04-2020,10:00:00,64.9,3600,,0
02-04-2020,11:00:00,65.2,3600,,0
02-04-2020,12:00:00,65.3,3600,,0
02-04-2020,13:00:00,65.3,3600,,0
02-04-2020,14:00:00,65.2,3600,,0
02-04-2020,15:00:00,65.2,3600,,0
02-04-2020,16:00:00,65.0,3600,,0
02-04-2020,17:00:00,65.1,3600,,0
02-04-2020,18:00:00,64.9,3600,,0
02-04-2020,19:00:00,64.9,3600,,0
02-04-2020,20:00:00,64.9,3600,,0
02-04-2020,21:00:00,67.6,3600,,0
02-04-2020,22:00:00,64.3,3600,,0
02-04-2020,23:00:00,64.1,3600,,0
03-04-2020,00:00:00,64.1,3600,,0
03-04-2020,01:00:00,64.2,3600,,0
03-04-2020,02:00:00,64.1,3600,,0
03-04-2020,03:00:00,64.6,3600,,0
03-04-2020,04:00:00,65.2,3600,,0
03-04-2020,05:00:00,66.1,3600,,0
03-04-2020,06:00:00,66.0,3600,,0
03-04-2020,07:00:00,65.7,3600,,0
03-04-2020,08:00:00,65.4,3600,,0
03-04-2020,09:00:00,65.4,3600,,0
03-04-2020,10:00:00,65.5,3600,,0
03-04-2020,11:00:00,65.2,3600,,0
03-04-2020,12:00:00,65.5,3600,,0
03-04-2020,13:00:00,66.0,3600,,0
03-04-2020,14:00:00,65.1,3600,,0
03-04-2020,15:00:00,65.2,3600,,0
03-04-2020,16:00:00,65.0,3600,,0
03-04-2020,17:00:00,64.9,3600,,0
03-04-2020,18:00:00,65.2,3600,,0
03-04-2020,19:00:00,64.7,3600,,0
03-04-2020,20:00:00,64.4,3600,,0
03-04-2020,21:00:00,64.4,3600,,0
03-04-2020,22:00:00,65.5,3600,,0
03-04-2020,23:00:00,64.1,3600,,0
04-04-2020,00:00:00,64.0,3600,,0
04-04-2020,01:00:00,64.0,3600,,0
04-04-2020,02:00:00,64.0,3600,,0
04-04-2020,03:00:00,64.5,3600,,0
04-04-2020,04:00:00,64.9,3600,,0
04-04-2020,05:00:00,65.1,3600,,0
04-04-2020,06:00:00,65.0,3600,,0
04-04-2020,07:00:00,65.8,3600,,0
04-04-2020,08:00:00,65.1,3600,,0
04-04-2020,09:00:00,65.0,3600,,0
04-04-2020,10:00:00,65.0,3600,,0
04-04-2020,11:00:00,64.8,3600,,0
04-04-2020,12:00:00,64.5,3600,,0
04-04-2020,13:00:00,64.5,3600,,0
04-04-2020,14:00:00,64.7,3600,,0
04-04-2020,15:00:00,64.7,3600,,0
04-04-2020,16:00:00,66.1,3600,,0
04-04-2020,17:00:00,64.7,3600,,0
04-04-2020,18:00:00,64.6,3600,,0
04-04-2020,19:00:00,64.5,3600,,0
04-04-2020,20:00:00,64.4,3600,,0
04-04-2020,21:00:00,64.3,3600,,0
04-04-2020,22:00:00,64.2,3600,,0
04-04-2020,23:00:00,64.1,3600,,0
05-04-2020,00:00:00,65.0,3600,,0
05-04-2020,01:00:00,64.0,3600,,0
05-04-2020,02:00:00,64.0,3600,,0
05-04-2020,03:00:00,64.2,3600,,0
05-04-2020,04:00:00,64.6,3600,,0
05-04-2020,05:00:00,66.1,3600,,0
05-04-2020,06:00:00,64.4,3600,,0
05-04-2020,07:00:00,64.5,3600,,0
05-04-2020,08:00:00,64.7,3600,,0
05-04-2020,09:00:00,64.4,3600,,0
05-04-2020,10:00:00,64.3,3600,,0
05-04-2020,11:00:00,64.4,3600,,0
05-04-2020,12:00:00,64.4,3600,,0
05-04-2020,13:00:00,64.2,3600,,0
05-04-2020,14:00:00,64.3,3600,,0
05-04-2020,15:00:00,64.2,3600,,0
05-04-2020,16:00:00,64.4,3600,,0
05-04-2020,17:00:00,64.5,3600,,0
05-04-2020,18:00:00,64.8,3600,,0
05-04-2020,19:00:00,64.9,3600,,0
05-04-2020,20:00:00,64.3,3600,,0
05-04-2020,21:00:00,64.6,3600,,0
05-04-2020,22:00:00,64.2,3600,,0
05-04-2020,23:00:00,64.0,3600,,0
06-04-2020,00:00:00,64.0,3600,,0
06-04-2020,01:00:00,64.2,3600,,0
06-04-2020,02:00:00,64.2,3600,,0
06-04-2020,03:00:00,64.7,3600,,0
06-04-2020,04:00:00,71.7,3600,,0
06-04-2020,05:00:00,66.1,3600,,0
06-04-2020,06:00:00,65.9,3600,,0
06-04-2020,07:00:00,65.8,3600,,0
06-04-2020,08:00:00,65.6,3600,,0
06-04-2020,09:00:00,65.2,3600,,0
06-04-2020,10:00:00,65.2,3600,,0
06-04-2020,11:00:00,65.6,3600,,0
06-04-2020,12:00:00,65.2,3600,,0
06-04-2020,13:00:00,65.3,3600,,0
06-04-2020,14:00:00,65.0,3600,,0
06-04-2020,15:00:00,66.8,3600,,0
06-04-2020,16:00:00,65.0,3600,,0
06-04-2020,17:00:00,65.3,3600,,0
06-04-2020,18:00:00,64.9,3600,,0
06-04-2020,19:00:00,64.8,3600,,0
06-04-2020,20:00:00,64.5,3600,,0
06-04-2020,21:00:00,64.2,3600,,0
06-04-2020,22:00:00,65.5,3600,,0
06-04-2020,23:00:00,64.0,3600,,0
07-04-2020,00:00:00,64.0,3600,,0
07-04-2020,01:00:00,63.9,3600,,0
07-04-2020,02:00:00,64.1,3600,,0
07-04-2020,03:00:00,64.6,3600,,0
07-04-2020,04:00:00,65.2,3600,,0
07-04-2020,05:00:00,66.0,3600,,0
07-04-2020,06:00:00,66.0,3600,,0
07-04-2020,07:00:00,66.1,3600,,0
07-04-2020,08:00:00,65.3,3600,,0
07-04-2020,09:00:00,65.8,3600,,0
07-04-2020,10:00:00,65.2,3600,,0
07-04-2020,11:00:00,66.4,3600,,0
07-04-2020,12:00:00,64.8,3600,,0
07-04-2020,13:00:00,64.8,3600,,0
07-04-2020,14:00:00,64.7,3600,,0
07-04-2020,15:00:00,65.0,3600,,0
07-04-2020,16:00:00,64.6,3600,,0
07-04-2020,17:00:00,64.5,3600,,0
07-04-2020,18:00:00,65.0,3600,,0
07-04-2020,19:00:00,64.5,3600,,0
07-04-2020,20:00:00,64.2,3600,,0
07-04-2020,21:00:00,67.0,3600,,0
07-04-2020,22:00:00,64.0,3600,,0
07-04-2020,23:00:00,64.0,3600,,0
08-04-2020,00:00:00,63.9,3600,,0
08-04-2020,01:00:00,63.9,3600,,0
08-04-2020,02:00:00,64.1,3600,,0
08-04-2020,03:00:00,64.5,3600,,0
08-04-2020,04:00:00,65.2,3600,,0
08-04-2020,05:00:00,65.9,3600,,0
08-04-2020,06:00:00,65.8,3600,,0
08-04-2020,07:00:00,65.4,3600,,0
08-04-2020,08:00:00,66.0,3600,,0
08-04-2020,09:00:00,65.2,3600,,0
08-04-2020,10:00:00,65.1,3600,,0
08-04-2020,11:00:00,65.2,3600,,0
08-04-2020,12:00:00,64.9,3600,,0
08-04-2020,13:00:00,65.1,3600,,0
08-04-2020,14:00:00,65.2,3600,,0
08-04-2020,15:00:00,64.6,3600,,0
08-04-2020,16:00:00,65.5,3600,,0
08-04-2020,17:00:00,64.7,3600,,0
08-04-2020,18:00:00,64.8,3600,,0
08-04-2020,19:00:00,64.6,3600,,0
08-04-2020,20:00:00,64.2,3600,,0
08-04-2020,21:00:00,66.0,3600,,0
08-04-2020,22:00:00,63.9,3600,,0
08-04-2020,23:00:00,63.9,3600,,0
09-04-2020,00:00:00,63.9,3600,,0
09-04-2020,01:00:00,63.9,3600,,0
09-04-2020,02:00:00,64.1,3600,,0
09-04-2020,03:00:00,64.5,3600,,0
09-04-2020,04:00:00,65.1,3600,,0
09-04-2020,05:00:00,65.9,3600,,0
09-04-2020,06:00:00,66.1,3600,,0
09-04-2020,07:00:00,65.6,3600,,0
09-04-2020,08:00:00,65.3,3600,,0
09-04-2020,09:00:00,66.0,3600,,0
09-04-2020,10:00:00,65.0,3600,,0
09-04-2020,11:00:00,64.8,3600,,0
09-04-2020,12:00:00,64.7,3600,,0
09-04-2020,13:00:00,64.8,3600,,0
09-04-2020,14:00:00,64.6,3600,,0
09-04-2020,15:00:00,64.7,3600,,0
09-04-2020,16:00:00,64.6,3600,,0
09-04-2020,17:00:00,64.7,3600,,0
09-04-2020,18:00:00,65.1,3600,,0
09-04-2020,19:00:00,64.6,3600,,0
09-04-2020,20:00:00,64.2,3600,,0
09-04-2020,21:00:00,67.8,3600,,0
09-04-2020,22:00:00,64.0,3600,,0
09-04-2020,23:00:00,64.0,3600,,0
10-04-2020,00:00:00,64.1,3600,,0
10-04-2020,01:00:00,63.9,3600,,0
10-04-2020,02:00:00,64.0,3600,,0
10-04-2020,03:00:00,64.5,3600,,0
10-04-2020,04:00:00,65.1,3600,,0
10-04-2020,05:00:00,65.8,3600,,0
10-04-2020,06:00:00,65.7,3600,,0
10-04-2020,07:00:00,65.6,3600,,0
10-04-2020,08:00:00,66.0,3600,,0
10-04-2020,09:00:00,65.5,3600,,0
10-04-2020,10:00:00,65.3,3600,,0
10-04-2020,11:00:00,65.3,3600,,0
10-04-2020,12:00:00,64.9,3600,,0
10-04-2020,13:00:00,66.3,3600,,0
10-04-2020,14:00:00,64.6,3600,,0
10-04-2020,15:00:00,64.8,3600,,0
10-04-2020,16:00:00,66.1,3600,,0
10-04-2020,17:00:00,64.3,3600,,0
10-04-2020,18:00:00,64.6,3600,,0
10-04-2020,19:00:00,64.2,3600,,0
10-04-2020,20:00:00,65.5,3600,,0
10-04-2020,21:00:00,66.4,3600,,0
10-04-2020,22:00:00,63.9,3600,,0
10-04-2020,23:00:00,63.9,3600,,0
11-04-2020,00:00:00,63.8,3600,,0
11-04-2020,01:00:00,63.9,3600,,0
11-04-2020,02:00:00,63.9,3600,,0
11-04-2020,03:00:00,64.2,3600,,0
11-04-2020,04:00:00,64.7,3600,,0
11-04-2020,05:00:00,64.8,3600,,0
11-04-2020,06:00:00,65.3,3600,,0
11-04-2020,07:00:00,64.8,3600,,0
11-04-2020,08:00:00,65.3,3600,,0
11-04-2020,09:00:00,65.4,3600,,0
11-04-2020,10:00:00,64.9,3600,,0
11-04-2020,11:00:00,64.5,3600,,0
11-04-2020,12:00:00,64.3,3600,,0
11-04-2020,13:00:00,64.3,3600,,0
11-04-2020,14:00:00,64.3,3600,,0
11-04-2020,15:00:00,66.5,3600,,0
11-04-2020,16:00:00,64.2,3600,,0
11-04-2020,17:00:00,65.8,3600,,0
11-04-2020,18:00:00,65.0,3600,,0
11-04-2020,19:00:00,64.0,3600,,0
11-04-2020,20:00:00,64.0,3600,,0
11-04-2020,21:00:00,63.9,3600,,0
11-04-2020,22:00:00,63.8,3600,,0
11-04-2020,23:00:00,63.7,3600,,0
12-04-2020,00:00:00,69.0,3600,,0
12-04-2020,01:00:00,63.8,3600,,0
12-04-2020,02:00:00,63.7,3600,,0
12-04-2020,03:00:00,63.9,3600,,0
12-04-2020,04:00:00,64.2,3600,,0
12-04-2020,05:00:00,64.2,3600,,0
12-04-2020,06:00:00,64.0,3600,,0
12-04-2020,07:00:00,64.0,3600,,0
12-04-2020,08:00:00,64.0,3600,,0
12-04-2020,09:00:00,64.2,3600,,0
12-04-2020,10:00:00,64.1,3600,,0
12-04-2020,11:00:00,64.5,3600,,0
12-04-2020,12:00:00,64.2,3600,,0
12-04-2020,13:00:00,64.1,3600,,0
12-04-2020,14:00:00,63.6,3600,,0
12-04-2020,15:00:00,63.5,3600,,0
12-04-2020,16:00:00,64.0,3600,,0
12-04-2020,17:00:00,64.1,3600,,0
12-04-2020,18:00:00,64.1,3600,,0
12-04-2020,19:00:00,63.9,3600,,0
12-04-2020,20:00:00,63.8,3600,,0
12-04-2020,21:00:00,65.1,3600,,0
12-04-2020,22:00:00,63.7,3600,,0
12-04-2020,23:00:00,63.7,3600,,0
13-04-2020,00:00:00,63.6,3600,,0
13-04-2020,01:00:00,63.5,3600,,0
13-04-2020,02:00:00,63.6,3600,,0
13-04-2020,03:00:00,63.8,3600,,0
13-04-2020,04:00:00,64.1,3600,,0
13-04-2020,05:00:00,64.2,3600,,0
13-04-2020,06:00:00,64.4,3600,,0
13-04-2020,07:00:00,64.1,3600,,0
13-04-2020,08:00:00,64.1,3600,,0
13-04-2020,09:00:00,64.4,3600,,0
13-04-2020,10:00:00,64.3,3600,,0
13-04-2020,11:00:00,64.3,3600,,0
13-04-2020,12:00:00,64.1,3600,,0
13-04-2020,13:00:00,64.0,3600,,0
13-04-2020,14:00:00,63.9,3600,,0
13-04-2020,15:00:00,64.2,3600,,0
13-04-2020,16:00:00,64.7,3600,,0
13-04-2020,17:00:00,64.5,3600,,0
13-04-2020,18:00:00,64.3,3600,,0
13-04-2020,19:00:00,64.2,3600,,0
13-04-2020,20:00:00,63.9,3600,,0
13-04-2020,21:00:00,67.9,3600,,0
13-04-2020,22:00:00,63.9,3600,,0
13-04-2020,23:00:00,63.8,3600,,0
14-04-2020,00:00:00,66.8,3600,,0
14-04-2020,01:00:00,63.8,3600,,0
14-04-2020,02:00:00,63.8,3600,,0
14-04-2020,03:00:00,64.3,3600,,0
14-04-2020,04:00:00,65.0,3600,,0
14-04-2020,05:00:00,66.0,3600,,0
14-04-2020,06:00:00,65.5,3600,,0
14-04-2020,07:00:00,65.4,3600,,0
14-04-2020,08:00:00,65.5,3600,,0
14-04-2020,09:00:00,65.2,3600,,0
14-04-2020,10:00:00,65.1,3600,,0
14-04-2020,11:00:00,65.1,3600,,0
14-04-2020,12:00:00,65.2,3600,,0
14-04-2020,13:00:00,65.2,3600,,0
14-04-2020,14:00:00,65.0,3600,,0
14-04-2020,15:00:00,64.8,3600,,0
14-04-2020,16:00:00,64.8,3600,,0
14-04-2020,17:00:00,63.9,3600,,0
14-04-2020,18:00:00,64.2,3600,,0
14-04-2020,19:00:00,64.1,3600,,0
14-04-2020,20:00:00,64.5,3600,,0
14-04-2020,21:00:00,67.3,3600,,0
14-04-2020,22:00:00,63.9,3600,,0
14-04-2020,23:00:00,63.8,3600,,0
15-04-2020,00:00:00,63.7,3600,,0
15-04-2020,01:00:00,63.6,3600,,0
15-04-2020,02:00:00,63.6,3600,,0
15-04-2020,03:00:00,64.2,3600,,0
15-04-2020,04:00:00,64.9,3600,,0
15-04-2020,05:00:00,65.8,3600,,0
15-04-2020,06:00:00,65.7,3600,,0
15-04-2020,07:00:00,65.4,3600,,0
15-04-2020,08:00:00,65.3,3600,,0
15-04-2020,09:00:00,65.3,3600,,0
15-04-2020,10:00:00,65.2,3600,,0
15-04-2020,11:00:00,65.2,3600,,0
15-04-2020,12:00:00,65.3,3600,,0
15-04-2020,13:00:00,64.9,3600,,0
15-04-2020,14:00:00,64.9,3600,,0
15-04-2020,15:00:00,65.0,3600,,0
15-04-2020,16:00:00,65.6,3600,,0
15-04-2020,17:00:00,64.9,3600,,0
15-04-2020,18:00:00,64.6,3600,,0
15-04-2020,19:00:00,64.2,3600,,0
15-04-2020,20:00:00,64.0,3600,,0
15-04-2020,21:00:00,63.8,3600,,0
15-04-2020,22:00:00,63.9,3600,,0
15-04-2020,23:00:00,68.5,3600,,0
16-04-2020,00:00:00,63.7,3600,,0
16-04-2020,01:00:00,63.7,3600,,0
16-04-2020,02:00:00,63.8,3600,,0
16-04-2020,03:00:00,64.4,3600,,0
16-04-2020,04:00:00,65.1,3600,,0
16-04-2020,05:00:00,66.1,3600,,0
16-04-2020,06:00:00,65.9,3600,,0
16-04-2020,07:00:00,65.3,3600,,0
16-04-2020,08:00:00,65.5,3600,,0
16-04-2020,09:00:00,65.3,3600,,0
16-04-2020,10:00:00,65.3,3600,,0
16-04-2020,11:00:00,66.4,3600,,0
16-04-2020,12:00:00,65.4,3600,,0
16-04-2020,13:00:00,65.1,3600,,0
16-04-2020,14:00:00,65.3,3600,,0
16-04-2020,15:00:00,64.9,3600,,0
16-04-2020,16:00:00,65.5,3600,,0
16-04-2020,17:00:00,65.2,3600,,0
16-04-2020,18:00:00,64.7,3600,,0
16-04-2020,19:00:00,64.3,3600,,0
16-04-2020,20:00:00,63.9,3600,,0
16-04-2020,21:00:00,66.0,3600,,0
16-04-2020,22:00:00,63.8,3600,,0
16-04-2020,23:00:00,63.7,3600,,0
17-04-2020,00:00:00,63.7,3600,,0
17-04-2020,01:00:00,64.0,3600,,0
17-04-2020,02:00:00,64.2,3600,,0
17-04-2020,03:00:00,64.7,3600,,0
17-04-2020,04:00:00,65.2,3600,,0
17-04-2020,05:00:00,66.2,3600,,0
17-04-2020,06:00:00,66.1,3600,,0
17-04-2020,07:00:00,65.7,3600,,0
17-04-2020,08:00:00,65.5,3600,,0
17-04-2020,09:00:00,65.1,3600,,0
17-04-2020,10:00:00,65.4,3600,,0
17-04-2020,11:00:00,65.5,3600,,0
17-04-2020,12:00:00,65.2,3600,,0
17-04-2020,13:00:00,65.3,3600,,0
17-04-2020,14:00:00,64.9,3600,,0
17-04-2020,15:00:00,65.4,3600,,0
17-04-2020,16:00:00,66.5,3600,,0
17-04-2020,17:00:00,65.6,3600,,0
17-04-2020,18:00:00,64.9,3600,,0
17-04-2020,19:00:00,64.3,3600,,0
17-04-2020,20:00:00,64.2,3600,,0
17-04-2020,21:00:00,65.4,3600,,0
17-04-2020,22:00:00,63.9,3600,,0
